image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-1.4-0.01-0.6-4-1.3-0.35-5-10.rsml,534.92,9,305,34.43,1.061,0.367,21,213,10.716,0.706,58.48
sim-15-1.4-0.01-0.1-4-1.3-1-4-20.rsml,29670.695,25,6902,276.586,3.247,0.256,1092,22224,20.839,0.51,59.884
sim-15-0.6-0.01-0.2-4-1.3-0.5-4-5.rsml,14.975,1,14,14.975,0.868,0,0,0,0,0,0
sim-15-1.5-0.01-0.3-4-1.3-0.2-4-15.rsml,1046.315,15,560,37.718,1.049,0.43,44,455,10.922,0.567,58.555
sim-15-0.5-0.01-0.2-4-1.3-0.3-3-20.rsml,3887.741,8,1016,127.574,2.835,0.294,139,2794,20.627,0.949,56.272
sim-15-0.8-0.01-0.5-4-1.3-0.35-4-20.rsml,12580.223,12,1555,130.154,1.975,0.309,272,10881,40.509,1.135,61.933
sim-15-1-0.01-0.5-4-1.3-0.9-2-15.rsml,15686.08,12,1837,153.42,1.66,0.294,340,13662,40.721,0.875,56.973
sim-15-1.4-0.01-0.3-4-1.3-0.7-1-20.rsml,41089.445,23,4832,210.621,2.128,0.271,901,35774,40.228,0.754,58.817
sim-15-1.3-0.01-0.8-4-1.3-1-1-5.rsml,149.498,3,105,35.736,1.818,0.361,4,40,10.572,1.379,51.632
sim-15-0.5-0.01-0.5-4-1.3-0.95-4-15.rsml,9293.767,6,1014,169.583,1.911,0.275,180,8181,45.979,0.999,54.842
sim-15-1.1-0.01-0.2-4-1.3-0.9-1-5.rsml,92.25,3,90,30.75,1.625,0,0,0,0,0,0
sim-15-1.1-0.01-0.4-4-1.3-0.3-2-10.rsml,213.712,6,178,30.222,0.926,0.461,5,30,6.477,0.486,64.639
sim-15-1-0.01-0.6-4-1.3-0.9-5-5.rsml,101.579,3,90,30.599,1.606,0,1,9,9.782,0.965,68.951
sim-15-1-0.01-0.1-4-1.3-0.85-5-10.rsml,1012.053,8,743,93.529,2.591,0.304,34,245,7.759,0.493,61.562
sim-15-1.4-0.01-0.8-4-1.3-0.4-3-10.rsml,742.188,9,341,38.419,1.127,0.381,28,383,14.158,0.939,49.705
sim-15-0.5-0.01-0.4-4-1.3-0.85-3-15.rsml,7481.434,6,1060,177.027,2.689,0.33,165,6327,38.905,1.175,55.769
sim-15-0.8-0.01-0.1-4-1.3-1-4-15.rsml,6106.53,10,2218,222.218,3.877,0.309,252,3753,15.414,0.607,61.918
sim-15-1.1-0.01-0.5-4-1.3-0.35-1-5.rsml,23.196,2,22,11.598,0.614,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.45-4-5.rsml,29.386,2,28,14.693,0.79,0,0,0,0,0,0
sim-15-1.1-0.01-0.2-4-1.3-0.35-2-5.rsml,23.405,2,22,11.703,0.618,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.9-3-20.rsml,35958.586,18,2979,166.071,1.442,0.287,595,32669,55.411,0.781,58.426
sim-15-0.8-0.01-0.4-4-1.3-0.55-2-15.rsml,4562.107,9,1029,114.957,2.577,0.338,148,3444,23.834,1.195,55.107
sim-15-0.7-0.01-0.4-4-1.3-0.7-4-5.rsml,29.969,2,28,14.985,1.051,0,0,0,0,0,0
sim-15-1.1-0.01-0.4-4-1.3-0.85-3-5.rsml,78.287,3,76,26.096,1.433,0,0,0,0,0,0
sim-15-1.5-0.01-0.6-4-1.3-0.6-5-20.rsml,32708.676,25,3152,126.497,1.032,0.262,610,29229,48.436,0.66,58.035
sim-15-1.5-0.01-0.2-4-1.3-0.65-4-15.rsml,10264.854,19,2762,146.014,2.555,0.314,363,7307,20.635,0.716,59.441
sim-15-1.1-0.01-0.7-4-1.3-0.4-2-10.rsml,767.37,7,293,42.388,1.257,0.384,28,455,16.809,0.932,50.56
sim-15-1.5-0.01-0.2-4-1.3-0.2-5-20.rsml,4612.217,22,1725,78.973,1.868,0.343,185,2778,15.54,0.731,66.742
sim-15-0.6-0.01-0.3-4-1.3-0.65-3-20.rsml,20180.982,10,2274,228.058,2.987,0.267,393,17692,45.548,1.06,59.806
sim-15-0.8-0.01-0.7-4-1.3-0.8-1-5.rsml,34.009,2,33,17.005,1.246,0,0,0,0,0,0
sim-15-1.1-0.01-0.5-4-1.3-0.35-1-10.rsml,380.572,7,218,31.755,1.023,0.4,14,150,11.306,0.636,52.564
sim-15-1.4-0.01-0.8-4-1.3-0.7-4-20.rsml,21479.957,23,2081,90.946,0.573,0.361,415,19174,46.719,0.466,56.278
sim-15-0.6-0.01-0.4-4-1.3-0.4-2-5.rsml,9.982,1,9,9.982,0.675,0,0,0,0,0,0
sim-15-1.1-0.01-0.2-4-1.3-0.25-1-10.rsml,145.352,6,135,23.036,0.786,0,1,7,7.138,0.379,78.517
sim-15-0.6-0.01-0.5-4-1.3-0.95-4-10.rsml,1213.081,4,380,95.621,2.514,0.258,44,808,18.877,1.273,56.071
sim-15-0.6-0.01-0.5-4-1.3-0.6-4-20.rsml,18693.055,10,1669,167.386,1.64,0.268,321,16865,53.019,0.901,57.6
sim-15-1.5-0.01-0.3-4-1.3-0.55-5-20.rsml,33659.625,25,4622,185.433,2.28,0.301,791,28611,36.693,0.832,59.886
sim-15-0.6-0.01-0.4-4-1.3-0.85-2-15.rsml,8519.958,7,1236,177.003,2.683,0.28,190,7173,38.321,1.165,57.244
sim-15-1-0.01-0.2-4-1.3-0.35-1-15.rsml,2024.306,12,877,73.445,1.843,0.345,84,1103,13.607,0.657,64.065
sim-15-1.2-0.01-0.8-4-1.3-0.35-3-10.rsml,566.034,8,254,32.302,1.039,0.419,22,295,13.983,0.865,58.399
sim-15-1.4-0.01-0.3-4-1.3-0.45-1-10.rsml,620.687,9,415,46.778,1.383,0.459,22,188,9.076,0.584,52.282
sim-15-1-0.01-0.3-4-1.3-0.15-4-15.rsml,336.212,8,234,29.882,0.818,0.424,12,91,8.096,0.456,72.76
sim-15-1.1-0.01-0.3-4-1.3-0.55-4-20.rsml,26812.641,18,3376,188.068,2.145,0.278,618,23095,37.908,0.801,59.119
sim-15-1.2-0.01-0.6-4-1.3-0.6-5-15.rsml,11633.707,14,1590,114.031,1.327,0.283,269,9889,37.313,0.832,57.963
sim-15-1.4-0.01-0.6-4-1.3-0.9-1-5.rsml,89.889,4,87,22.472,1.464,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.55-5-15.rsml,10606.409,16,1848,115.975,1.779,0.272,270,8607,32.41,0.976,58.879
sim-15-0.9-0.01-0.6-4-1.3-0.35-5-20.rsml,14892.292,13,1648,127.483,1.343,0.325,319,13068,41.489,0.858,57.966
sim-15-1.1-0.01-0.6-4-1.3-1-1-15.rsml,16108.633,14,1738,124.598,1.495,0.313,321,14202,44.749,0.903,56.017
sim-15-1.2-0.01-0.7-4-1.3-0.65-5-5.rsml,61.337,3,59,20.446,1.153,0,0,0,0,0,0
sim-15-0.5-0.01-0.7-4-1.3-0.95-1-15.rsml,8826.664,6,822,137.72,1.261,0.258,157,7918,50.958,0.872,53.126
sim-15-1.4-0.01-0.4-4-1.3-0.35-3-20.rsml,21762.701,22,2971,135.584,1.88,0.323,512,18513,36.679,0.921,60.292
sim-15-1.5-0.01-0.1-4-1.3-0.65-3-10.rsml,947.537,12,784,65.868,1.996,0.319,22,147,7.142,0.473,58.708
sim-15-1.5-0.01-0.7-4-1.3-0.55-5-5.rsml,51.912,3,50,17.304,0.967,0,0,0,0,0,0
sim-15-1.4-0.01-0.8-4-1.3-0.95-4-5.rsml,125.843,4,110,28.085,1.703,0.382,3,11,4.501,1.284,19.377
sim-15-1.5-0.01-0.6-4-1.3-0.45-5-5.rsml,39.573,3,37,13.191,0.765,0,0,0,0,0,0
sim-15-1.2-0.01-0.4-4-1.3-0.85-1-5.rsml,88.395,3,87,29.465,1.557,0,0,0,0,0,0
sim-15-0.6-0.01-0.7-4-1.3-0.4-1-20.rsml,11219.178,9,1083,120.863,1.028,0.316,202,10030,50.156,0.755,58.073
sim-15-1-0.01-0.7-4-1.3-0.5-2-15.rsml,8096.239,11,1123,102.678,1.259,0.316,191,6866,36.475,0.914,55.547
sim-15-0.9-0.01-0.1-4-1.3-0.8-1-20.rsml,18163.969,15,4330,289.172,3.62,0.264,641,13499,21.57,0.584,59.846
sim-15-1.5-0.01-0.3-4-1.3-0.3-4-20.rsml,15482.654,24,3019,126.284,2.109,0.293,465,12218,26.778,0.859,58.657
sim-15-1.5-0.01-0.3-4-1.3-0.4-2-5.rsml,33.672,3,31,11.224,0.689,0,0,0,0,0,0
sim-15-1.4-0.01-0.7-4-1.3-0.8-2-20.rsml,28748.893,23,2653,115.879,0.87,0.29,520,25817,50.161,0.628,60.518
sim-15-0.7-0.01-0.7-4-1.3-0.15-3-15.rsml,233.63,5,142,28.811,0.801,0.368,9,84,9.953,0.605,61.458
sim-15-1.5-0.01-0.6-4-1.3-0.5-5-20.rsml,29368.09,24,2960,123.842,1.181,0.307,570,26100,46.309,0.755,58.616
sim-15-1.1-0.01-0.4-4-1.3-0.4-1-15.rsml,4450.323,13,1078,83.462,2.115,0.356,144,3288,23.37,1.059,58.742
sim-15-1.4-0.01-0.5-4-1.3-0.15-4-10.rsml,68.884,5,67,13.777,0.506,0,0,0,0,0,0
sim-15-0.9-0.01-0.6-4-1.3-0.4-4-10.rsml,360.276,6,200,33.759,1.112,0.436,14,150,11.266,0.728,54.584
sim-15-1.5-0.01-0.4-4-1.3-0.1-5-15.rsml,167.643,9,150,17.158,0.585,0.541,2,13,6.61,0.446,68.701
sim-15-1.1-0.01-0.2-4-1.3-0.7-2-5.rsml,64.202,3,62,21.401,1.198,0,0,0,0,0,0
sim-15-0.5-0.01-0.1-4-1.3-0.4-2-10.rsml,134.09,3,125,42.34,1.193,0,1,7,7.071,0.43,74.234
sim-15-0.5-0.01-0.8-4-1.3-0.5-3-20.rsml,10790.369,8,887,111.465,0.809,0.277,176,9807,56.242,0.657,58.208
sim-15-1.1-0.01-0.3-4-1.3-0.2-3-10.rsml,100.375,5,90,18.71,0.63,0,1,6,6.823,0.388,77.542
sim-15-1-0.01-0.2-4-1.3-0.15-2-10.rsml,38.292,3,36,12.764,0.49,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.45-4-10.rsml,784.344,9,409,45.815,1.345,0.345,31,356,12,0.761,54.754
sim-15-0.5-0.01-0.5-4-1.3-0.9-1-10.rsml,1104,4,329,82.838,2.584,0.307,38,749,20.333,1.319,54.119
sim-15-1.3-0.01-0.3-4-1.3-0.8-3-20.rsml,40388.707,22,4558,207.655,1.984,0.298,894,35364,40.067,0.702,57.959
sim-15-0.5-0.01-0.8-4-1.3-0.75-4-15.rsml,6678.658,6,643,107.893,1.032,0.297,130,5964,46.395,0.814,58.23
sim-15-1.2-0.01-0.8-4-1.3-0.3-2-10.rsml,315.756,7,190,27.496,0.896,0.448,13,118,9.484,0.765,64.017
sim-15-1.3-0.01-0.7-4-1.3-0.9-4-10.rsml,3981.551,10,826,83.162,1.629,0.284,110,3091,28.636,1.163,56.476
sim-15-0.5-0.01-0.2-4-1.3-0.8-3-5.rsml,24.987,1,24,24.987,1.27,0,0,0,0,0,0
sim-15-0.9-0.01-0.6-4-1.3-0.7-2-10.rsml,1045.536,7,388,55.882,1.795,0.352,40,634,16.359,1.096,55.537
sim-15-1.5-0.01-0.2-4-1.3-0.65-5-20.rsml,34656.641,25,5607,224.77,2.732,0.272,956,28537,30.374,0.725,60.02
sim-15-0.6-0.01-0.5-4-1.3-0.75-4-10.rsml,881.358,4,312,78.545,2.143,0.371,31,551,18.296,1.124,60.024
sim-15-0.5-0.01-0.2-4-1.3-1-4-20.rsml,23445.842,9,2757,306.999,3.678,0.265,501,20425,41.283,0.891,57.632
sim-15-0.6-0.01-0.7-4-1.3-0.5-2-20.rsml,13115.686,9,1158,128.985,1.057,0.266,232,11839,51.529,0.766,58.369
sim-15-1.2-0.01-0.7-4-1.3-0.7-2-10.rsml,2727.141,9,624,69.833,2.094,0.288,80,2054,26.233,1.472,65.105
sim-15-1-0.01-0.2-4-1.3-0.6-4-15.rsml,5295.964,12,1629,136.331,3.058,0.301,203,3555,18.029,0.871,61.095
sim-15-0.8-0.01-0.1-4-1.3-0.75-4-5.rsml,34.224,2,33,17.112,1.219,0,0,0,0,0,0
sim-15-0.9-0.01-0.1-4-1.3-0.35-2-10.rsml,161.671,6,160,26.945,0.909,0,0,0,0,0,0
sim-15-0.8-0.01-0.2-4-1.3-0.85-4-5.rsml,38.661,2,37,19.33,1.359,0,0,0,0,0,0
sim-15-0.9-0.01-0.1-4-1.3-1-4-10.rsml,738.841,7,594,85.361,2.527,0.381,23,129,6.144,0.478,60.394
sim-15-1.2-0.01-0.7-4-1.3-0.15-3-20.rsml,5147.504,16,1007,63.5,1.54,0.342,152,4044,27.181,1.216,60.915
sim-15-0.7-0.01-0.3-4-1.3-0.8-5-15.rsml,8029.144,9,1458,162.514,2.896,0.326,216,6459,30.401,1.016,58.892
sim-15-0.5-0.01-0.5-4-1.3-0.85-5-20.rsml,22286.061,8,1649,206.656,1.715,0.262,325,20464,63.486,0.912,57.82
sim-15-1.2-0.01-0.6-4-1.3-0.55-5-5.rsml,44.438,2,43,22.219,1.032,0,0,0,0,0,0
sim-15-0.6-0.01-0.7-4-1.3-1-1-10.rsml,2033.242,4,402,101.157,2.001,0.309,54,1604,30.16,1.352,55.299
sim-15-1.1-0.01-0.2-4-1.3-0.45-4-20.rsml,17342.027,18,3194,178.162,2.802,0.307,496,13888,28.498,0.836,59.057
sim-15-0.5-0.01-0.3-4-1.3-0.9-5-5.rsml,29.934,1,29,29.934,1.564,0,0,0,0,0,0
sim-15-0.5-0.01-0.1-4-1.3-0.9-4-15.rsml,3367.11,6,1256,209.851,4.611,0.263,139,2036,15.165,0.768,60.615
sim-15-1.5-0.01-0.8-4-1.3-0.6-4-20.rsml,22201.676,25,2214,89.191,0.58,0.314,441,19747,45.288,0.479,60.16
sim-15-1.4-0.01-0.8-4-1.3-0.65-1-5.rsml,74.216,4,71,18.554,1.094,0,0,0,0,0,0
sim-15-0.9-0.01-0.6-4-1.3-0.35-3-5.rsml,9.739,1,9,9.739,0.606,0,0,0,0,0,0
sim-15-0.7-0.01-0.7-4-1.3-0.45-2-20.rsml,13256.451,11,1245,113.721,1.058,0.275,242,11882,49.61,0.778,62.327
sim-15-0.5-0.01-0.4-4-1.3-0.15-5-15.rsml,150.223,4,105,26.591,0.803,0.497,7,40,6.266,0.475,56.299
sim-15-0.9-0.01-0.1-4-1.3-0.45-5-20.rsml,9170.337,15,2813,188.011,3.567,0.271,331,6177,19.185,0.723,62.414
sim-15-0.7-0.01-0.1-4-1.3-1-1-20.rsml,18086.82,12,3796,316.814,3.873,0.276,601,13976,23.769,0.596,58.273
sim-15-1.2-0.01-0.7-4-1.3-0.35-2-20.rsml,17041.117,16,1827,114.657,0.987,0.306,348,15018,43.697,0.732,59.987
sim-15-1.1-0.01-0.1-4-1.3-1-2-5.rsml,103.108,3,101,34.369,1.752,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.5-3-20.rsml,26081.66,16,2456,154.052,1.61,0.314,486,23368,48.594,0.886,58.183
sim-15-1-0.01-0.5-4-1.3-0.25-2-5.rsml,9.995,1,9,9.995,0.495,0,0,0,0,0,0
sim-15-0.7-0.01-0.3-4-1.3-0.65-1-5.rsml,28.917,2,27,14.459,1.026,0,0,0,0,0,0
sim-15-1.3-0.01-0.8-4-1.3-0.1-2-10.rsml,7.269,1,7,7.269,0.379,0,0,0,0,0,0
sim-15-1.1-0.01-0.1-4-1.3-0.5-1-20.rsml,14637.794,18,3863,215.021,3.293,0.292,507,10507,21.238,0.648,59.992
sim-15-0.7-0.01-0.6-4-1.3-0.9-4-20.rsml,23928.574,11,1841,167.97,1.085,0.322,367,21892,60.166,0.678,56.206
sim-15-0.8-0.01-0.3-4-1.3-0.9-2-15.rsml,10134.111,10,1773,177.88,3.215,0.315,270,8212,30.946,1.106,58.699
sim-15-1.4-0.01-0.7-4-1.3-0.7-1-10.rsml,3205.339,11,770,70.475,1.837,0.298,96,2379,25.314,1.301,60.293
sim-15-0.7-0.01-0.3-4-1.3-0.8-1-5.rsml,33.882,2,32,16.941,1.25,0,0,0,0,0,0
sim-15-0.9-0.01-0.2-4-1.3-1-3-10.rsml,1106.78,7,632,90.89,2.7,0.266,42,448,11.204,0.721,61.936
sim-15-1.3-0.01-0.4-4-1.3-0.4-4-20.rsml,22659.127,20,2991,150.029,1.779,0.302,534,19383,36.814,0.847,58.277
sim-15-0.8-0.01-0.3-4-1.3-0.65-4-5.rsml,19.984,1,19,19.984,1.053,0,0,0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.6-3-20.rsml,26143.953,24,2545,106.612,0.89,0.293,494,23327,47.743,0.655,58.099
sim-15-1-0.01-0.7-4-1.3-0.95-1-10.rsml,3959.402,8,724,91.112,1.82,0.281,101,3178,31.985,1.259,57.34
sim-15-1.3-0.01-0.2-4-1.3-0.45-4-20.rsml,20492.693,22,3882,177.073,2.81,0.285,584,16295,28.42,0.827,60.155
sim-15-1-0.01-0.5-4-1.3-0.3-4-10.rsml,310.136,6,198,33.599,0.96,0.438,12,104,9.045,0.567,58.333
sim-15-0.7-0.01-0.7-4-1.3-0.45-1-10.rsml,343.013,4,173,43.714,1.283,0.322,14,161,12.011,0.897,54.673
sim-15-1.3-0.01-0.6-4-1.3-0.55-3-15.rsml,10359.555,15,1609,107.805,1.342,0.298,260,8601,33.625,0.856,57.816
sim-15-0.8-0.01-0.8-4-1.3-0.55-1-10.rsml,673.081,5,256,51.627,1.469,0.365,28,400,14.82,1.134,56.288
sim-15-1.3-0.01-0.3-4-1.3-0.15-1-10.rsml,38.839,3,38,12.946,0.511,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.2-1-15.rsml,1133.498,14,498,35.947,1.018,0.409,48,606,13.13,0.665,62.741
sim-15-0.8-0.01-0.5-4-1.3-0.65-1-10.rsml,798.092,5,333,67.027,1.762,0.302,32,444,14.467,0.926,55.396
sim-15-1.5-0.01-0.4-4-1.3-1-2-10.rsml,4356.296,12,1273,106.562,2.222,0.274,156,2993,19.728,0.948,59.014
sim-15-1.4-0.01-0.4-4-1.3-0.45-3-5.rsml,28.169,2,27,14.085,0.858,0,0,0,0,0,0
sim-15-0.6-0.01-0.4-4-1.3-0.7-4-10.rsml,558.195,4,269,67.98,1.895,0.38,20,275,14.314,0.874,58.432
sim-15-0.6-0.01-0.6-4-1.3-0.55-2-20.rsml,16379.127,10,1404,140.848,1.388,0.276,272,14829,55.039,0.883,57.223
sim-15-1.5-0.01-0.3-4-1.3-0.25-3-20.rsml,11685.152,24,2546,106.549,2.491,0.322,368,8935,24.804,1.089,63.826
sim-15-1.1-0.01-0.1-4-1.3-0.15-5-20.rsml,1162.798,14,823,59.311,1.452,0.251,32,319,10.389,0.543,58.646
sim-15-0.8-0.01-0.2-4-1.3-0.55-4-10.rsml,342.102,5,270,54.553,1.492,0.432,8,64,8.667,0.513,63.146
sim-15-0.8-0.01-0.6-4-1.3-0.4-2-10.rsml,304.955,5,182,36.969,1.127,0.387,13,115,9.239,0.688,49.622
sim-15-0.8-0.01-0.8-4-1.3-0.65-4-20.rsml,16136.329,13,1405,108.525,0.778,0.28,281,14581,52.404,0.617,56.155
sim-15-0.5-0.01-0.6-4-1.3-0.35-5-15.rsml,1831.56,6,398,66.855,1.742,0.333,55,1404,26.008,1.179,65.876
sim-15-1-0.01-0.4-4-1.3-0.85-2-5.rsml,78.76,3,78,26.253,1.573,0,0,0,0,0,0
sim-15-0.9-0.01-0.7-4-1.3-0.7-2-20.rsml,21477.293,15,1827,122.209,0.908,0.274,373,19452,52.665,0.649,59.809
sim-15-1-0.01-0.6-4-1.3-0.45-4-10.rsml,730.77,7,314,45.316,1.396,0.399,29,398,14.261,0.903,56.318
sim-15-0.8-0.01-0.2-4-1.3-0.35-5-10.rsml,154.501,5,148,30.302,0.97,0,1,2,2.991,0.447,15.642
sim-15-0.7-0.01-0.1-4-1.3-0.85-2-20.rsml,16370.112,12,3599,300.351,3.939,0.256,548,12492,23.295,0.621,59.397
sim-15-1.1-0.01-0.3-4-1.3-0.9-2-10.rsml,1806.715,8,734,92.241,2.586,0.345,74,1029,14.443,0.898,60.415
sim-15-1.1-0.01-0.7-4-1.3-0.95-3-15.rsml,14587.412,13,1477,114.091,0.92,0.298,286,12952,45.819,0.648,56.624
sim-15-0.5-0.01-0.1-4-1.3-0.3-2-10.rsml,74.498,3,73,24.833,0.823,0,0,0,0,0,0
sim-15-1.4-0.01-0.8-4-1.3-0.7-2-5.rsml,88.877,4,80,20.558,1.245,0,1,6,6.646,0.995,49.836
sim-15-0.8-0.01-0.5-4-1.3-0.25-3-20.rsml,7833.092,12,1249,104.536,2.01,0.296,200,6478,32.893,1.169,61.333
sim-15-1.1-0.01-0.1-4-1.3-0.3-5-20.rsml,6296.908,17,2305,136.191,3.038,0.276,235,3866,16.943,0.76,63.685
sim-15-1.5-0.01-0.2-4-1.3-0.25-5-15.rsml,1326.609,16,810,51.086,1.31,0.34,52,483,9.793,0.552,60.627
sim-15-1-0.01-0.3-4-1.3-0.6-5-15.rsml,7575.131,12,1655,138.448,2.674,0.326,238,5785,24.848,1,56.084
sim-15-0.8-0.01-0.2-4-1.3-0.45-5-20.rsml,11828.494,13,2387,184.029,2.936,0.27,346,9259,27.272,0.846,60.158
sim-15-1.1-0.01-0.6-4-1.3-0.5-3-15.rsml,8562.426,13,1288,99.494,1.4,0.319,203,7164,35.808,0.906,60.251
sim-15-0.5-0.01-0.3-4-1.3-0.9-5-20.rsml,25087.43,9,2308,256.99,3.104,0.258,433,22551,52.597,1.063,56.854
sim-15-0.8-0.01-0.6-4-1.3-0.55-2-10.rsml,683.292,5,285,57.514,1.61,0.309,26,382,15.22,0.978,56.637
sim-15-0.9-0.01-0.1-4-1.3-0.5-3-5.rsml,14.965,1,14,14.965,0.822,0,0,0,0,0,0
sim-15-1.3-0.01-0.1-4-1.3-0.35-3-10.rsml,306.086,9,287,32.351,1.026,0.524,3,14,4.976,0.4,42.151
sim-15-0.7-0.01-0.5-4-1.3-0.25-3-20.rsml,6464.642,11,1045,95.422,2.28,0.341,170,5326,31.853,1.357,55.397
sim-15-1.1-0.01-0.7-4-1.3-0.2-3-15.rsml,1373.47,11,433,39.828,1.134,0.353,49,911,19.089,0.9,73.343
sim-15-1.1-0.01-0.7-4-1.3-1-1-10.rsml,4469.399,8,757,95.278,1.472,0.275,115,3641,32.236,1.009,56.126
sim-15-1.3-0.01-0.4-4-1.3-0.8-3-20.rsml,39334.004,22,4059,185.056,1.821,0.264,752,34848,46.892,0.823,57.83
sim-15-0.6-0.01-0.7-4-1.3-0.75-1-15.rsml,8435.258,7,884,126.856,1.157,0.333,153,7475,49.329,0.818,57.918
sim-15-0.5-0.01-0.2-4-1.3-0.4-4-15.rsml,1222.35,6,502,84.2,2.07,0.292,52,690,13.791,0.702,64.307
sim-15-0.9-0.01-0.1-4-1.3-0.8-3-10.rsml,537.066,7,446,64.311,2.066,0.283,12,81,7.24,0.463,62.373
sim-15-1.5-0.01-0.4-4-1.3-0.75-4-5.rsml,97.26,4,95,24.315,1.261,0,0,0,0,0,0
sim-15-0.5-0.01-0.7-4-1.3-0.5-5-20.rsml,11777.604,8,1014,127.388,1.077,0.314,203,10648,52.998,0.779,56.034
sim-15-1.3-0.01-0.7-4-1.3-0.65-3-20.rsml,25048.396,22,2277,103.983,0.794,0.311,479,22510,47.517,0.582,60.437
sim-15-1.2-0.01-0.7-4-1.3-0.7-2-20.rsml,26251.451,20,2218,111.281,0.796,0.359,459,23791,52.344,0.582,60.94
sim-15-0.9-0.01-0.2-4-1.3-0.25-4-15.rsml,631.512,9,407,45.68,1.185,0.339,24,209,9.183,0.509,61.294
sim-15-1-0.01-0.7-4-1.3-0.8-3-20.rsml,23599.209,17,1984,117.185,0.787,0.33,395,21405,54.701,0.579,58.498
sim-15-1-0.01-0.2-4-1.3-0.75-4-15.rsml,8840.602,13,2157,166.495,3.494,0.318,289,6526,23.101,0.937,59.102
sim-15-0.7-0.01-0.3-4-1.3-0.15-5-10.rsml,21.662,2,21,10.831,0.48,0,0,0,0,0,0
sim-15-0.5-0.01-0.3-4-1.3-0.25-5-10.rsml,55.872,3,55,18.624,0.681,0,0,0,0,0,0
sim-15-0.9-0.01-0.6-4-1.3-0.65-5-5.rsml,28.861,2,27,14.43,1.019,0,0,0,0,0,0
sim-15-1.1-0.01-0.7-4-1.3-0.7-5-20.rsml,22533.197,18,1989,111.067,0.875,0.312,393,20327,52.249,0.646,58.224
sim-15-0.8-0.01-0.6-4-1.3-0.55-1-10.rsml,574.877,5,261,52.837,1.532,0.33,22,299,14.122,0.933,64.141
sim-15-0.8-0.01-0.3-4-1.3-0.3-5-10.rsml,123.782,4,115,29.278,0.889,0,1,6,6.671,0.417,73.525
sim-15-0.5-0.01-0.2-4-1.3-0.9-3-5.rsml,29.831,1,29,29.831,1.545,0,0,0,0,0,0
sim-15-1.5-0.01-0.7-4-1.3-0.85-3-20.rsml,30397.518,25,2811,113.058,0.705,0.351,560,27275,49.234,0.508,57.523
sim-15-1.1-0.01-0.1-4-1.3-0.1-4-10.rsml,7.75,1,7,7.75,0.398,0,0,0,0,0,0
sim-15-0.8-0.01-0.4-4-1.3-0.75-3-15.rsml,9186.774,9,1439,160.335,2.688,0.335,230,7619,33.669,1.183,56.866
sim-15-0.6-0.01-0.8-4-1.3-0.9-2-10.rsml,1640.772,4,354,88.957,2.106,0.298,44,1261,29.203,1.599,55.378
sim-15-1.4-0.01-0.8-4-1.3-1-5-5.rsml,147.914,4,114,29.434,1.669,0.36,4,28,7.544,1.291,53.814
sim-15-1.3-0.01-0.3-4-1.3-0.8-1-10.rsml,1644.345,10,764,76.929,2.325,0.318,66,840,13.258,0.854,68.123
sim-15-1.4-0.01-0.3-4-1.3-0.5-2-5.rsml,33.324,2,32,16.662,0.854,0,0,0,0,0,0
sim-15-1.1-0.01-0.2-4-1.3-0.1-4-15.rsml,115.458,6,112,19.243,0.633,0,0,0,0,0,0
sim-15-1.5-0.01-0.8-4-1.3-0.65-3-15.rsml,12111.209,16,1509,94.832,0.938,0.304,272,10450,38.948,0.747,59.922
sim-15-0.6-0.01-0.5-4-1.3-0.35-4-15.rsml,1384.782,7,424,61.107,1.616,0.315,53,931,18.057,0.973,55.3
sim-15-1.2-0.01-0.3-4-1.3-0.75-2-10.rsml,1450.085,9,678,75.882,2.253,0.401,59,741,13.003,0.829,56.268
sim-15-0.8-0.01-0.3-4-1.3-0.65-5-20.rsml,25980.047,13,2997,231.175,2.653,0.263,546,22691,42.078,0.925,58.215
sim-15-1-0.01-0.3-4-1.3-1-1-20.rsml,41512.672,18,4196,233.583,2.411,0.291,810,36901,46.059,0.833,58.163
sim-15-1.3-0.01-0.5-4-1.3-0.4-1-5.rsml,24.636,2,23,12.318,0.689,0,0,0,0,0,0
sim-15-1.4-0.01-0.3-4-1.3-0.45-4-10.rsml,585.846,9,392,44.194,1.36,0.475,21,178,8.957,0.584,59.436
sim-15-0.9-0.01-0.3-4-1.3-0.55-1-5.rsml,14.986,1,14,14.986,0.887,0,0,0,0,0,0
sim-15-0.8-0.01-0.7-4-1.3-0.7-3-5.rsml,28.697,2,27,14.349,1.064,0,0,0,0,0,0
sim-15-0.5-0.01-0.5-4-1.3-0.2-5-20.rsml,2804.222,7,578,82.972,1.927,0.33,88,2175,25.266,1.189,57.606
