;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
1294;sim-0.15-0.2-20-1-4-0.5-0.6-20 ;4;Data;29877;175;1100;0.1590909;0.5250612;0.3792641;0.6397646;0.35921717;0.19651878;0.052193116;49902.855;44737.145;30114.285;1.6914017;14.51758;62.345024;1316;14.706827;32;12.985348;25;8.069597;18;2.952381;6;61.54491;292;1318;1.1981819;43;17;37;31;85;57;128;92;89;4;4036;172;1096;0.1569343;0.5083147;0.39162567;0.08180445;0.04462292;0.027363507;0.009130068;5930.2324;6110.4653;4127.9067;8.1596365;277.35358;554.70715;866;5.1755724;13;4.459559;10;3.4926472;8;1.7741935;4;28.071428;136;550;0.5018248;62;44;37;78;85;17;80;72;40;1;3608;154;779;0.19768934;0.5459513;0.38245276;0.046710197;0.07810637;0.042695645;0.012068207;5110.3896;5448.052;4142.857;34.285465;198.86176;397.52863;1733;6.419162;13;6.777202;14;3.5957446;8;1.9692308;6;22.286667;80;1815;2.32991;37;19;48;63;0;80;107;65;20;154;16;1
1299;sim-0.15-0.2-20-1-4-0.5-0.8-20 ;4;Data;53190;161;1486;0.10834455;0.6283324;0.37538248;0.72940296;0.64378595;0.26151618;0.055556234;93391.305;95583.85;70440.99;1.7848829;15.489171;29.593542;1629;16.698551;33;15.7972975;37;8.358696;23;2.606469;8;108.25517;369;1332;0.89636606;57;48;28;44;57;53;96;98;68;4;5579;139;1478;0.09404601;0.6193737;0.37379742;0.0827938;0.070560805;0.035360985;0.007931463;10748.201;10474.82;7784.173;6.2253437;371.65173;151.9235;1220;5.401662;18;4.9375;12;2.9780219;9;1.7102474;4;42.19685;214;811;0.54871446;68;54;58;65;54;24;62;49;40;1;5891;161;1151;0.13987836;0.5208751;0.36499202;0.09295562;0.06201607;0.044628717;0.013146168;8708.074;7180.124;5689.441;33.043903;290.90378;581.6674;2904;7.864542;15;6.8846154;14;3.5091574;8;1.9727273;6;33.704403;114;2707;2.351868;36;2;41;47;77;83;135;81;60;1;16;1
1304;sim-0.15-0.2-20-1-4-0.5-1-20 ;4;Data;86683;192;1900;0.101052634;0.6079533;0.37719274;0.8851216;0.66568017;0.24794468;0.07064472;124968.75;123093.75;93953.125;3.434041;7.932538;15.703966;150;21.587053;44;18.90909;42;9.448203;29;2.9196618;10;141.72832;376;1;5.26E-04;56;34;49;61;104;77;127;106;63;6;7168;161;1892;0.08509514;0.61648214;0.3545907;0.08920958;0.06429445;0.021681197;0.008343509;13633.54;12633.54;7577.6396;19.577051;162.42082;477.2307;1776;6.135076;25;4.830472;22;2.7002237;16;1.753886;5;52.946564;183;1287;0.6802326;48;60;76;47;90;57;58;32;55;1;6335;190;1465;0.12969284;0.5275433;0.38879332;0.015521225;0.03847001;0.04053071;0.011162494;5805.263;5847.3687;5105.263;39.026695;370.12564;739.13055;3603;6.357798;13;5.9587913;12;3.6944444;10;1.937037;7;32.648937;127;2930;2;57;24;54;70;105;2;158;102;65;1;35;1
1309;sim-0.15-0.2-20-1-4-1-0.6-20 ;4;Data;29393;229;1099;0.20837125;0.51131403;0.38604698;0.5330196;0.34066436;0.11689174;0.028221272;38331.88;37170.305;26742.357;1.2717402;33.073383;55.993458;1365;15.902439;32;14.135531;25;7.9889297;15;3.0218182;6;51.808613;290;1133;1.0309372;65;58;65;82;102;89;146;77;64;3;4056;131;1067;0.12277413;0.82559437;0.39514348;0.07459241;0.065735616;0.03597954;0.015326961;7114.504;7854.962;6610.687;5.782726;269.0316;538.0632;819;3.7709923;9;4.0301886;8;2.5020921;6;1.3236995;3;34.987804;131;565;0.529522;43;36;27;35;54;28;69;52;48;1;3708;228;790;0.2886076;0.5111104;0.33413044;0.06843292;0.058461655;0.023482129;0.00431545;5061.4033;4394.737;2767.544;38.15874;206.04126;411.12164;1775;7.983051;15;6.734694;16;3.2804232;8;1.3137255;3;16.429907;48;1763;2.2316456;42;42;46;78;126;133;173;156;59;8;13;1
1314;sim-0.15-0.2-20-1-4-1-0.8-20 ;4;Data;52849;299;1486;0.2012113;0.52873856;0.37305406;0.68874294;0.29812586;0.11605308;0.031517513;57505.016;47464.883;35086.957;1.3558714;18.570927;37.794537;2367;21.63372;43;16.405405;35;8.339674;25;3.0080862;8;62.996452;349;2206;1.4845222;111;13;90;117;119;65;253;111;57;5;5305;148;1480;0.1;0.99038583;0.36517406;0.09009092;0.0670554;0.02638233;0.006459601;11148.648;9412.162;7459.4595;8.572555;189.95383;374.08145;1140;3.0932944;14;2.0114942;10;1.863492;5;1.2189054;3;36.761192;151;665;0.4493243;42;46;42;49;0;49;56;45;46;148;7958;298;1142;0.2609457;0.50862664;0.34921384;0.05833828;0.0683405;0.030857947;0.006518491;7912.7515;6755.0337;5033.557;41.029087;295.6704;296.1782;3596;11.525692;21;9.570422;23;4.845878;12;1.9653679;7;25.714777;87;3738;3.2732048;121;40;87;91;145;63;238;131;92;7;22;1
1319;sim-0.15-0.2-20-1-4-1-1-20 ;4;Data;102566;316;1900;0.1663158;0.6366333;0.36174777;0.8244668;0.4682562;0.18389712;0.034300737;97810.125;93335.445;68484.18;4.917263;9.770664;22.107626;198;31.758389;65;26.57928;48;11.915433;30;2.22833;11;110.50329;576;1;5.26E-04;118;70;121;167;194;138;218;139;55;6;8688;234;1891;0.12374405;0.8182428;0.35015264;0.085692145;0.055894792;0.020352297;0.003508866;10867.521;10713.675;8064.1025;12.553795;163.06572;323.2711;1942;6.0449677;28;6.2165604;28;4.170901;13;1.2804878;4;53.637585;293;1605;0.84875727;123;86;77;92;119;21;105;71;22;1;9297;315;1441;0.2185982;0.5784865;0.35724437;0.04300067;0.048921548;0.03324355;0.005865062;7463.492;6806.349;5511.1113;41.281727;369.54297;738.1091;4652;10.091445;21;8.790503;16;5.2954545;14;1.7423077;6;29.543047;83;5023;3.4857738;106;82;82;166;0;158;218;187;2;315;28;1
1324;sim-0.15-0.2-30-0.3-2-0.5-0.6-20 ;4;Data;18099;147;1373;0.10706482;0.6833386;0.36055273;0.41779864;0.24901436;0.08976106;0.02293865;40265.305;33047.617;23387.756;3.0304654;69.93405;122.81417;2492;11.194968;20;9.859238;18;4.1847506;13;1.2777778;3;66.68939;301;2178;1.5863074;63;38;55;81;73;33;96;58;16;3;1987;50;1342;0.037257824;1.752607;0.3879368;0.028099652;0.023074556;0.048890203;0.018145695;7260;1820;5500;2.9765067;336.2514;671.4656;425;NaN;0;NaN;0;NaN;0;NaN;0;NaN;0;293;0.21833085;10;45;18;37;15;16;1;26;1;1;5867;147;1002;0.14670658;0.57627004;0.38399312;0.12967274;0.093021125;0.057003345;0.014099455;9394.558;10380.952;6911.5645;35.12247;253.71243;506.43558;2853;7.118421;15;8.4056225;16;4.9591837;11;1.7794871;4;36.67586;113;2638;2.6327345;60;8;43;66;99;41;136;74;41;2;8;1
1329;sim-0.15-0.2-30-0.3-2-0.5-0.8-20 ;4;Data;33775;174;1871;0.09299839;0.5770628;0.361753;0.56260806;0.27343488;0.10144369;0.024278652;60724.137;54390.805;38913.793;2.8319647;32.134155;108.73153;3675;14.313637;26;13.027897;24;5.8189654;13;1.2820513;5;98.842766;419;2780;1.4858365;40;31;62;73;75;56;111;55;27;4;3104;108;1866;0.057877813;0.79967904;0.38040188;0.06400564;0.042692993;0.015310039;0.005063771;8814.814;6916.6665;6212.963;9.850608;158.16269;480.8177;650;2.6241136;8;1.960739;5;1.6955308;4;1.068404;2;43.93846;211;495;0.2652733;21;18;46;59;38;19;45;18;1;1;10062;173;1380;0.12536232;0.495256;0.40021858;0.09589615;0.108989276;0.05679721;0.018323839;13427.746;14832.37;10647.398;31.373543;347.7945;348.43866;5031;9.298412;18;9.475219;17;5.6676383;11;3.0217392;8;53.45029;159;4053;2.9369564;57;13;17;49;85;49;119;131;62;6;12;1
1334;sim-0.15-0.2-30-0.3-2-0.5-1-20 ;4;Data;71637;187;2366;0.07903635;0.62119323;0.35070327;0.6900256;0.4418619;0.17988779;0.03708783;112732.62;110155.08;77743.31;7.5224423;12.5825815;16.893476;173;23.549644;44;21.722034;38;9.843537;23;1.7343485;9;196.19048;475;1;4.23E-04;83;33;61;109;96;42;120;93;22;6;6707;166;2344;0.07081911;0.5819154;0.32132953;0.08157677;0.05013664;0.015624675;0.003848306;13246.988;12837.35;7234.94;19.00482;587.5032;1174.9353;2507;5.160494;20;4.1577125;17;1.951613;7;1.0323529;4;46.7;239;1851;0.7896758;79;39;48;109;0;16;52;48;1;166;11165;185;1910;0.096858636;0.5522947;0.39374462;0.05214585;0.07057198;0.048445143;0.014468449;12972.973;12545.946;10929.7295;32.530746;480.3051;959.5176;5874;8.262444;20;7.697479;17;5.0063696;12;2.4846337;7;60.50562;203;4680;2.4502618;82;46;50;71;90;53;100;109;67;3;18;1
1339;sim-0.15-0.2-30-0.3-2-1-0.6-20 ;4;Data;17904;276;1374;0.20087336;0.48596624;0.35093603;0.23798284;0.12739515;0.04563558;0.011816884;22326.088;17221.014;12221.015;2.024497;98.45678;295.40158;2452;13.413249;23;9.51462;16;4.382353;10;1.2536443;2;36.705425;197;2312;1.6826783;74;47;68;125;162;85;123;116;39;3;2163;108;1344;0.08035714;1.1877344;0.37906852;0.03685538;0.021651702;0.011761733;0.007714813;4083.3333;2944.4443;1796.2963;4.779487;337.08307;674.16614;401;1.004878;2;1;1;1;1;NaN;0;11.642858;109;285;0.21205357;54;52;6;98;100;25;45;85;1;1;5903;276;990;0.27878788;0.47266713;0.3558972;0.07101428;0.055044502;0.02580597;0.006931433;5974.6377;5358.696;3891.3044;38.489365;257.4199;513.87646;2678;9.455319;18;8.02439;14;4.3539095;10;1.930693;5;21.857693;66;2651;2.6777778;70;49;87;108;139;92;166;87;69;52;9;1
1344;sim-0.15-0.2-30-0.3-2-1-0.8-20 ;4;Data;37357;319;1871;0.17049706;0.54814106;0.33772263;0.3363828;0.16789827;0.058648694;0.013951415;39608.152;31827.586;20764.89;2.0857728;64.09282;123.9574;3821;20.798185;34;14.899141;29;5.519397;14;1.2264957;3;63.782177;418;3550;1.8973811;108;57;97;150;153;112;234;156;14;4;3079;221;1854;0.11920173;0.7171387;0.3308727;0.0456905;0.021801388;0.005251171;0.00160851;5063.3486;4298.6426;2466.0632;3.585033;467.3671;933.622;624;2.814732;7;2.140553;5;1.4698412;4;1.1314554;2;29.292929;185;448;0.2416397;56;42;113;0;77;26;69;1;221;1;11687;319;1370;0.23284672;0.5091359;0.36154398;0.08251391;0.066195615;0.035613462;0.009188638;9482.759;9407.523;6332.2886;38.588577;352.2059;703.438;5443;12.487804;27;12.307918;23;5.994083;13;2.5635178;7;35.54777;104;5455;3.981752;101;22;19;130;154;125;269;223;123;3;9;1
1349;sim-0.15-0.2-30-0.3-2-1-1-20 ;4;Data;82061;309;2367;0.13054499;0.530498;0.33660996;0.55238646;0.27351514;0.11971227;0.027749984;82161.81;69061.49;45177.992;8.897562;14.451607;26.863537;224;33.82593;54;27.325424;44;10.57653;22;1.8547298;8;146.36426;724;1;4.22E-04;103;25;39;129;132;66;260;185;35;6;5797;277;2249;0.12316585;0.53101695;0.32269046;0.06092993;0.021258531;0.007560039;0.002194778;7747.2925;5581.2275;3155.2346;10.332697;567.335;571.3871;1636;4.9178834;16;3.1486487;11;1.9368421;7;1.199367;5;23.305784;293;1819;0.8088039;125;93;119;144;0;28;173;22;1;277;16487;308;1910;0.16125655;0.481556;0.36163726;0.06335155;0.06374111;0.04062351;0.010721787;12055.194;11883.117;8840.909;38.985012;484.16217;486.7099;8082;12.418301;27;12.87605;25;6.306554;13;2.362745;7;51.72549;137;8332;4.3623037;114;29;37;92;144;51;262;215;115;3;15;1
1354;sim-0.15-0.2-30-0.3-4-0.5-0.6-20 ;4;Data;15212;147;1374;0.1069869;0.61382973;0.37145543;0.33439872;0.18539926;0.09295905;0.02059906;33700.68;27210.885;20816.326;1.4004178;64.17846;110.99709;1455;8.365931;18;6.865497;13;3.517647;8;1.2536443;2;50.39394;232;1383;1.0065502;58;8;45;73;65;30;130;59;13;3;1786;68;1371;0.04959883;1.1401093;0.3946699;0.028267015;0.036937397;0.023093378;0.011048506;4500;5205.8823;3794.1177;4.8424397;343.42102;686.84204;377;1.2513089;3;1.0962343;2;1;1;1;1;17.571428;118;246;0.17943107;27;28;25;45;27;17;25;27;1;1;3216;147;980;0.15;0.50635004;0.38701454;0.058040094;0.05361742;0.031737115;0.00897245;5387.755;5006.8027;4156.4624;31.967606;247.77812;495.55624;1612;4.7095237;11;4.5333333;11;2.7679324;6;1.5477707;3;20.79861;73;1590;1.6224489;64;33;35;52;65;31;109;64;11;2;7;1
1359;sim-0.15-0.2-30-0.3-4-0.5-0.8-20 ;4;Data;29171;157;1871;0.08391234;0.6939995;0.37085015;0.44421038;0.24670416;0.11160615;0.029621383;56407.645;50159.234;35356.688;1.5523367;101.76495;189.18054;2332;10.455782;20;9.332618;16;4.8125;10;1.2628205;4;85.514496;357;1814;0.969535;68;16;42;72;68;46;98;86;47;5;2921;98;1864;0.052575108;0.9405379;0.38110912;0.05025071;0.02777154;0.023610255;0.00686573;7234.694;5336.735;4326.531;2.4721153;466.6701;469.685;482;1.9097222;6;1.2862746;4;1.0277778;3;1;1;37.333332;177;333;0.17864807;38;46;42;39;36;25;32;1;44;1;6151;156;1380;0.11304348;0.5557054;0.39270726;0.06687447;0.0665805;0.039241295;0.013794762;8429.487;8878.205;6589.7437;30.751059;347.19736;694.3947;3232;5.964516;15;6.285714;15;3.5637982;9;1.8850174;5;37.51948;152;2676;1.9391304;62;30;11;44;82;54;119;138;54;1;11;1
1364;sim-0.15-0.2-30-0.3-4-0.5-1-20 ;4;Data;54259;152;2367;0.06421631;0.7215889;0.36705795;0.6222863;0.3934958;0.16952606;0.04097339;108328.945;86414.48;69802.63;4.220469;22.459137;40.549076;122;15.157802;30;12.938983;26;7.0272107;17;1.7466216;7;166.07031;511;1;4.22E-04;37;15;47;60;72;72;105;81;44;5;4408;118;2359;0.050021194;0.7512804;0.35855335;0.06806433;0.043100912;0.015220854;0.005349243;12991.525;8228.813;6762.712;5.2051744;590.7622;1181.4741;1148;3.363964;16;2.1054614;8;1.7755991;9;1.0888325;3;43.639175;246;819;0.34718102;64;78;69;62;58;15;7;20;15;1;7509;151;1880;0.08031915;0.5294957;0.39062306;0.050526615;0.05538922;0.037785064;0.012528665;9966.888;9735.1;8403.974;28.256857;471.53366;943.0673;3905;5.6901407;13;5.7344756;12;3.4335513;8;1.6957672;4;49.24832;125;2970;1.5797873;48;21;65;84;70;75;115;67;2;1;14;1
1369;sim-0.15-0.2-30-0.3-4-1-0.6-20 ;4;Data;14472;258;1373;0.18790969;0.47704336;0.36906058;0.26449853;0.09474392;0.03529183;0.011215265;18949.613;13844.961;11139.535;1.0837151;126.3967;167.17812;1327;8.504732;16;5.961877;14;3.2903225;9;1.254386;2;25.852459;242;1232;0.8973052;53;32;81;93;115;91;112;45;30;3;1856;61;1341;0.045488443;1.8352264;0.36585337;0.04524034;0.038597938;0.0191433;0.014222764;6295.082;4704.918;4377.0493;5.0808487;177.70352;671.7157;392;NaN;0;NaN;0;NaN;0;NaN;0;NaN;0;252;0.18791947;21;11;0;37;0;22;14;32;1;61;2961;257;979;0.26251277;0.4722817;0.35419166;0.04577774;0.026213096;0.013120171;0.004119987;3035.0195;2840.467;1964.9806;41.65616;253.47583;506.69617;1400;5.236607;12;4.016529;8;2.2882097;5;1.2810458;3;11.452381;61;1416;1.4463738;45;69;106;114;117;103;148;91;18;2;10;1
1374;sim-0.15-0.2-30-0.3-4-1-0.8-20 ;4;Data;27544;301;1871;0.16087654;0.47034234;0.37485194;0.30695477;0.118367836;0.045103915;0.012644762;27770.764;25607.973;18627.906;1.2574041;123.192055;362.3185;2279;10.279546;20;8.798284;16;4.105603;8;1.2606838;4;40.744526;290;2293;1.2255478;108;16;90;119;152;33;193;83;15;4;2610;100;1865;0.053619303;1.2046398;0.40289688;0.027514953;0.04529414;0.017105406;0.003197002;6610;7190;4880;3.374889;163.33484;934.3388;456;1.09375;3;1.0062112;2;1;1;NaN;0;25.25;63;267;0.14316353;31;7;5;45;67;2;42;39;1;1;5760;302;1372;0.22011662;0.4384612;0.36650735;0.04740285;0.035075042;0.016341886;0.004698162;5238.4106;4824.5034;3132.4504;35.41505;351.31894;352.32916;2867;6.7738853;15;5.8035192;14;3.1651652;8;1.562963;4;19.384083;72;2967;2.1625364;87;22;77;113;157;64;269;82;39;1;9;1
1379;sim-0.15-0.2-30-0.3-4-1-1-20 ;4;Data;59567;333;2367;0.14068441;0.5887819;0.34778234;0.44006658;0.18469398;0.07224853;0.01966927;57126.125;49783.785;33624.625;4.776284;39.21342;55.00133;137;20.329786;37;15.99322;33;6.272109;15;1.3496622;8;80.81587;443;1;4.22E-04;140;45;81;181;173;76;259;183;41;5;3740;223;2359;0.09453158;0.8082564;0.37434685;0.047288973;0.014322047;0.006658447;0.00225348;5291.48;4188.341;3390.1345;5.60103;592.6517;1185.3033;874;2.6387336;10;2.0204499;8;1.7740492;8;1.0177215;3;27.526718;214;665;0.28189912;97;96;0;116;107;1;23;223;1;1;9244;332;1856;0.1788793;0.5290442;0.35523763;0.038113184;0.03976121;0.019355906;0.005190611;7042.1685;7539.1567;4445.783;34.893585;471.36505;942.7301;4708;7.8974357;17;7.612554;16;3.5454545;9;1.5766871;5;27.439394;109;4751;2.559806;137;61;89;118;0;109;196;135;124;332;20;1
1384;sim-0.15-0.2-30-1-2-0.5-0.6-20 ;4;Data;58671;273;1648;0.16565534;0.55419606;0.34990567;0.700725;0.3782635;0.11348559;0.025689369;72637.36;63970.695;40970.695;4.8166666;7.73347;25.01841;5145;28.26943;54;22.62439;39;10.22683;23;2.8390243;7;99.72373;363;4557;2.7651699;84;35;62;71;117;74;178;128;81;3;6640;189;1645;0.114893615;0.72567093;0.35021093;0.107124485;0.05186428;0.02283135;0.005940744;11989.418;9645.503;5433.8623;12.6142235;414.78668;416.29398;1671;6.417284;18;4.7188263;12;2.9726367;7;1.6886792;4;39.031055;209;1149;0.69848025;93;77;125;123;0;41;76;21;15;189;16431;273;1309;0.20855615;0.49610716;0.3617599;0.13640963;0.13396093;0.05992219;0.009457693;17351.648;16271.0625;12681.318;33.891922;113.251854;168.35417;7007;16.710098;29;15.172308;27;10.104615;20;2.7380073;10;52.28044;164;6404;4.8922844;100;21;68;84;133;63;209;119;96;11;15;1
1389;sim-0.15-0.2-30-1-2-0.5-0.8-20 ;4;Data;117951;278;2255;0.1232816;0.54441917;0.3458404;0.8230819;0.5241221;0.20434608;0.037998155;135071.94;119802.16;74737.41;5.8511367;6.0603414;12.601656;6193;38.294228;66;33.72242;55;15.119643;36;2.8705673;8;190.62836;660;4391;1.9472284;89;56;56;105;154;96;196;166;57;4;12485;207;2249;0.092040904;0.66030717;0.326797;0.113099374;0.07055152;0.028251098;0.006552855;19565.217;16700.482;8874.396;16.461834;143.29242;566.0165;3502;9.487455;26;6.7125;18;3.2616823;13;1.464531;3;69.533745;275;2724;1.211205;71;38;75;80;120;54;124;39;14;1;27335;277;1752;0.15810502;0.4825644;0.3863607;0.08644743;0.14723884;0.08614201;0.01889143;21083.033;23960.29;19851.986;34.155598;149.06953;444.1868;12333;17.855106;33;19.598623;30;12.926605;24;4.5467625;14;86.09454;238;10028;5.7237444;86;25;48;76;158;104;214;175;111;6;19;1
1394;sim-0.15-0.2-30-1-2-0.5-1-20 ;4;Data;182441;243;2833;0.085774794;0.6240187;0.35284895;0.97842914;0.75872296;0.29515648;0.057580497;227246.9;211979.42;146308.64;10.649084;4.4027085;8.192566;248;31.895588;70;32.594902;72;18.966005;43;3.2475247;19;272.62613;607;1;3.53E-04;77;38;55;108;124;112;168;135;44;5;18832;185;2825;0.06548673;0.7157802;0.32981098;0.07054546;0.10074434;0.04612431;0.010142663;25891.893;26924.324;18054.055;34.351303;182.73346;1416.0573;6741;10.257598;31;8.746799;39;4.4473686;17;1.6452763;8;126.10294;303;4706;1.6658407;40;30;8;64;78;91;115;122;28;1;16010;242;2362;0.10245555;0.5397239;0.42401072;0.005574569;0.04665046;0.059473254;0.012783583;8987.604;11024.793;15061.983;38.674213;594.1397;1187.1824;8948;7.319788;16;8.855687;18;7.4787054;14;2.9296067;9;63.404167;152;6481;2.7438612;73;22;57;69;121;102;188;135;105;1;38;1
1399;sim-0.15-0.2-30-1-2-1-0.6-20 ;4;Data;60520;353;1649;0.21406913;0.5178613;0.34156126;0.617587;0.2742285;0.090259105;0.022332158;61277.62;47410.766;31626.062;3.003186;16.026466;49.252758;6068;35.83938;59;24.909756;43;11.068293;23;3.158151;8;89.01187;355;4947;3;98;39;126;134;139;165;266;125;82;3;7032;210;1632;0.12867647;0.81049687;0.35529152;0.089432806;0.062082537;0.01792551;0.005014314;11495.238;8761.904;6742.857;6.092762;63.007507;412.48193;1550;6.1534653;16;5.071429;11;2.8273196;7;1.4826388;3;52.570175;197;1130;0.69240195;53;53;47;51;54;56;62;82;52;1;20004;352;1299;0.27097768;0.46978304;0.33207816;0.14797008;0.12707691;0.05082799;0.009535989;18088.068;15392.046;9781.25;37.962135;85.23644;225.41154;7803;24.135048;42;19.148607;31;9.965732;24;2.9425676;8;52.204678;165;7030;5.411855;93;37;43;111;112;174;277;220;81;17;16;1
1404;sim-0.15-0.2-30-1-2-1-0.8-20 ;4;Data;119233;369;2255;0.16363636;0.5244556;0.3384472;0.76179266;0.3790546;0.14124474;0.027088478;107186.99;92246.61;60032.52;3.9661872;9.21631;21.825468;8504;46.24254;82;35.846973;62;15.401786;32;2.4131205;9;158.22989;564;7026;3.1157427;111;43;88;133;128;126;287;173;60;4;11468;276;2249;0.12272121;0.6198464;0.34467995;0.11239231;0.04926119;0.01679238;0.003129163;13938.406;12460.145;8510.869;12.7536335;69.76079;285.96997;2761;7.8808665;22;6.2660713;18;3.920434;10;1.4428904;3;51.167465;288;2024;0.8999555;80;85;79;82;77;77;74;79;57;1;34244;369;1739;0.21219091;0.47481075;0.35088024;0.11273939;0.14749733;0.0721366;0.015699876;25398.373;22753.387;16165.312;37.529697;223.12225;297.42682;13736;27.768322;50;24.505774;40;13.737819;25;4.564477;12;82.441414;224;12822;7.373203;113;21;43;119;139;125;323;240;152;9;28;1
1409;sim-0.15-0.2-30-1-2-1-1-20 ;4;Data;246094;401;2833;0.14154607;0.54527044;0.32962665;0.878184;0.5962021;0.2382198;0.046850633;197127.19;167044.89;109673.32;16.65778;4.9986625;7.4228992;386;70.651474;116;58.36544;104;24.274788;56;3.893918;27;283.40933;674;1;3.53E-04;132;45;81;134;181;171;334;233;110;6;24089;346;2825;0.122477874;0.593281;0.294859;0.095499225;0.07103886;0.02454811;0.005318668;24433.525;19268.785;10410.404;28.164944;357.74753;362.6838;8179;16.747126;46;10.828125;34;4.664723;23;1.6610879;9;78.25839;352;8495;3.0070796;111;80;77;178;152;133;218;149;4;1;35980;400;2366;0.1690617;0.5108248;0.36688215;0.04895932;0.08812552;0.06312388;0.013263623;18615;19615;16902.5;41.266834;600.38654;601.0116;17554;20.257391;37;20.516949;37;12.163265;28;3.9777365;13;83.26131;207;16322;6.898563;127;63;60;141;167;182;307;234;153;30;34;1
1414;sim-0.15-0.2-30-1-4-0.5-0.6-20 ;4;Data;52305;258;1649;0.15645845;0.5847799;0.35852036;0.55313194;0.36356658;0.11650856;0.03104059;66585.27;58480.62;39910.85;1.9631575;18.48145;61.404385;4183;22.411917;37;17.890244;31;9.356097;25;3.0097322;7;86.66393;294;3624;2.1976955;93;25;80;90;152;70;172;107;98;4;6380;176;1646;0.10692588;0.79398245;0.36178014;0.076928474;0.053067256;0.02426516;0.009756296;10579.546;9471.591;5607.9546;6.3162465;414.34286;419.36835;1369;5.756219;14;4.371921;10;2.6481013;7;1.5507692;4;39.314686;169;902;0.54799515;105;106;68;78;140;33;67;92;53;1;10960;257;1295;0.1984556;0.5141484;0.35454872;0.11000967;0.089461684;0.04001224;0.008669604;11992.218;11614.786;7918.288;34.165844;166.3459;660.7155;5232;12.237458;24;11.42236;21;5.9592476;14;2.22;6;38.60784;133;4828;3.7281854;102;41;64;83;134;75;169;130;106;2;12;1
1419;sim-0.15-0.2-30-1-4-0.5-0.8-20 ;4;Data;92461;242;2254;0.107364684;0.5178514;0.3577124;0.6702915;0.49712202;0.1715313;0.03905271;118458.68;103342.98;79297.52;2.2220054;14.703981;34.4556;5292;25.919777;45;20.875444;39;10.271428;24;2.6092362;6;145.11453;454;3845;1.7058562;63;29;63;68;122;104;155;107;51;4;9181;194;2249;0.08626056;0.5730472;0.35596934;0.07695502;0.06106584;0.022340612;0.004723694;14582.475;12711.34;9634.0205;10.612533;565.1283;379.43237;2145;6.4262295;19;5.059034;12;3.216846;8;1.423445;4;47.918034;245;1518;0.67496663;63;73;68;71;0;81;58;57;13;194;16982;242;1734;0.13956171;0.4629262;0.36630738;0.0989999;0.098589495;0.057466384;0.014152288;17322.314;17289.256;12607.438;34.17261;220.25098;875.4028;8094;13.547264;24;13.00463;21;6.8255816;16;2.944591;10;63.2125;184;6628;3.822376;70;26;26;65;103;109;179;189;57;2;16;1
1424;sim-0.15-0.2-30-1-4-0.5-1-20 ;4;Data;159759;260;2834;0.09174312;0.66052437;0.36806715;0.94236875;0.5966893;0.2448208;0.048562057;182069.23;171896.16;127776.92;6.2292094;7.8509426;12.94726;194;27.415565;68;28.845827;52;13.503546;35;3.0776837;11;208.52869;589;1;3.53E-04;109;74;79;135;122;103;165;125;47;6;15095;176;2827;0.06225681;0.90078086;0.34511483;0.08116618;0.08634752;0.036974885;0.006919207;21909.092;24982.955;14465.909;22.941711;359.8848;1416.7357;4502;5.180495;25;5.4079885;25;3.1589205;14;1.4704797;7;96.580956;313;3133;1.1082419;51;39;40;72;57;87;114;75;1;1;13345;260;2473;0.10513546;0.5836708;0.36476773;0.016066289;0.051641308;0.03974979;0.005265507;11411.538;12326.923;10753.846;34.96724;622.4034;1243.8123;7275;7.4572425;17;8.144481;18;4.8223686;13;1.7214077;5;49.763565;173;5348;2.1625557;112;89;67;113;0;83;165;148;57;260;44;1
