image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-1.5-0.01-0.3-4-1.3-0.1-4-10.rsml,7.694018,1,7.0,7.694018,0.39563558,0,0,0.0,0,0,0
sim-15-1-0.01-0.7-4-1.3-0.5-4-10.rsml,1108.7858,7,376.0,54.212265,1.5217198,0.32025507,42,708.0,17.364285,1.0895644,65.497665
sim-15-0.5-0.01-0.3-4-1.3-0.6-3-10.rsml,357.2111,3,198.0,66.53957,1.8051935,0.37087035,16,149.0,9.849522,0.67136765,59.11272
sim-15-1.5-0.01-0.1-4-1.3-0.7-1-10.rsml,887.6208,12,750.0,63.022327,1.9400727,0.29257032,21,121.0,6.2549,0.446018,58.777565
sim-15-0.5-0.01-0.3-4-1.3-0.3-3-20.rsml,4610.1963,8,964.0,121.09322,2.8076165,0.29155636,136,3573.0,26.775372,1.1696947,61.09026
sim-15-1.5-0.01-0.7-4-1.3-0.2-5-10.rsml,159.84772,7,125.0,18.333395,0.6378722,0.53234094,5,29.0,6.302793,0.4943464,74.42649
sim-15-0.5-0.01-0.1-4-1.3-0.3-5-10.rsml,72.66372,3,72.0,24.221241,0.8342801,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.3-4-1.3-0.1-2-10.rsml,7.746754,1,7.0,7.746754,0.39602497,0,0,0.0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.2-5-10.rsml,84.18938,5,82.0,16.837875,0.59271795,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.2-5-10.rsml,146.34561,7,120.0,17.62905,0.63959044,0.50718254,3,22.0,7.6474204,0.45585454,81.188286
sim-15-0.5-0.01-0.5-4-1.3-0.8-4-20.rsml,21705.691,8,1613.0,202.13628,1.6599622,0.27114674,336,19922.0,59.78751,0.8780426,56.453583
sim-15-1.5-0.01-0.1-4-1.3-0.2-3-10.rsml,128.59389,7,125.0,18.370556,0.6192629,0,0,0.0,0,0,0
sim-15-1-0.01-0.3-4-1.3-1-3-10.rsml,2215.0679,8,825.0,103.74388,2.86071,0.288193,82,1339.0,16.89167,1.0015675,62.759003
sim-15-1.5-0.01-0.3-4-1.3-0.2-1-10.rsml,125.193695,7,117.0,17.312134,0.6004455,0,1,4.0,4.0087576,0.43114915,50.12318
sim-15-0.5-0.01-0.7-4-1.3-0.2-2-20.rsml,3050.6086,7,546.0,78.22908,1.8140007,0.30536506,80,2462.0,31.28758,1.386787,63.08708
sim-15-1.5-0.01-0.7-4-1.3-0.2-5-20.rsml,11465.476,21,1689.0,80.84212,1.1455431,0.3189871,285,9614.0,34.27296,0.8696743,60.612377
sim-15-0.5-0.01-0.7-4-1.3-0.6-3-10.rsml,481.40524,3,185.0,62.242287,1.6212701,0.2454066,19,284.0,15.50939,1.136036,54.245323
sim-15-0.5-0.01-0.1-4-1.3-0.5-5-10.rsml,160.52101,3,156.0,52.685112,1.3943621,0,1,2.0,2.465674,0.39768475,32.637566
sim-15-0.5-0.01-0.3-4-1.3-0.1-2-20.rsml,315.32993,5,185.0,37.38004,0.98482203,0.38654405,12,122.0,10.702478,0.54084957,58.96606
sim-15-1.5-0.01-0.1-4-1.3-0.6-5-20.rsml,20854.604,25,5646.0,226.38145,3.182505,0.2726022,740,14829.0,20.533875,0.5917306,60.539085
sim-15-0.5-0.01-0.1-4-1.3-0.3-4-10.rsml,87.62326,3,86.0,29.207756,0.87791187,0,0,0.0,0,0,0
sim-15-1-0.01-0.1-4-1.3-0.3-4-10.rsml,173.30748,6,167.0,28.376024,0.9073587,0,1,3.0,3.0513394,0.3972378,55.62126
sim-15-0.5-0.01-0.5-4-1.3-0.7-3-10.rsml,650.9228,4,225.0,57.049725,1.9080423,0.3348056,24,410.0,17.613493,1.0463408,53.907787
sim-15-0.5-0.01-0.3-4-1.3-0.9-3-10.rsml,723.53125,4,313.0,78.76713,2.4053714,0.30669838,27,395.0,15.12825,0.86931324,62.94533
sim-15-1-0.01-0.3-4-1.3-0.2-4-20.rsml,4828.434,15,1245.0,83.59607,1.9635559,0.32530603,166,3489.0,21.53309,0.92793065,67.282166
sim-15-1-0.01-0.7-4-1.3-1-3-20.rsml,26284.725,18,2115.0,118.08055,0.8759505,0.3209718,446,23921.0,54.168804,0.6176234,58.345306
sim-15-1-0.01-0.5-4-1.3-0.9-5-20.rsml,36997.387,18,3031.0,168.84415,1.4512701,0.28918523,596,33653.0,56.97684,0.7801061,58.101692
sim-15-1-0.01-0.3-4-1.3-0.9-3-20.rsml,40003.95,18,4112.0,228.98543,2.1145144,0.2730576,777,35489.0,46.180458,0.7359535,58.711224
sim-15-1.5-0.01-0.3-4-1.3-0.3-5-10.rsml,286.59595,9,246.0,27.877886,0.9054872,0.36275646,5,33.0,7.1389947,0.48464218,57.465126
sim-15-1.5-0.01-0.5-4-1.3-0.8-4-10.rsml,3109.1328,12,905.0,76.04965,2.2679148,0.3340784,109,2138.0,20.15171,1.2078228,62.177013
sim-15-1.5-0.01-0.3-4-1.3-0.9-5-10.rsml,2956.018,12,1151.0,96.57386,2.740187,0.2936309,116,1732.0,15.492512,0.9577841,57.855953
sim-15-0.5-0.01-0.7-4-1.3-0.5-1-20.rsml,11736.737,8,1016.0,127.71636,0.9667818,0.3194492,203,10611.0,52.783287,0.7017887,57.971447
sim-15-0.5-0.01-0.1-4-1.3-1-5-20.rsml,13558.593,9,2855.0,317.63153,4.3080893,0.30989218,430,10476.0,24.883516,0.6559628,57.75321
sim-15-0.5-0.01-0.3-4-1.3-0.8-5-20.rsml,22540.596,8,2152.0,269.47186,2.6399443,0.28244805,425,20166.0,47.96428,0.9112941,55.13983
sim-15-1.5-0.01-0.1-4-1.3-1-2-20.rsml,29408.703,27,7147.0,265.18082,3.0411868,0.26301354,1088,21703.0,20.449297,0.48294774,60.069706
sim-15-0.5-0.01-0.7-4-1.3-0.4-5-10.rsml,260.9569,3,119.0,40.304726,1.165681,0.48725256,10,134.0,14.004273,0.8554602,65.65084
sim-15-1-0.01-0.7-4-1.3-0.3-2-20.rsml,14518.41,14,1557.0,111.70454,1.1243191,0.3057018,300,12799.0,43.181824,0.8314306,59.875053
sim-15-1.5-0.01-0.5-4-1.3-0.4-4-20.rsml,26992.98,24,3203.0,134.05492,1.271999,0.2897718,575,23461.0,41.348965,0.7152192,59.731773
sim-15-1-0.01-0.3-4-1.3-0.3-5-10.rsml,237.20372,6,184.0,31.173767,0.9395989,0.42828256,7,47.0,7.165872,0.4893692,63.4776
sim-15-0.5-0.01-0.5-4-1.3-1-4-20.rsml,26029.842,9,1733.0,193.19878,1.6873437,0.33689293,372,24101.0,65.29853,0.88063973,56.79276
sim-15-0.5-0.01-0.1-4-1.3-0.7-1-20.rsml,10545.373,8,2414.0,302.28116,4.320216,0.23660712,320,7962.0,25.397264,0.7298126,60.172577
sim-15-1-0.01-0.7-4-1.3-0.6-2-10.rsml,1659.7239,7,475.0,68.58397,1.837052,0.30051208,55,1147.0,21.447926,1.2903229,57.32816
sim-15-1-0.01-0.5-4-1.3-1-3-10.rsml,3590.6228,8,815.0,102.406075,2.496192,0.29586843,109,2714.0,25.425444,1.2777145,57.602036
sim-15-1.5-0.01-0.5-4-1.3-0.6-3-10.rsml,1495.8512,10,621.0,62.53039,1.6942462,0.32733518,63,836.0,13.818208,0.9489707,53.586147
sim-15-1-0.01-0.5-4-1.3-0.8-3-20.rsml,33348.05,17,2896.0,170.89206,1.4545678,0.27975005,563,30157.0,54.072613,0.7910291,56.239372
sim-15-0.5-0.01-0.1-4-1.3-0.8-3-20.rsml,11207.813,8,2574.0,322.39435,4.6469717,0.25971913,350,8446.0,24.65331,0.7631428,59.20425
sim-15-1-0.01-0.1-4-1.3-0.8-4-20.rsml,20067.533,18,4810.0,267.7338,3.2538755,0.26119426,703,14875.0,21.690376,0.5383653,60.704098
sim-15-1-0.01-0.7-4-1.3-0.9-5-10.rsml,3695.8496,8,707.0,89.00398,1.8832902,0.33402336,92,2935.0,32.4328,1.3061273,57.94195
sim-15-1.5-0.01-0.7-4-1.3-0.8-4-10.rsml,4423.3003,12,953.0,79.924835,1.7733055,0.32285947,121,3396.0,28.629772,1.2227517,57.00265
sim-15-1-0.01-0.1-4-1.3-0.9-4-20.rsml,21887.883,18,5141.0,286.19598,3.88938,0.26897573,758,16342.0,22.079628,0.61427003,59.740395
sim-15-1.5-0.01-0.3-4-1.3-0.4-5-20.rsml,22769.344,24,3709.0,155.14417,2.0353742,0.28966135,584,18736.0,32.612797,0.79858106,61.217472
sim-15-1.5-0.01-0.1-4-1.3-0.8-2-20.rsml,24437.137,27,6460.0,239.71806,3.1487813,0.25150827,876,17527.0,20.5077,0.53704906,60.298416
sim-15-1.5-0.01-0.7-4-1.3-0.6-4-20.rsml,28066.691,25,2708.0,108.84408,0.7813404,0.29214376,524,25090.0,48.369453,0.57160604,58.757084
sim-15-1-0.01-0.3-4-1.3-0.4-2-10.rsml,344.84454,7,263.0,37.92592,1.1532934,0.31400087,11,74.0,7.214827,0.5449888,50.238197
sim-15-0.5-0.01-0.1-4-1.3-1-5-10.rsml,447.9916,4,346.0,87.0977,2.6514351,0.2841476,14,95.0,7.1143413,0.51405454,64.52272
sim-15-1.5-0.01-0.7-4-1.3-0.6-5-20.rsml,28191.646,25,2620.0,105.39974,0.79174614,0.31089708,542,25277.0,47.15249,0.57898587,60.11243
sim-15-0.5-0.01-0.5-4-1.3-0.6-3-20.rsml,18139.943,8,1455.0,182.30174,1.6757952,0.29161155,304,16516.0,54.873447,0.8986253,55.725754
sim-15-1-0.01-0.5-4-1.3-0.9-2-10.rsml,2895.5312,8,712.0,89.334656,2.5509517,0.29565856,92,2130.0,23.704933,1.3310233,60.056736
sim-15-1.5-0.01-0.3-4-1.3-0.7-3-10.rsml,1520.5012,12,750.0,62.97794,1.944077,0.32632697,61,734.0,12.537146,0.74759555,64.25608
sim-15-0.5-0.01-0.5-4-1.3-0.1-3-20.rsml,366.94675,5,179.0,36.340363,0.9845875,0.4275926,17,177.0,10.896756,0.65812975,52.858273
sim-15-1-0.01-0.7-4-1.3-0.5-3-10.rsml,1079.3485,7,363.0,52.25231,1.446403,0.31074303,39,689.0,18.296974,1.037444,62.798298
sim-15-1-0.01-0.5-4-1.3-0.4-3-20.rsml,19945.137,15,2190.0,146.52338,1.6900382,0.29690722,412,17532.0,43.07593,0.9558734,59.491684
sim-15-1-0.01-0.1-4-1.3-0.1-1-10.rsml,7.4816213,1,7.0,7.4816213,0.38730454,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.1-4-1.3-1-3-20.rsml,27755.695,27,7120.0,264.29227,3.0316567,0.23789278,1002,20125.0,20.578653,0.48428664,62.26329
sim-15-0.5-0.01-0.5-4-1.3-0.1-5-20.rsml,405.0378,5,182.0,37.045967,0.98856765,0.3750976,20,210.0,10.990399,0.6576597,64.84721
sim-15-0.5-0.01-0.1-4-1.3-0.8-1-10.rsml,349.61005,4,286.0,72.13407,2.2030044,0.22999744,9,57.0,6.785975,0.4492064,65.17497
sim-15-0.5-0.01-0.7-4-1.3-1-5-20.rsml,17034.488,9,1211.0,134.93094,1.07979,0.2759921,245,15696.0,64.57188,0.75395584,58.42158
sim-15-1.5-0.01-0.5-4-1.3-0.8-2-10.rsml,3011.0857,12,913.0,76.63197,2.3015676,0.3173935,104,2032.0,20.1106,1.198409,62.20687
sim-15-0.5-0.01-0.1-4-1.3-0.4-5-10.rsml,112.341736,3,111.0,37.447247,1.1105148,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.1-1-20.rsml,1409.3408,16,602.0,38.114857,1.0337553,0.34892356,60,773.0,13.325054,0.6859048,59.708595
sim-15-1.5-0.01-0.3-4-1.3-1-4-20.rsml,49966.742,27,5749.0,213.47293,2.2294586,0.28462338,1067,43659.0,41.42734,0.7759018,56.54482
sim-15-1-0.01-0.7-4-1.3-0.4-4-20.rsml,16109.424,15,1642.0,109.97203,0.91201395,0.30497497,337,14286.0,42.90755,0.6812335,55.184166
sim-15-1.5-0.01-0.3-4-1.3-0.6-1-20.rsml,38779.535,25,4867.0,195.15123,1.920964,0.28447843,900,33434.0,37.667507,0.6968874,60.162518
sim-15-1.5-0.01-0.5-4-1.3-0.3-5-10.rsml,390.68198,9,280.0,31.744375,0.933276,0.34018412,13,100.0,8.075589,0.6145093,63.737785
sim-15-1-0.01-0.7-4-1.3-0.5-1-10.rsml,1060.6034,7,389.0,56.108566,1.5644498,0.30853385,41,644.0,16.28886,1.1081388,59.694355
sim-15-1-0.01-0.3-4-1.3-0.5-5-10.rsml,557.1821,7,359.0,51.955196,1.4771285,0.3397371,23,182.0,8.412858,0.6154849,58.647552
sim-15-0.5-0.01-0.1-4-1.3-0.6-4-20.rsml,9265.604,8,2157.0,270.18616,4.299282,0.30121407,302,6950.0,23.52355,0.7693826,61.42593
sim-15-0.5-0.01-0.3-4-1.3-0.9-2-10.rsml,683.2516,4,318.0,80.23196,2.438705,0.26634192,27,347.0,13.419397,0.85787505,53.423317
sim-15-1.5-0.01-0.1-4-1.3-0.4-4-20.rsml,13009.667,25,4056.0,162.72923,2.7129078,0.30240065,494,8702.0,18.100073,0.6023956,62.510612
sim-15-1-0.01-0.7-4-1.3-0.2-1-20.rsml,9148.383,15,1245.0,83.54786,1.1401757,0.34349748,209,7785.0,37.775913,0.878828,61.455334
sim-15-1.5-0.01-0.1-4-1.3-0.3-4-10.rsml,290.4946,9,278.0,31.44277,0.9389828,0,1,7.0,7.5096474,0.3810298,74.57211
sim-15-0.5-0.01-0.7-4-1.3-0.6-5-10.rsml,612.0892,3,196.0,66.095924,1.7721044,0.30232278,23,403.0,17.991362,1.2184594,64.67733
sim-15-1-0.01-0.7-4-1.3-0.3-3-20.rsml,12635.8955,14,1459.0,104.66083,0.90087306,0.3336815,282,11030.0,39.61224,0.679551,57.711895
sim-15-1.5-0.01-0.7-4-1.3-0.1-4-10.rsml,7.691226,1,7.0,7.691226,0.39412954,0,0,0.0,0,0,0
sim-15-0.5-0.01-0.3-4-1.3-0.6-5-10.rsml,312.91544,3,194.0,65.12864,1.6938616,0.28564712,12,111.0,9.794126,0.63244903,64.56351
sim-15-1-0.01-0.7-4-1.3-0.1-4-10.rsml,7.856748,1,7.0,7.856748,0.40032712,0,0,0.0,0,0,0
sim-15-1-0.01-0.1-4-1.3-0.4-3-20.rsml,10490.464,17,3028.0,178.6121,3.4977462,0.29054034,384,7268.0,19.411606,0.75219464,61.881382
sim-15-0.5-0.01-0.5-4-1.3-0.2-1-20.rsml,2645.7178,7,556.0,79.899376,1.8317686,0.33533368,86,2042.0,24.26072,1.1216803,63.370464
sim-15-1.5-0.01-0.1-4-1.3-1-4-20.rsml,29181.945,27,7194.0,266.96832,3.0808926,0.25957218,1087,21419.0,20.215097,0.49064234,59.73004
sim-15-1.5-0.01-0.5-4-1.3-0.6-3-20.rsml,35301.83,25,3510.0,140.89383,1.296037,0.29854676,702,31418.0,45.2699,0.7150099,56.774017
sim-15-1-0.01-0.3-4-1.3-0.6-3-20.rsml,29286.86,17,3443.0,203.09465,2.4998734,0.27175033,624,25501.0,41.401028,0.91301554,60.311897
sim-15-0.5-0.01-0.7-4-1.3-0.7-3-10.rsml,904.701,4,258.0,65.24984,2.0150845,0.28253353,30,629.0,21.456724,1.4235355,57.234623
sim-15-0.5-0.01-0.3-4-1.3-0.3-4-10.rsml,90.53013,3,86.0,29.161211,0.8746681,0,1,3.0,3.046495,0.4430179,47.415844
sim-15-1.5-0.01-0.5-4-1.3-1-4-10.rsml,4961.624,12,1191.0,99.706505,1.9279959,0.26387557,153,3681.0,24.6088,0.985934,55.091152
sim-15-1.5-0.01-0.5-4-1.3-0.5-5-20.rsml,32295.938,24,3404.0,142.3525,1.3069489,0.2869904,676,28536.0,42.721115,0.7165094,59.87677
sim-15-0.5-0.01-0.7-4-1.3-0.7-2-10.rsml,797.36774,4,242.0,61.12473,1.9682716,0.3068956,29,539.0,19.06444,1.3942331,57.604263
sim-15-1.5-0.01-0.3-4-1.3-0.6-2-20.rsml,38781.69,25,4816.0,193.05902,1.9047859,0.28900483,913,33479.0,37.190815,0.68854946,58.21202
sim-15-1.5-0.01-0.1-4-1.3-0.5-4-10.rsml,556.80615,10,506.0,51.206375,1.4234188,0.30150118,10,40.0,4.4742403,0.4162388,44.651962
sim-15-1-0.01-0.7-4-1.3-0.1-1-20.rsml,1475.7142,11,477.0,43.745766,1.0911093,0.37052083,59,968.0,16.856112,0.8792121,59.530502
sim-15-0.5-0.01-0.5-4-1.3-0.6-2-20.rsml,17633.426,8,1460.0,183.01897,1.785997,0.2841994,286,16027.0,56.535927,0.9653373,57.580208
sim-15-1-0.01-0.7-4-1.3-0.8-1-20.rsml,24126.88,17,1996.0,118.05339,0.7897198,0.32294458,422,21904.0,52.41699,0.5673292,57.057617
sim-15-1-0.01-0.3-4-1.3-0.9-1-20.rsml,40102.793,18,4118.0,229.30771,2.4893227,0.2899457,786,35574.0,45.770046,0.8568757,58.161236
sim-15-0.5-0.01-0.3-4-1.3-0.5-3-20.rsml,12680.167,8,1588.0,199.1015,3.3004417,0.29631442,271,10949.0,40.912746,1.2303327,58.32099
sim-15-0.5-0.01-0.1-4-1.3-0.4-3-20.rsml,4018.3694,8,1356.0,170.00922,3.7214434,0.31755152,155,2581.0,17.150305,0.7971583,62.625908
sim-15-1-0.01-0.7-4-1.3-0.9-1-10.rsml,3998.6877,8,747.0,93.86145,1.7637275,0.29594153,105,3191.0,30.931393,1.1672698,56.6434
sim-15-0.5-0.01-0.3-4-1.3-0.5-2-20.rsml,13912.529,8,1685.0,210.9336,3.136426,0.27840465,289,12076.0,42.30123,1.1521535,58.051754
sim-15-1-0.01-0.5-4-1.3-0.2-2-10.rsml,112.970276,5,90.0,18.498285,0.62281626,0.5271681,3,19.0,6.826284,0.48200354,52.1837
sim-15-1-0.01-0.7-4-1.3-0.2-5-10.rsml,127.61244,5,91.0,18.980999,0.6259724,0.53178203,3,31.0,10.902481,0.5335741,59.805786
sim-15-1.5-0.01-0.5-4-1.3-0.4-3-10.rsml,650.469,10,375.0,38.225693,1.1427665,0.3351045,27,256.0,9.933781,0.67226326,66.9346
sim-15-1-0.01-0.3-4-1.3-0.4-1-10.rsml,420.3689,7,299.0,43.395348,1.2667667,0.36139098,16,108.0,7.287596,0.55334514,52.114285
sim-15-1.5-0.01-0.7-4-1.3-0.7-3-20.rsml,29964.27,25,2718.0,109.26925,0.7098707,0.31983185,561,26938.0,48.542847,0.5133525,57.385464
sim-15-1.5-0.01-0.3-4-1.3-0.2-4-20.rsml,6054.7754,22,1737.0,79.504395,1.8772513,0.32018983,217,4189.0,19.841843,0.8815344,60.79812
sim-15-1-0.01-0.7-4-1.3-0.1-1-10.rsml,7.647307,1,7.0,7.647307,0.3924136,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.3-4-1.3-0.6-2-10.rsml,1181.2412,10,672.0,67.708145,1.8305432,0.2788549,51,478.0,9.885485,0.6995248,59.363243
sim-15-1-0.01-0.3-4-1.3-0.8-5-10.rsml,1568.7235,8,670.0,84.24607,2.4107769,0.37162074,59,865.0,15.165342,0.8722967,67.00338
sim-15-1.5-0.01-0.1-4-1.3-0.8-5-10.rsml,1148.3667,12,898.0,75.25827,2.2852192,0.26468366,37,225.0,6.62885,0.48470658,58.313343
sim-15-0.5-0.01-0.5-4-1.3-0.9-2-20.rsml,22959.396,8,1638.0,205.39049,1.6093558,0.2970121,348,21132.0,61.253628,0.85198426,57.27796
sim-15-1-0.01-0.7-4-1.3-0.1-2-10.rsml,7.1812277,1,7.0,7.1812277,0.37619153,0,0,0.0,0,0,0
sim-15-1-0.01-0.1-4-1.3-0.4-2-20.rsml,9830.677,17,3087.0,182.07385,3.5113835,0.27032742,359,6556.0,18.761621,0.74569476,64.56708
sim-15-1.5-0.01-0.5-4-1.3-0.6-1-20.rsml,36108.367,25,3646.0,146.4105,1.4050819,0.27781746,701,32091.0,46.288322,0.7723928,58.957016
sim-15-1.5-0.01-0.3-4-1.3-0.4-3-20.rsml,24843.514,24,3856.0,161.2404,2.1108258,0.29705253,637,20630.0,32.92581,0.8142753,59.427143
sim-15-1-0.01-0.7-4-1.3-0.8-5-10.rsml,3140.9333,8,657.0,82.76287,1.7468379,0.28931472,85,2434.0,29.1627,1.2138741,55.738678
sim-15-1.5-0.01-0.5-4-1.3-0.7-4-20.rsml,38284.86,25,3756.0,150.75914,1.3492405,0.28564185,732,34140.0,47.152843,0.73294276,57.8131
sim-15-1-0.01-0.5-4-1.3-1-1-10.rsml,3755.066,8,835.0,104.97048,2.1527755,0.29509348,113,2859.0,25.79914,1.1052814,56.349243
sim-15-1-0.01-0.3-4-1.3-0.6-1-10.rsml,926.297,7,471.0,67.805855,1.8617598,0.2918354,39,434.0,11.580923,0.71106964,61.32208
sim-15-1-0.01-0.1-4-1.3-0.4-2-10.rsml,315.1743,7,284.0,41.27459,1.2272646,0.2513042,3,25.0,8.750714,0.43266264,77.578606
sim-15-1.5-0.01-0.1-4-1.3-1-2-10.rsml,1696.3569,12,1181.0,99.00452,2.819827,0.35892707,64,478.0,7.942226,0.5174448,69.41605
sim-15-0.5-0.01-0.1-4-1.3-0.1-5-20.rsml,216.5322,5,204.0,41.226246,1.0176301,0,2,10.0,5.2004724,0.3948107,76.293526
sim-15-1.5-0.01-0.3-4-1.3-1-3-20.rsml,49129.074,27,5558.0,206.36589,2.1688216,0.27418128,1067,43007.0,40.822098,0.75468636,59.68358
sim-15-1-0.01-0.3-4-1.3-0.1-4-20.rsml,921.81604,11,466.0,42.943573,1.1087213,0.4033235,40,432.0,11.235922,0.5881786,67.447525
sim-15-1.5-0.01-0.7-4-1.3-0.6-2-10.rsml,1964.4342,10,613.0,61.921104,1.7193885,0.2830614,69,1310.0,19.495981,1.2226323,54.432545
sim-15-0.5-0.01-0.3-4-1.3-0.2-4-20.rsml,2139.6045,7,561.0,80.67586,1.8829964,0.32023746,73,1538.0,21.573612,0.87169826,61.017418
sim-15-0.5-0.01-0.7-4-1.3-0.9-2-20.rsml,16231.411,9,1152.0,128.58089,0.94656396,0.34650147,242,14951.0,62.290012,0.6752703,54.081898
sim-15-1-0.01-0.5-4-1.3-0.8-1-10.rsml,2372.6965,8,658.0,82.765175,2.356649,0.36049455,82,1663.0,20.860676,1.2575743,60.06109
sim-15-0.5-0.01-0.5-4-1.3-0.8-4-10.rsml,747.55023,4,266.0,67.159325,2.1584291,0.28308094,29,462.0,16.51424,1.1317995,58.249065
sim-15-1.5-0.01-0.5-4-1.3-0.2-1-20.rsml,10833.116,22,1915.0,87.54495,1.5341082,0.33649725,316,8737.0,28.187115,0.91324776,62.37795
sim-15-1.5-0.01-0.3-4-1.3-0.3-2-20.rsml,14906.117,24,2927.0,122.372185,2.056271,0.2936716,440,11752.0,27.202702,0.84545934,60.118523
sim-15-0.5-0.01-0.7-4-1.3-0.2-3-10.rsml,46.847332,2,37.0,19.089743,0.6306283,0,1,8.0,8.667851,0.4489585,76.08159
sim-15-1-0.01-0.1-4-1.3-0.8-5-10.rsml,844.73706,8,651.0,81.814575,2.333124,0.25998875,27,179.0,7.045202,0.49592718,56.4363
sim-15-1.5-0.01-0.5-4-1.3-0.2-2-10.rsml,155.7429,7,132.0,19.23121,0.64998084,0.5547699,4,20.0,5.281109,0.44117936,86.853096
sim-15-1-0.01-0.5-4-1.3-0.3-3-10.rsml,278.41302,6,186.0,31.572485,0.9476773,0.3894753,10,84.0,8.897811,0.5818263,62.998627
sim-15-1-0.01-0.3-4-1.3-0.6-3-10.rsml,851.19904,7,435.0,62.79914,1.7797287,0.38326013,34,392.0,12.106031,0.69239396,66.156044
sim-15-1.5-0.01-0.1-4-1.3-0.6-4-10.rsml,708.6027,10,615.0,62.047066,1.6931931,0.29391584,15,80.0,5.8754745,0.43351683,58.267155
sim-15-1.5-0.01-0.1-4-1.3-0.3-3-10.rsml,248.0666,9,244.0,27.562956,0.90517384,0,0,0.0,0,0,0
sim-15-1.5-0.01-0.3-4-1.3-0.6-4-20.rsml,38460.5,25,4821.0,193.4241,2.2262945,0.30182624,906,33170.0,37.113567,0.8037878,58.535587
sim-15-0.5-0.01-0.7-4-1.3-0.4-1-20.rsml,9839.396,7,946.0,135.49608,1.101128,0.29764882,181,8797.0,49.12113,0.8056025,56.971363
sim-15-1-0.01-0.5-4-1.3-0.8-3-10.rsml,2358.1653,8,689.0,86.56703,2.467466,0.24026182,78,1624.0,21.354225,1.3217957,54.442753
sim-15-0.5-0.01-0.3-4-1.3-1-4-10.rsml,885.8853,4,374.0,94.18333,2.8521411,0.28020793,32,491.0,15.911003,0.9720045,61.789318
sim-15-1.5-0.01-0.7-4-1.3-0.2-4-20.rsml,11030.479,21,1721.0,82.566185,1.0849191,0.32543147,269,9155.0,34.559803,0.83608085,59.851875
sim-15-1.5-0.01-0.7-4-1.3-0.1-1-10.rsml,7.3157463,1,7.0,7.3157463,0.38086683,0,0,0.0,0,0,0
sim-15-1-0.01-0.1-4-1.3-0.7-1-10.rsml,703.707,8,557.0,70.138306,2.071843,0.41255212,18,133.0,7.922253,0.47497284,71.51275
sim-15-1.5-0.01-0.3-4-1.3-1-5-20.rsml,52004.797,27,5779.0,214.49274,2.1585298,0.2768592,1112,45629.0,41.55887,0.7456546,57.35827
sim-15-0.5-0.01-0.5-4-1.3-0.7-2-20.rsml,19373.273,8,1554.0,194.8746,1.7880718,0.27002108,301,17666.0,59.18365,0.96014684,55.50061
sim-15-1-0.01-0.7-4-1.3-0.3-3-10.rsml,315.2115,6,173.0,29.159552,0.8774018,0.33998978,11,134.0,12.750377,0.72420067,63.685062
sim-15-0.5-0.01-0.7-4-1.3-0.2-4-20.rsml,4002.5576,7,584.0,84.14135,1.6588132,0.290452,96,3364.0,35.558002,1.2654879,58.038925
sim-15-1-0.01-0.7-4-1.3-0.7-4-10.rsml,2424.034,8,584.0,73.61739,2.12139,0.33285508,71,1793.0,25.846405,1.4860642,58.751167
sim-15-1-0.01-0.5-4-1.3-0.4-5-20.rsml,20724.266,15,2226.0,148.87003,1.7092934,0.32498318,428,18271.0,43.203766,0.95114136,59.17378
sim-15-0.5-0.01-0.1-4-1.3-1-2-10.rsml,469.07675,4,361.0,90.83539,2.7746737,0.2388461,17,99.0,6.2197175,0.5222814,48.509747
sim-15-1.5-0.01-0.7-4-1.3-0.8-2-20.rsml,31320.322,25,2791.0,112.13923,0.7700479,0.3129525,601,28211.0,47.44899,0.549956,58.736435
sim-15-0.5-0.01-0.3-4-1.3-0.3-5-20.rsml,4676.051,8,962.0,120.703575,2.7655227,0.30175275,144,3639.0,25.766815,1.1359848,55.99728
sim-15-1-0.01-0.1-4-1.3-0.6-3-10.rsml,526.0591,7,447.0,64.29083,1.7991022,0.3671481,12,68.0,6.335274,0.4346197,57.543365
sim-15-1.5-0.01-0.3-4-1.3-0.3-1-20.rsml,15111.2705,24,3019.0,126.32051,2.1155353,0.28431594,431,11850.0,28.026882,0.8693472,62.21633
sim-15-1-0.01-0.7-4-1.3-0.4-3-20.rsml,17276.55,14,1679.0,120.600945,0.8707164,0.3165166,342,15409.0,45.579338,0.63526917,61.217464
sim-15-1-0.01-0.7-4-1.3-0.5-4-20.rsml,20697.639,16,1795.0,112.72427,0.8779487,0.29034242,382,18696.0,49.460865,0.64343655,60.969803
sim-15-1.5-0.01-0.7-4-1.3-0.9-3-10.rsml,4401.58,10,912.0,91.606445,1.6500828,0.2865916,124,3422.0,28.108994,1.1327811,64.309296
sim-15-0.5-0.01-0.3-4-1.3-0.2-2-10.rsml,36.547977,2,35.0,18.273989,0.59723467,0,0,0.0,0,0,0
