image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1-5-r1-12.rsml,412.13336,10,150.0,15.496891,0.09940643,2.0040264,163,148.0,1.5776957,0.038149763,47.664036
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.2-10-r1-12.rsml,722.8815,10,176.0,18.09451,0.115837894,2.3432999,239,406.0,2.267516,0.044364613,50.239285
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.2-15-r1-12.rsml,764.48615,10,169.0,17.285471,0.11009807,2.2898598,239,446.0,2.4754453,0.042390604,48.65792
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.2-20-r1-12.rsml,762.5317,10,166.0,17.062456,0.10866703,2.302717,229,460.0,2.584747,0.041631408,46.517982
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.2-25-r1-12.rsml,832.3636,10,175.0,18.07711,0.11509942,2.3090906,244,508.0,2.6704621,0.044218484,50.504215
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.2-5-r1-12.rsml,556.63635,10,183.0,18.786192,0.11904865,1.8855414,199,255.0,1.853138,0.045671,48.75606
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.4-10-r1-12.rsml,883.67694,10,202.0,20.753721,0.13174886,1.9702456,255,531.0,2.6515286,0.050332803,51.05351
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.4-15-r1-12.rsml,1157.1436,10,213.0,21.679914,0.13739643,2.1388648,280,780.0,3.3583713,0.052533112,48.185257
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.4-20-r1-12.rsml,1033.7251,10,201.0,20.575676,0.13013072,2.094259,262,674.0,3.1601837,0.04986936,47.89303
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.4-25-r1-12.rsml,1013.79767,10,197.0,20.095182,0.12803344,2.1788945,258,661.0,3.1505647,0.048946384,48.45018
monocot_2D_-30-1-1.1-0.001-0.4-5-0-1.4-5-r1-12.rsml,776.7572,10,214.0,21.911043,0.13806708,1.8380058,232,428.0,2.4036496,0.052843865,46.630325
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1-10-r1-12.rsml,950.4185,10,146.0,15.079168,0.09695695,3.6553874,337,614.0,2.3727796,0.04638358,53.082756
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1-15-r1-12.rsml,1014.13916,10,140.0,14.520829,0.09263089,3.6201618,325,681.0,2.6736338,0.04423392,49.102142
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1-20-r1-12.rsml,1057.8209,10,142.0,14.674423,0.09492488,3.689613,322,722.0,2.8294303,0.04528444,49.307735
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1-25-r1-12.rsml,1085.9231,10,142.0,14.773496,0.09435294,3.5296469,315,755.0,2.9783754,0.045129996,50.58961
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1-5-r1-12.rsml,701.84955,10,141.0,14.757323,0.09600609,3.4537554,280,388.0,1.9795597,0.045811377,49.473118
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.2-10-r1-12.rsml,1180.67,10,169.0,17.333366,0.109748,3.3329902,351,819.0,2.869905,0.052159622,48.406784
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.2-15-r1-12.rsml,1559.4001,10,183.0,18.826641,0.11997201,3.3831315,390,1159.0,3.5157278,0.057141814,48.58461
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.2-20-r1-12.rsml,1396.4651,10,165.0,17.16191,0.10908965,3.5129886,371,1027.0,3.3014717,0.05199243,47.35443
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.2-25-r1-12.rsml,1746.6521,10,177.0,18.199894,0.11664111,3.7432382,406,1345.0,3.8538244,0.05558879,47.566463
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.2-5-r1-12.rsml,1097.4716,10,184.0,18.930082,0.11972399,3.0507112,356,720.0,2.5510414,0.05697883,48.582207
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.4-10-r1-12.rsml,1787.6581,10,200.0,20.453264,0.13186881,3.6588697,441,1366.0,3.5898528,0.06277972,49.15234
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.4-15-r1-12.rsml,1973.5295,10,207.0,21.110453,0.13373417,3.3998046,444,1546.0,3.9694257,0.063674934,47.52306
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.4-20-r1-12.rsml,2261.517,10,209.0,21.528955,0.13480616,3.3945801,463,1810.0,4.4194975,0.06414919,49.346024
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.4-25-r1-12.rsml,2300.222,10,202.0,20.852121,0.13150737,3.6044316,474,1841.0,4.412869,0.06250888,48.363655
monocot_2D_-30-1-1.1-0.001-0.5-3-0-1.4-5-r1-12.rsml,1266.2167,10,202.0,20.67691,0.13093257,3.107202,384,870.0,2.7589781,0.062225617,49.330685
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1-10-r1-12.rsml,641.2079,10,135.0,14.347348,0.093066685,2.6275043,212,372.0,2.347803,0.044335447,49.06105
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1-15-r1-12.rsml,744.5643,10,137.0,14.117861,0.09281497,2.9545603,234,480.0,2.5785713,0.044427916,48.607388
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1-20-r1-12.rsml,876.4219,10,137.0,14.272829,0.09255456,3.0194805,259,590.0,2.832794,0.044158313,49.530254
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1-25-r1-12.rsml,804.1299,10,141.0,14.62392,0.09367505,2.719326,236,529.0,2.787673,0.0447608,49.408962
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1-5-r1-12.rsml,506.00885,10,146.0,15.015876,0.096986875,2.1797347,199,231.0,1.7881924,0.04637219,50.43263
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.2-10-r1-12.rsml,954.4008,10,170.0,17.443491,0.1122895,2.5436366,269,631.0,2.899501,0.053501774,48.451473
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.2-15-r1-12.rsml,984.43463,10,161.0,16.799501,0.10848331,2.6906369,265,664.0,3.0809042,0.051679682,50.359722
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.2-20-r1-12.rsml,1172.8191,10,170.0,17.50644,0.11094963,2.6105,279,846.0,3.576182,0.052853394,49.2133
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.2-25-r1-12.rsml,1437.3446,10,182.0,18.702808,0.1185469,2.8119478,317,1068.0,3.9442158,0.056239694,50.46754
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.2-5-r1-12.rsml,754.5861,10,169.0,17.399761,0.11146978,2.281339,236,454.0,2.4601214,0.053043272,50.33426
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.4-10-r1-12.rsml,1357.2192,10,198.0,20.30212,0.13039832,2.610185,324,993.0,3.5623393,0.062179137,49.99603
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.4-15-r1-12.rsml,1701.5632,10,214.0,21.892488,0.13946345,2.7412012,366,1308.0,4.0509253,0.06627942,50.896393
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.4-20-r1-12.rsml,1776.9519,10,214.0,21.905247,0.13981962,2.7642055,364,1386.0,4.2799425,0.06649524,47.06935
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.4-25-r1-12.rsml,1732.9427,10,209.0,21.513226,0.13546668,2.628322,348,1360.0,4.361524,0.0642692,49.15919
monocot_2D_-30-1-1.1-0.001-0.5-4-0-1.4-5-r1-12.rsml,957.94666,10,205.0,20.91109,0.13310318,2.3018777,271,612.0,2.7632313,0.0632205,47.489597
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1-10-r1-12.rsml,644.3189,10,149.0,15.321076,0.09931329,2.1087391,191,375.0,2.5712473,0.047475033,48.77951
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1-15-r1-12.rsml,572.1065,10,133.0,13.850849,0.09052263,2.4219728,180,330.0,2.4088778,0.043222908,50.601177
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1-20-r1-12.rsml,678.57654,10,140.0,14.498201,0.09427645,2.428123,203,419.0,2.6285443,0.04502378,48.59286
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1-25-r1-12.rsml,739.69904,10,147.0,15.166295,0.09881371,2.3679893,200,480.0,2.9401808,0.046981722,49.169315
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1-5-r1-12.rsml,440.83896,10,133.0,13.830891,0.09007396,2.150426,160,204.0,1.8908135,0.043162573,52.539837
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.2-10-r1-12.rsml,866.59393,10,176.0,18.206131,0.11670351,2.0545146,218,563.0,3.1400573,0.0556203,46.654686
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.2-15-r1-12.rsml,1015.21405,10,174.0,18.10607,0.11541879,2.27979,244,702.0,3.418661,0.055019215,48.50589
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.2-20-r1-12.rsml,1012.38904,10,172.0,17.789406,0.113347806,2.0985026,230,719.0,3.628239,0.05396623,49.379417
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.2-25-r1-12.rsml,1034.1387,10,167.0,17.220024,0.11042636,2.2548697,233,740.0,3.699306,0.05275144,48.126972
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.2-5-r1-12.rsml,714.8237,10,183.0,18.939554,0.11882656,1.8115793,200,424.0,2.6271403,0.056482118,47.280792
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.4-10-r1-12.rsml,1185.2443,10,212.0,21.64312,0.13880289,2.0604079,262,842.0,3.697761,0.06607515,47.03921
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.4-15-r1-12.rsml,1271.4417,10,197.0,20.33974,0.13017188,2.2258172,271,925.0,3.9411225,0.061940607,51.349304
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.4-20-r1-12.rsml,1222.5648,10,192.0,19.773684,0.12783195,2.2480245,262,892.0,3.9115605,0.060857896,47.92084
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.4-25-r1-12.rsml,1560.0979,10,213.0,21.88289,0.13840601,2.184532,294,1205.0,4.5621395,0.066027574,48.19639
monocot_2D_-30-1-1.1-0.001-0.5-5-0-1.4-5-r1-12.rsml,897.5151,10,207.0,21.040112,0.13356115,1.9342803,236,580.0,2.9115002,0.06329007,48.531475
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1-10-r1-12.rsml,507.27078,10,142.0,14.69759,0.09323466,3.176944,217,237.0,1.6603452,0.027253252,47.31297
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1-15-r1-12.rsml,513.7626,10,138.0,14.373997,0.091705024,3.1763098,208,251.0,1.778954,0.026791789,47.07979
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1-20-r1-12.rsml,538.4077,10,134.0,13.859379,0.09027717,3.3402972,219,277.0,1.825634,0.02640642,48.716885
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1-25-r1-12.rsml,688.006,10,144.0,14.92905,0.09545253,3.5802329,250,396.0,2.1548617,0.02793667,46.687355
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1-5-r1-12.rsml,343.15872,10,137.0,14.347343,0.09239384,2.3541148,141,114.0,1.4162072,0.0269789,46.389404
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.2-10-r1-12.rsml,751.57904,10,176.0,18.165924,0.115115955,2.9749324,276,438.0,2.064925,0.033419643,46.459854
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.2-15-r1-12.rsml,733.98004,10,165.0,17.01308,0.10825143,3.190221,253,436.0,2.2286525,0.03139537,46.381287
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.2-20-r1-12.rsml,878.8358,10,169.0,17.541384,0.1112907,3.4177659,288,569.0,2.4424374,0.03235008,47.348984
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.2-25-r1-12.rsml,1007.29846,10,179.0,18.431381,0.117791764,2.8563657,346,642.0,2.3785684,0.034269784,47.59143
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.2-5-r1-12.rsml,503.1237,10,171.0,17.449337,0.11100922,2.6264021,189,249.0,1.7387844,0.032165665,47.202168
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.4-10-r1-12.rsml,1152.7006,10,212.0,21.754944,0.13670364,3.3503685,443,652.0,2.1109505,0.039461274,46.69722
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.4-15-r1-12.rsml,1173.096,10,199.0,20.403856,0.1289886,3.352153,430,687.0,2.2536235,0.03738177,47.881287
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.4-20-r1-12.rsml,1346.1296,10,213.0,21.883928,0.13773108,3.3840613,463,836.0,2.4347522,0.039842565,45.742947
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.4-25-r1-12.rsml,1410.4012,10,214.0,21.986954,0.1382078,3.5238352,475,913.0,2.506384,0.040043965,45.637684
monocot_2D_-30-1-1.1-0.011-0.3-3-0-1.4-5-r1-12.rsml,918.839,10,214.0,22.01111,0.13809511,3.092052,414,430.0,1.6877489,0.03997659,48.163185
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1-10-r1-12.rsml,448.39355,10,146.0,15.103431,0.096845806,2.5142024,174,200.0,1.7089616,0.028306592,46.26409
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1-15-r1-12.rsml,501.54886,10,150.0,15.471433,0.09872692,2.6769357,175,251.0,1.9819117,0.028845571,46.90788
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1-20-r1-12.rsml,503.71814,10,144.0,14.8793955,0.095198795,2.7572865,181,248.0,1.960906,0.02773772,47.916626
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1-25-r1-12.rsml,564.1345,10,150.0,15.51864,0.09869937,2.703458,196,305.0,2.08647,0.028759642,47.286167
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1-5-r1-12.rsml,348.2819,10,149.0,15.397465,0.098241165,1.9024512,127,125.0,1.5299785,0.028615464,48.195763
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.2-10-r1-12.rsml,549.79193,10,169.0,17.388508,0.1102192,2.456423,190,289.0,1.9784575,0.032119427,47.42477
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.2-15-r1-12.rsml,794.736,10,184.0,19.048946,0.11915352,2.2271745,273,449.0,2.2133565,0.03456327,47.35303
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.2-20-r1-12.rsml,640.49176,10,170.0,17.534853,0.109942555,2.5398414,206,366.0,2.257976,0.032061577,46.16147
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.2-25-r1-12.rsml,806.90924,10,184.0,18.942654,0.11838573,2.1159985,250,479.0,2.4699311,0.03434953,47.983093
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.2-5-r1-12.rsml,420.5609,10,177.0,18.23534,0.114851154,1.8818874,142,170.0,1.6775177,0.033338144,43.34506
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.4-10-r1-12.rsml,836.79065,10,204.0,20.976591,0.13142452,2.5066547,321,419.0,1.9533489,0.038034968,45.9937
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.4-15-r1-12.rsml,1012.30853,10,210.0,21.768068,0.13506454,2.5623744,342,569.0,2.3234727,0.039070662,48.335342
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.4-20-r1-12.rsml,1083.3202,10,206.0,21.084013,0.13279922,2.7842147,360,640.0,2.4235559,0.038393423,47.120502
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.4-25-r1-12.rsml,1017.4407,10,198.0,20.319334,0.12826115,2.7981339,339,592.0,2.401908,0.037036393,47.22012
monocot_2D_-30-1-1.1-0.011-0.3-4-0-1.4-5-r1-12.rsml,675.367,10,210.0,21.698385,0.13542023,2.2477875,287,270.0,1.5971539,0.03915873,47.579308
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1-10-r1-12.rsml,384.49097,10,149.0,15.331614,0.097740814,1.9630015,133,160.0,1.7381566,0.028508915,45.370426
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1-15-r1-12.rsml,415.05716,10,148.0,15.294099,0.09771389,2.0407238,135,190.0,1.9416006,0.02856554,47.571327
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1-20-r1-12.rsml,453.21075,10,146.0,15.154195,0.097055,2.1703353,148,220.0,2.0383031,0.028266631,48.428627
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1-25-r1-12.rsml,476.95477,10,147.0,15.324835,0.09794542,2.136441,148,239.0,2.1872056,0.028571505,47.767807
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1-5-r1-12.rsml,254.47975,10,139.0,14.398479,0.09243463,1.3039753,74,64.0,1.4931746,0.02690793,49.98634
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.2-10-r1-12.rsml,550.1202,10,184.0,18.89455,0.118318364,2.0102801,177,265.0,2.0405352,0.034527868,46.03571
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.2-15-r1-12.rsml,547.65686,10,170.0,17.5013,0.111067034,2.018737,165,292.0,2.2584474,0.032195564,47.059425
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.2-20-r1-12.rsml,684.9936,10,183.0,18.974867,0.11900873,1.7432728,207,374.0,2.3924885,0.03458498,45.65358
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.2-25-r1-12.rsml,542.2808,10,164.0,17.13997,0.109330885,2.1890032,165,290.0,2.2477648,0.03175642,45.220364
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.2-5-r1-12.rsml,365.4463,10,172.0,17.696642,0.11248098,1.5407255,108,141.0,1.7451848,0.032578304,50.06477
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.4-10-r1-12.rsml,750.74225,10,206.0,21.086319,0.13467176,2.0449305,263,377.0,2.0527725,0.03889937,46.561085
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.4-15-r1-12.rsml,814.8122,10,198.0,20.383457,0.12807485,2.191706,272,420.0,2.2462425,0.037113108,47.97882
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.4-20-r1-12.rsml,943.7135,10,214.0,21.939434,0.13798016,2.0810182,280,552.0,2.5868552,0.039826248,46.84866
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.4-25-r1-12.rsml,842.6701,10,198.0,20.419989,0.12856807,2.0937667,263,467.0,2.4276428,0.037258547,47.747616
monocot_2D_-30-1-1.1-0.011-0.3-5-0-1.4-5-r1-12.rsml,528.3466,10,200.0,20.582815,0.13005485,1.8065655,209,187.0,1.5431507,0.03766553,46.441513
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1-10-r1-12.rsml,708.2219,10,142.0,14.7204685,0.09440811,3.1495972,285,375.0,1.9684825,0.036270298,46.594418
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1-15-r1-12.rsml,894.9511,10,150.0,15.533922,0.09942349,3.4655404,334,523.0,2.2144058,0.038150724,47.40399
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1-20-r1-12.rsml,854.93115,10,137.0,14.212204,0.09183717,3.4273689,298,530.0,2.3919773,0.035463285,47.49569
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1-25-r1-12.rsml,956.7212,10,143.0,14.797173,0.09393998,3.6871765,326,591.0,2.4808264,0.036175124,46.573566
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1-5-r1-12.rsml,569.7395,10,146.0,15.073253,0.09620556,3.034956,277,227.0,1.5126604,0.036989525,48.857426
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.2-10-r1-12.rsml,1041.604,10,176.0,18.097149,0.11447932,3.2322142,363,641.0,2.3708882,0.043859493,46.66743
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.2-15-r1-12.rsml,1272.8114,10,178.0,18.407265,0.11643281,3.6632915,403,864.0,2.7015836,0.04459687,47.129654
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.2-20-r1-12.rsml,1261.4066,10,174.0,17.9486,0.11333664,3.492293,392,859.0,2.7600005,0.043456316,44.98452
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.2-25-r1-12.rsml,1273.1344,10,168.0,17.411871,0.10981279,3.637108,386,869.0,2.84719,0.042164613,47.675034
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.2-5-r1-12.rsml,713.61755,10,167.0,17.368338,0.11068713,2.8981428,306,352.0,1.764491,0.04232589,48.772747
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.4-10-r1-12.rsml,1370.0103,10,198.0,20.311277,0.12682115,3.4578764,438,909.0,2.6641507,0.04845437,46.22155
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.4-15-r1-12.rsml,1660.6759,10,208.0,21.14071,0.13420697,3.5323486,468,1173.0,3.0967274,0.051404756,45.98396
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.4-20-r1-12.rsml,1652.0775,10,204.0,20.778334,0.13065018,3.526483,455,1184.0,3.174273,0.04998033,47.69029
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.4-25-r1-12.rsml,1894.9927,10,203.0,20.93125,0.13237436,3.7371697,482,1407.0,3.4972615,0.050685577,46.45936
monocot_2D_-30-1-1.1-0.011-0.4-3-0-1.4-5-r1-12.rsml,1194.7062,10,215.0,22.007442,0.1382986,3.0269744,398,763.0,2.4488244,0.052682076,43.801754
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1-10-r1-12.rsml,551.6072,10,137.0,14.2260065,0.09277558,2.5413451,214,271.0,1.9128373,0.035644326,47.089336
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1-15-r1-12.rsml,653.8004,10,144.0,14.954504,0.09549756,2.5868783,233,350.0,2.1641853,0.03671735,47.201115
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1-20-r1-12.rsml,581.1328,10,135.0,14.023856,0.09017554,2.4545937,192,330.0,2.2963243,0.034783907,45.213852
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1-25-r1-12.rsml,690.9213,10,136.0,14.148718,0.09297687,2.7622519,228,399.0,2.4097996,0.035866227,48.549355
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1-5-r1-12.rsml,411.68103,10,138.0,14.2494545,0.09153186,1.9063652,166,167.0,1.6216058,0.035423923,46.932697
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.2-10-r1-12.rsml,786.6972,10,170.0,17.565342,0.110854544,2.4764173,260,452.0,2.3501694,0.04250479,48.08542
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.2-15-r1-12.rsml,1009.8922,10,185.0,18.981098,0.11916293,2.5299768,291,654.0,2.8181484,0.045594346,45.923527
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.2-20-r1-12.rsml,1119.9418,10,185.0,18.895203,0.11905392,2.6698008,309,750.0,3.0129123,0.045612656,45.080147
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.2-25-r1-12.rsml,1002.09033,10,172.0,17.676682,0.11225912,2.6680279,281,655.0,2.937095,0.043033585,48.15311
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.2-5-r1-12.rsml,675.05365,10,177.0,18.316298,0.11633814,2.3701339,261,339.0,1.8846387,0.044558212,45.217167
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.4-10-r1-12.rsml,1209.8578,10,210.0,21.70749,0.13482058,2.5553792,341,795.0,2.9113872,0.051540326,45.0213
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.4-15-r1-12.rsml,1191.7384,10,208.0,21.181128,0.1326927,2.5573714,331,790.0,2.9605045,0.050716616,45.76194
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.4-20-r1-12.rsml,1531.6976,10,214.0,22.001356,0.13788508,2.7752614,374,1111.0,3.5071776,0.052785557,45.798077
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.4-25-r1-12.rsml,1300.1049,10,200.0,20.469296,0.12867011,2.640765,332,902.0,3.2994344,0.04917591,46.025547
monocot_2D_-30-1-1.1-0.011-0.4-4-0-1.4-5-r1-12.rsml,850.496,10,205.0,21.035004,0.13237855,2.2197468,286,470.0,2.2382715,0.05064679,45.774693
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1-10-r1-12.rsml,519.5157,10,144.0,14.942096,0.09522678,2.14386,187,257.0,1.9791166,0.03663557,45.82414
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1-15-r1-12.rsml,603.09235,10,152.0,15.582999,0.099672996,2.0282,192,326.0,2.3294911,0.038384657,47.671642
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1-20-r1-12.rsml,574.92126,10,144.0,14.843712,0.09561599,2.1741192,189,303.0,2.2565303,0.036887437,48.420662
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1-25-r1-12.rsml,645.3272,10,143.0,14.854788,0.09539259,2.31563,199,368.0,2.4963794,0.036635578,47.914284
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1-5-r1-12.rsml,313.3982,10,136.0,14.021011,0.09021035,1.449005,113,112.0,1.532637,0.03462375,47.532173
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.2-10-r1-12.rsml,709.8645,10,170.0,17.521791,0.110470146,2.1618302,227,400.0,2.3552728,0.042345587,46.00132
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.2-15-r1-12.rsml,745.25336,10,168.0,17.528793,0.111071244,2.1485476,222,444.0,2.5674133,0.04275684,47.984283
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.2-20-r1-12.rsml,742.18726,10,167.0,17.169989,0.108938165,2.1389456,218,443.0,2.6169152,0.04194032,44.184204
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.2-25-r1-12.rsml,860.6751,10,175.0,18.060816,0.11452035,2.1593444,235,550.0,2.8939018,0.043942377,48.16008
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.2-5-r1-12.rsml,477.65015,10,164.0,17.117804,0.108559534,1.8964508,174,198.0,1.7613344,0.04163968,48.06399
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.4-10-r1-12.rsml,883.23615,10,200.0,20.4201,0.12885727,2.1394305,268,518.0,2.533713,0.04932587,47.654736
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.4-15-r1-12.rsml,997.0696,10,196.0,20.187464,0.1269546,2.0861583,263,635.0,3.0235543,0.04863357,48.76063
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.4-20-r1-12.rsml,938.6029,10,196.0,20.113401,0.12701231,2.0090616,246,590.0,2.9978402,0.048368443,45.105865
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.4-25-r1-12.rsml,1086.6035,10,199.0,20.507336,0.12919553,2.231282,278,715.0,3.1709726,0.049556002,45.075554
monocot_2D_-30-1-1.1-0.011-0.4-5-0-1.4-5-r1-12.rsml,696.4622,10,203.0,20.791405,0.13070732,1.8622062,227,353.0,2.1521952,0.050137296,46.020878
monocot_2D_-30-1-1.1-0.011-0.5-3-0-1-10-r1-12.rsml,1035.117,10,151.0,15.506743,0.099536635,3.712459,342,687.0,2.5732443,0.04751197,45.391197
monocot_2D_-30-1-1.1-0.011-0.5-3-0-1-15-r1-12.rsml,917.504,10,138.0,14.325705,0.09151498,3.430828,296,602.0,2.6156993,0.043698028,47.194878
monocot_2D_-30-1-1.1-0.011-0.5-3-0-1-20-r1-12.rsml,1102.7659,10,148.0,15.156181,0.096750796,3.580815,324,760.0,2.935815,0.046111293,46.405437
