 ,image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
4151,sim-16-2.5-0.01-0.2-6-1-0.3-3-10.rsml,657.838,17,577,34.581,0.879,0.249,11,65,6.36,0.268,38.171
4152,sim-10-2.5-0.025-0.2-6-0.8-0.2-3-20.rsml,4551.058,40,2398,60.481,1.875,0.25,165,2050,12.92,0.559,31.264
4153,sim-16-1-0.04-0.3-4-1.2-0.4-4-10.rsml,566.305,7,349,50.398,1.168,0.312,22,204,9.705,0.436,48.613
4154,sim-16-2.5-0.025-0.4-4-1-0.4-1-10.rsml,1618.738,17,811,48.22,1.139,0.325,65,764,12.292,0.539,46.669
4155,sim-10-2.5-0.025-0.4-4-0.8-0.2-2-10.rsml,231.375,15,210,14.609,0.62,0,2,12,6.122,0.343,12.986
4156,sim-10-1-0.025-0.2-6-0.8-0.4-2-10.rsml,235.514,7,219,31.642,1.219,0.337,2,13,7.01,0.36,31.393
4157,sim-10-2.5-0.04-0.4-6-1-0.4-1-20.rsml,24488.693,40,4675,117.367,2.203,0.209,521,19515,37.992,1.037,31.794
4158,sim-16-2.5-0.04-0.2-6-1.2-0.4-3-10.rsml,974.415,17,814,48.493,1.149,0.289,25,141,6.001,0.311,54.825
4159,sim-16-2.5-0.025-0.2-6-1-0.3-2-20.rsml,21791.932,40,6143,154.046,2.47,0.214,621,15311,25.169,0.651,39.546
4160,sim-10-2.5-0.01-0.4-4-0.8-0.2-4-10.rsml,228.613,15,207,14.307,0.605,0,2,13,7.008,0.355,25.732
4161,sim-10-2.5-0.01-0.2-4-0.8-0.2-3-10.rsml,179.146,12,173,14.929,0.596,0,0,0,0,0,0
4162,sim-16-2.5-0.04-0.4-6-1-0.4-3-20.rsml,45783.883,40,6536,163.893,1.586,0.193,795,38788,49.344,0.746,32.766
4163,sim-10-2.5-0.01-0.3-6-1-0.3-4-10.rsml,392.682,15,358,24.328,0.937,0.364,4,26,6.941,0.383,43.576
4164,sim-10-2.5-0.025-0.2-4-1-0.4-1-20.rsml,19547.602,40,4974,124.812,2.84,0.326,691,14206,21.064,0.725,38.867
4165,sim-16-2.5-0.01-0.2-6-1.2-0.3-5-20.rsml,21627.67,40,6349,159.214,2.312,0.208,633,14949,24.106,0.606,56.874
4166,sim-10-4-0.04-0.3-4-1-0.3-4-10.rsml,719.989,24,607,25.9,0.962,0.382,16,89,6.15,0.383,49.576
4167,sim-10-2.5-0.04-0.3-4-1.2-0.4-3-10.rsml,651.887,17,507,30.406,1.148,0.375,21,123,6.428,0.437,55.058
4168,sim-10-1-0.04-0.3-4-0.8-0.2-4-10.rsml,89.891,6,87,14.982,0.604,0,0,0,0,0,0
4169,sim-16-4-0.04-0.3-6-1-0.4-3-10.rsml,2149.9,28,1466,52.915,1.246,0.255,62,637,10.779,0.466,38.712
4170,sim-16-2.5-0.01-0.4-4-1.2-0.2-5-10.rsml,470.937,15,353,24.044,0.613,0.537,14,103,7.877,0.32,58.115
4171,sim-10-2.5-0.01-0.2-6-0.8-0.4-1-10.rsml,510.2,17,498,29.846,1.153,0,1,2,2.814,0.358,41.265
4172,sim-16-1-0.025-0.4-6-1-0.2-5-10.rsml,174.536,6,147,24.751,0.599,0.346,3,25,8.677,0.313,58.185
4173,sim-16-4-0.025-0.4-6-1-0.4-2-20.rsml,62359.102,40,9109,228.168,1.594,0.182,1152,52617,46.209,0.702,37.27
4174,sim-10-2.5-0.025-0.4-6-0.8-0.4-5-20.rsml,23964.104,40,4575,114.865,1.856,0.217,519,19079,37.321,0.878,26.264
4175,sim-10-2.5-0.025-0.4-4-1-0.2-3-10.rsml,226.905,15,208,14.334,0.621,0,2,11,5.946,0.342,26.03
4176,sim-16-1-0.04-0.3-6-1-0.2-1-20.rsml,5285.537,16,1589,99.875,1.894,0.208,144,3612,25.608,0.738,36.755
4177,sim-10-2.5-0.01-0.4-4-0.8-0.2-5-20.rsml,8928.218,40,2346,59.186,1.836,0.328,309,6408,21.232,0.934,33.538
4178,sim-10-2.5-0.01-0.2-4-0.8-0.3-4-20.rsml,12125.316,40,3888,97.724,2.936,0.326,467,7986,17.594,0.781,34.368
4179,sim-16-4-0.04-0.4-6-0.8-0.3-4-10.rsml,1610.118,28,1089,39.467,0.947,0.237,44,485,11.478,0.464,29.712
4180,sim-10-4-0.01-0.4-6-1.2-0.4-1-10.rsml,1044.071,28,837,30.298,1.189,0.33,25,184,7.83,0.565,59.348
4181,sim-16-4-0.025-0.2-4-0.8-0.3-1-10.rsml,1198.764,28,982,35.594,0.878,0.405,30,192,6.737,0.27,36.323
4182,sim-10-1-0.01-0.2-4-1.2-0.2-1-10.rsml,85.959,6,84,14.327,0.602,0,0,0,0,0,0
4183,sim-10-4-0.025-0.3-4-1-0.4-1-10.rsml,1038.193,28,825,29.895,1.135,0.431,35,182,5.746,0.437,47.064
4184,sim-16-4-0.04-0.4-6-1.2-0.3-2-20.rsml,46679.781,40,7709,193.133,1.439,0.197,985,38427,39.548,0.642,43.875
4185,sim-10-4-0.01-0.4-6-1-0.2-1-10.rsml,354.677,24,344,14.778,0.61,0,0,0,0,0,0
4186,sim-10-4-0.025-0.3-6-1.2-0.2-1-10.rsml,366.358,24,353,15.265,0.628,0,0,0,0,0,0
4187,sim-10-4-0.01-0.2-6-1.2-0.2-4-20.rsml,6171.717,40,3491,87.8,2.074,0.261,247,2538,10.768,0.56,56.39
4188,sim-10-4-0.04-0.4-4-1.2-0.4-4-20.rsml,40067.828,40,6009,150.632,1.724,0.284,1049,33495,32.452,0.754,42.879
4189,sim-10-1-0.04-0.4-6-0.8-0.4-5-10.rsml,269.992,7,211,30.795,1.17,0.309,6,51,9.071,0.543,19.484
4190,sim-16-2.5-0.01-0.3-4-1.2-0.4-5-10.rsml,1422.371,17,840,49.927,1.225,0.365,61,544,9.404,0.454,67.494
4191,sim-16-1-0.025-0.3-4-1-0.3-5-10.rsml,351.014,7,247,35.988,0.914,0.453,13,93,7.623,0.352,45.889
4192,sim-10-1-0.04-0.2-4-1-0.3-3-20.rsml,4893.169,16,1568,98.503,2.909,0.313,183,3226,18.126,0.777,37.996
4193,sim-10-2.5-0.025-0.4-4-1.2-0.4-1-10.rsml,709.362,17,512,30.602,1.143,0.427,26,176,7.274,0.533,51.6
4194,sim-16-1-0.025-0.2-4-1.2-0.2-5-10.rsml,160.981,6,150,25.601,0.611,0,1,7,7.374,0.217,73.476
4195,sim-10-2.5-0.025-0.2-4-1-0.3-1-20.rsml,12969.023,40,3959,99.446,2.937,0.346,520,8721,17.291,0.786,40.003
4196,sim-16-4-0.025-0.4-6-1.2-0.3-3-10.rsml,1348.312,28,991,35.906,0.903,0.244,36,329,9.526,0.445,57.488
4197,sim-16-2.5-0.04-0.2-4-1.2-0.3-4-20.rsml,28203.785,40,6237,156.482,2.222,0.283,853,21498,25.726,0.586,47.592
4198,sim-16-1-0.025-0.4-4-1-0.3-5-20.rsml,20121.754,16,2347,147.208,2.119,0.316,387,17558,45.908,1.009,37.384
4199,sim-10-4-0.01-0.3-6-1.2-0.4-5-20.rsml,25108.15,40,6863,171.987,2.422,0.196,724,17855,25.178,0.814,53.743
4200,sim-10-2.5-0.04-0.3-6-0.8-0.4-3-10.rsml,646.019,17,538,32.172,1.237,0.329,14,92,7.078,0.463,32.548
4201,sim-16-4-0.04-0.2-6-1.2-0.3-3-10.rsml,1133.212,28,993,36.03,0.905,0.266,20,111,6.219,0.269,65.359
4202,sim-16-4-0.04-0.3-6-1-0.3-3-10.rsml,1226.44,28,1011,36.636,0.888,0.298,28,185,7.165,0.348,40.528
4203,sim-10-4-0.01-0.2-6-0.8-0.2-3-20.rsml,7143.85,40,3679,92.589,2.127,0.253,274,3298,12.556,0.571,32.706
4204,sim-16-2.5-0.025-0.4-6-0.8-0.3-1-20.rsml,37292.934,40,5875,147.389,1.492,0.205,686,31022,45.769,0.708,28.238
4205,sim-10-4-0.04-0.2-4-0.8-0.2-1-20.rsml,8867.656,40,3656,91.947,2.102,0.316,390,5003,13.307,0.57,30.103
4206,sim-16-4-0.04-0.2-6-0.8-0.4-2-20.rsml,50796.969,40,10780,269.983,2.147,0.191,1259,39326,31.769,0.508,28.344
4207,sim-10-4-0.025-0.4-6-1-0.3-5-20.rsml,22900.008,40,5424,136.037,2.103,0.202,574,17152,30.416,0.935,38.143
4208,sim-10-1-0.025-0.4-4-1-0.2-5-10.rsml,80.853,5,74,15.081,0.601,0,1,5,5.447,0.313,36.549
4209,sim-10-2.5-0.04-0.3-6-1.2-0.2-3-20.rsml,5024.932,37,2308,62.935,1.844,0.228,186,2604,14.496,0.725,51.344
4210,sim-10-4-0.01-0.2-4-1.2-0.4-3-20.rsml,26497.094,40,6990,175.27,2.297,0.305,1052,18947,18.523,0.547,54.82
4211,sim-16-2.5-0.04-0.4-6-1.2-0.3-1-10.rsml,909.939,17,645,38.628,0.935,0.234,26,240,9.741,0.453,46.21
4212,sim-10-1-0.025-0.2-6-0.8-0.4-3-20.rsml,6379.164,17,2089,123.371,3.753,0.19,183,4187,23.398,0.971,27.874
4213,sim-16-4-0.01-0.2-6-0.8-0.2-3-10.rsml,616.573,24,605,25.691,0.612,0,0,0,0,0,0
4214,sim-16-2.5-0.025-0.3-6-1.2-0.2-5-10.rsml,382.931,15,359,24.315,0.593,0.351,3,16,6.068,0.26,54.483
4215,sim-10-2.5-0.04-0.2-4-0.8-0.4-3-20.rsml,21300.285,40,5008,125.632,2.841,0.325,711,15900,22.89,0.722,27.97
4216,sim-10-1-0.025-0.4-6-1-0.3-5-10.rsml,168.968,6,146,24.859,0.915,0.339,3,19,6.604,0.452,43.992
4217,sim-16-4-0.04-0.2-4-1.2-0.4-5-20.rsml,58895.793,40,10598,265.449,2.113,0.265,1708,47384,28.266,0.5,47.564
4218,sim-16-2.5-0.025-0.4-6-1-0.2-3-10.rsml,380.622,15,326,22.196,0.57,0.336,7,45,6.811,0.3,53.303
4219,sim-16-1-0.04-0.2-4-0.8-0.3-5-10.rsml,295.021,7,243,35.206,0.859,0.435,7,46,6.94,0.27,31.982
4220,sim-16-1-0.04-0.4-4-1.2-0.4-5-20.rsml,30336.854,16,2885,180.846,1.607,0.286,523,27153,52.473,0.754,41.222
4221,sim-10-1-0.025-0.3-4-1.2-0.3-1-10.rsml,167.245,6,147,24.939,0.95,0.391,3,16,5.87,0.379,38.982
4222,sim-16-1-0.01-0.3-4-1.2-0.3-1-20.rsml,15377.114,17,2494,147.25,2.5,0.312,389,12668,33.095,0.926,53.662
4223,sim-16-1-0.025-0.4-4-1-0.3-1-10.rsml,419.182,7,252,36.623,0.92,0.423,17,152,9.578,0.447,35.831
4224,sim-16-2.5-0.01-0.3-4-0.8-0.3-3-10.rsml,812.018,17,566,33.828,0.842,0.433,29,223,8.17,0.333,38.219
4225,sim-16-4-0.025-0.3-6-1.2-0.3-1-10.rsml,1193.129,28,986,35.731,0.901,0.327,28,179,6.881,0.351,59.613
4226,sim-10-1-0.01-0.3-6-1-0.2-2-10.rsml,89.544,6,87,14.924,0.588,0,0,0,0,0,0
4227,sim-16-1-0.01-0.4-6-1.2-0.4-5-20.rsml,22858.16,17,3107,183.186,1.919,0.212,390,19548,50.626,0.9,50.125
4228,sim-10-1-0.025-0.2-6-1-0.4-5-10.rsml,234.327,7,219,31.876,1.215,0.364,2,10,5.599,0.357,26.66
4229,sim-16-2.5-0.025-0.3-4-1-0.4-2-10.rsml,1360.74,17,807,47.975,1.149,0.34,54,520,10.096,0.424,43.805
4230,sim-10-4-0.04-0.2-4-1-0.4-2-20.rsml,30621.723,40,7315,183.348,2.531,0.293,1090,22733,21.365,0.6,36.844
4231,sim-10-1-0.04-0.2-4-1-0.3-5-10.rsml,148.461,6,139,23.824,0.908,0,1,5,5.518,0.29,46.435
4232,sim-10-2.5-0.04-0.4-6-0.8-0.4-1-10.rsml,665.71,17,518,31.019,1.187,0.336,14,130,9.884,0.575,35.191
4233,sim-16-1-0.025-0.2-6-1.2-0.2-2-10.rsml,152.248,6,148,25.375,0.632,0,0,0,0,0,0
4234,sim-10-4-0.01-0.4-4-1.2-0.4-1-20.rsml,36212.922,40,6068,152.238,1.848,0.282,1046,29577,28.799,0.816,54.838
4235,sim-10-2.5-0.025-0.4-6-1-0.3-2-20.rsml,15559.075,40,3729,93.753,2.086,0.226,394,11609,29.972,1.005,37.943
4236,sim-10-4-0.025-0.2-4-0.8-0.2-5-20.rsml,8658.065,40,3573,89.836,2.072,0.331,396,4865,12.789,0.56,30.689
4237,sim-16-1-0.01-0.4-6-1-0.3-5-20.rsml,14868.629,17,2523,149.018,2.132,0.198,270,12190,45.686,1.016,40.992
4238,sim-16-2.5-0.04-0.4-4-1-0.4-3-10.rsml,1773.889,17,887,52.815,1.201,0.329,67,843,13.075,0.553,40.131
4239,sim-10-4-0.04-0.4-6-1-0.3-5-20.rsml,22656.107,40,5345,134.151,1.988,0.208,558,16984,30.986,0.889,33.561
4240,sim-10-2.5-0.025-0.2-4-0.8-0.3-3-20.rsml,11520.166,40,3694,92.86,2.795,0.33,445,7589,17.541,0.753,29.999
4241,sim-16-1-0.04-0.2-6-1.2-0.2-2-20.rsml,4342.74,16,1684,105.72,1.998,0.2,141,2580,18.803,0.569,51.72
4242,sim-10-4-0.04-0.3-6-0.8-0.3-5-10.rsml,596.742,24,559,23.88,0.904,0,4,22,5.906,0.375,25.73
4243,sim-10-4-0.04-0.4-6-1.2-0.3-4-20.rsml,24261.891,40,5570,139.675,2.134,0.204,596,18375,31.334,0.946,42.877
4244,sim-10-1-0.01-0.3-4-1.2-0.3-5-20.rsml,5940.524,16,1490,93.575,2.863,0.304,211,4346,21.058,1.07,54.898
4245,sim-10-2.5-0.01-0.3-6-1.2-0.4-1-10.rsml,562.96,17,486,29.148,1.12,0.348,12,63,5.62,0.432,73.291
4246,sim-10-1-0.04-0.3-4-0.8-0.3-3-20.rsml,6866.717,16,1513,95.011,2.785,0.296,210,5232,25.46,1.048,27.882
4247,sim-16-4-0.01-0.3-6-1-0.2-4-10.rsml,639.482,24,575,24.442,0.622,0.396,9,47,5.875,0.264,49.949
4248,sim-16-4-0.01-0.3-6-0.8-0.2-3-10.rsml,636.576,24,570,24.379,0.617,0.417,8,46,6.436,0.273,38.978
4249,sim-10-4-0.04-0.2-6-0.8-0.2-4-10.rsml,344.912,24,332,14.371,0.596,0,0,0,0,0,0
4250,sim-10-4-0.01-0.3-4-1.2-0.3-3-20.rsml,21777.527,40,5275,132.352,2.322,0.3,769,16087,21.435,0.803,57.239
4251,sim-10-2.5-0.025-0.3-6-1-0.4-3-20.rsml,20631.75,40,4966,124.74,2.56,0.21,521,15360,30.023,0.929,37.285
4252,sim-16-1-0.01-0.4-4-1.2-0.4-4-10.rsml,733.895,7,362,52.367,1.201,0.329,31,350,11.849,0.554,58.344
4253,sim-10-4-0.025-0.2-4-1.2-0.4-2-10.rsml,906.546,28,843,30.514,1.187,0.675,9,48,5.795,0.347,56.266
4254,sim-16-4-0.04-0.4-6-1.2-0.4-2-10.rsml,2154.456,28,1366,49.227,1.156,0.227,62,737,12.518,0.538,53.957
4255,sim-16-4-0.04-0.2-4-1.2-0.4-2-20.rsml,53831.266,40,10067,252.175,2.016,0.271,1640,42896,26.673,0.481,47.439
4256,sim-10-4-0.025-0.3-4-0.8-0.4-5-10.rsml,1073.937,28,810,29.538,1.126,0.371,35,231,7.053,0.429,33.861
4257,sim-16-1-0.04-0.4-4-1-0.3-3-10.rsml,428.48,7,246,35.712,0.863,0.376,16,171,11.156,0.42,42.374
4258,sim-10-1-0.04-0.2-4-1-0.2-3-20.rsml,2382.456,16,1024,64.609,1.96,0.317,106,1298,12.724,0.583,39.538
4259,sim-16-1-0.04-0.2-4-0.8-0.2-2-10.rsml,144.954,6,137,23.193,0.581,0,1,5,5.798,0.224,20.618
4260,sim-16-2.5-0.01-0.4-6-1.2-0.2-4-10.rsml,422.793,15,369,24.994,0.623,0.378,7,44,6.84,0.326,51.362
4261,sim-16-2.5-0.01-0.3-6-1.2-0.2-5-20.rsml,12166.544,40,3891,97.767,1.898,0.225,369,8068,22.374,0.743,56.556
4262,sim-16-4-0.04-0.2-4-0.8-0.2-3-10.rsml,637.613,24,599,25.374,0.63,0,4,26,7.16,0.227,29.596
4263,sim-10-1-0.025-0.4-6-0.8-0.3-1-20.rsml,6643.634,16,1556,97.86,2.909,0.226,160,4993,31.737,1.401,28.504
4264,sim-16-1-0.01-0.2-6-1.2-0.3-5-20.rsml,8769.757,17,2520,148.861,2.965,0.217,262,6103,23.813,0.78,55.556
4265,sim-10-4-0.01-0.4-6-1.2-0.3-4-20.rsml,22679.365,40,5431,136.269,1.821,0.214,636,16904,27.089,0.812,55.878
4266,sim-16-1-0.01-0.2-4-1.2-0.2-5-20.rsml,4761.415,16,1543,96.772,1.887,0.329,197,3113,16.31,0.544,57.107
4267,sim-10-1-0.025-0.2-6-1.2-0.3-3-10.rsml,138.661,6,136,23.11,0.892,0,0,0,0,0,0
4268,sim-10-1-0.01-0.2-4-0.8-0.4-5-20.rsml,9584.333,17,2192,129.428,3.984,0.304,321,7229,23.003,1.011,32.168
4269,sim-16-2.5-0.025-0.2-6-1.2-0.3-3-20.rsml,19555.416,40,5958,149.478,2.408,0.201,568,13288,23.902,0.639,52.982
4270,sim-16-1-0.025-0.4-4-1-0.4-5-20.rsml,33844.18,17,2939,173.36,1.718,0.305,576,30589,53.641,0.803,35.427
4271,sim-10-1-0.01-0.4-4-1-0.3-5-20.rsml,8130.508,16,1482,93.07,2.774,0.349,237,6520,28.023,1.339,41.853
4272,sim-16-4-0.01-0.4-6-0.8-0.2-5-20.rsml,28650.574,40,5955,149.453,1.592,0.206,680,22305,33.342,0.727,30.668
4273,sim-16-1-0.025-0.3-6-1.2-0.4-3-20.rsml,19795.186,17,3213,189.514,2.811,0.216,372,16384,44.552,1.019,46.565
4274,sim-10-2.5-0.025-0.2-4-0.8-0.2-2-10.rsml,211.458,15,205,14.097,0.618,0,0,0,0,0,0
4275,sim-10-1-0.01-0.2-6-1-0.2-3-20.rsml,1773.547,16,984,62.078,1.933,0.261,64,749,12.192,0.572,43.476
4276,sim-16-1-0.04-0.4-6-1-0.3-3-20.rsml,15032.915,17,2427,143.326,2.053,0.195,263,12469,47.895,0.982,33.594
4277,sim-16-1-0.04-0.4-4-0.8-0.3-2-10.rsml,468.085,7,270,39.298,0.944,0.412,18,183,10.722,0.457,23.688
4278,sim-10-4-0.04-0.3-4-1-0.2-5-20.rsml,11886.326,40,3667,92.204,2.093,0.309,483,7965,16.973,0.765,38.412
4279,sim-16-1-0.025-0.4-4-0.8-0.2-4-20.rsml,10617.673,16,1613,101.261,1.923,0.337,268,8855,33.573,0.951,27.703
4280,sim-16-4-0.01-0.2-6-0.8-0.2-3-20.rsml,16722.721,40,5909,148.287,2.119,0.22,568,10505,18.999,0.555,32.54
4281,sim-16-2.5-0.01-0.2-4-1-0.2-1-20.rsml,13513.651,40,4142,103.983,1.995,0.308,517,9100,18.093,0.563,45.219
4282,sim-16-1-0.01-0.2-4-0.8-0.4-4-10.rsml,495.5,7,345,49.609,1.17,0.345,17,141,8.72,0.316,35.567
4283,sim-16-4-0.01-0.4-6-0.8-0.4-4-10.rsml,2466.399,28,1415,51.022,1.235,0.236,73,998,14.216,0.573,35.169
4284,sim-16-2.5-0.01-0.2-6-1.2-0.4-5-20.rsml,27621.619,40,7385,185.111,2.392,0.209,762,19831,26.532,0.609,55.281
4285,sim-16-2.5-0.04-0.2-4-1.2-0.3-2-20.rsml,32213.426,40,6471,162.332,2.31,0.297,975,25211,26.38,0.604,47.978
4286,sim-16-2.5-0.04-0.4-4-1.2-0.3-5-20.rsml,42816.129,40,5223,131.056,1.573,0.307,951,37086,39.51,0.751,44.275
4287,sim-10-4-0.025-0.4-6-0.8-0.4-5-10.rsml,1108.262,28,857,31.075,1.221,0.312,24,227,9.924,0.585,29.635
4288,sim-16-1-0.04-0.4-6-0.8-0.2-4-20.rsml,8450.105,16,1712,107.538,2.03,0.224,189,6625,35.606,0.998,26.961
4289,sim-10-2.5-0.01-0.2-6-1.2-0.3-1-20.rsml,8947.044,40,3870,97.25,2.885,0.222,321,4899,15.754,0.774,57.334
4290,sim-16-2.5-0.04-0.2-4-1-0.3-5-10.rsml,756.834,17,625,37.413,0.925,0.445,19,114,6.359,0.277,49.275
4291,sim-10-4-0.025-0.4-4-1-0.2-3-10.rsml,322.531,20,292,14.978,0.601,0,4,21,5.745,0.32,44.405
4292,sim-16-1-0.01-0.4-4-1-0.3-1-10.rsml,417.361,7,249,36.274,0.923,0.364,16,153,10.215,0.453,43.012
4293,sim-10-2.5-0.04-0.2-6-0.8-0.4-5-20.rsml,16987.594,40,5354,134.41,2.995,0.21,478,11362,24.291,0.762,27.335
4294,sim-10-1-0.025-0.3-4-1.2-0.2-1-20.rsml,3247.319,16,1064,66.95,2.024,0.307,134,2104,16.24,0.801,49.591
4295,sim-16-4-0.025-0.4-6-1-0.3-3-20.rsml,44784.277,40,7714,193.312,1.699,0.187,907,36575,40.851,0.757,37.52
4296,sim-10-1-0.025-0.3-6-1-0.3-4-10.rsml,142.211,6,139,23.702,0.892,0,0,0,0,0,0
4297,sim-16-1-0.04-0.4-6-1.2-0.4-4-10.rsml,602.355,7,362,52.252,1.227,0.23,19,227,12.452,0.576,50.721
4298,sim-10-1-0.025-0.3-6-1-0.3-4-20.rsml,4904.357,16,1538,96.562,2.857,0.205,139,3284,24.168,1.082,36.408
4299,sim-10-1-0.01-0.2-4-1.2-0.2-3-10.rsml,92.024,6,90,15.337,0.626,0,0,0,0,0,0
4300,sim-16-1-0.04-0.3-4-1-0.4-5-10.rsml,642.612,7,365,52.695,1.241,0.342,24,261,11.406,0.454,38.294
4301,sim-10-2.5-0.025-0.2-4-0.8-0.4-2-20.rsml,21986.889,40,5113,128.312,2.893,0.329,731,16471,23.057,0.738,29.38
4302,sim-16-4-0.01-0.4-4-1.2-0.2-2-20.rsml,29598.057,40,5492,137.775,1.531,0.293,871,23638,27.654,0.706,56.558
4303,sim-10-1-0.025-0.3-4-0.8-0.2-2-10.rsml,95.307,6,87,14.906,0.625,0,1,5,5.874,0.292,31.68
4304,sim-10-1-0.025-0.4-4-1-0.3-4-10.rsml,175.023,6,134,22.973,0.871,0.467,6,34,6.197,0.417,39.528
4305,sim-10-2.5-0.025-0.3-6-0.8-0.3-1-10.rsml,372.535,15,346,23.647,0.903,0.367,3,16,5.941,0.378,33.78
4306,sim-10-1-0.025-0.3-6-1.2-0.2-5-10.rsml,76.705,5,74,15.341,0.599,0,0,0,0,0,0
4307,sim-16-1-0.04-0.4-6-0.8-0.4-5-20.rsml,27275.604,17,3137,185.146,1.919,0.216,405,23902,59.576,0.9,24.701
4308,sim-10-1-0.04-0.3-4-1.2-0.2-3-10.rsml,93.509,6,90,15.585,0.596,0,0,0,0,0,0
4309,sim-10-2.5-0.025-0.3-4-1.2-0.3-5-10.rsml,401.492,15,353,24.108,0.912,0.378,8,34,4.983,0.384,47.519
4310,sim-16-1-0.01-0.3-6-1-0.2-5-20.rsml,5978.293,16,1699,106.711,2.05,0.222,166,4181,25.728,0.791,45.683
4311,sim-10-4-0.025-0.2-4-0.8-0.3-5-20.rsml,19189.305,40,5632,141.315,2.707,0.326,746,13161,18.146,0.667,31.159
4312,sim-16-2.5-0.01-0.2-4-1.2-0.3-1-20.rsml,28354.643,40,6309,158.193,2.303,0.292,928,21538,23.736,0.603,56.453
4313,sim-16-4-0.04-0.4-4-1.2-0.2-1-10.rsml,686.127,24,557,23.717,0.587,0.5,20,106,5.847,0.304,58.691
4314,sim-10-2.5-0.04-0.3-6-0.8-0.2-4-20.rsml,5394.266,37,2316,63.026,1.854,0.233,187,2968,16.376,0.723,28.417
4315,sim-10-4-0.025-0.2-6-0.8-0.2-2-20.rsml,7471.67,40,3790,95.314,2.14,0.237,279,3513,13.115,0.577,31.018
4316,sim-10-2.5-0.01-0.4-6-1-0.3-3-20.rsml,14693.509,40,3646,91.62,2.05,0.235,392,10826,28.134,0.988,40.766
4317,sim-10-1-0.025-0.4-6-0.8-0.3-3-20.rsml,7180.554,16,1606,100.836,2.946,0.224,169,5483,32.942,1.415,27.357
4318,sim-10-1-0.01-0.4-4-1-0.4-5-10.rsml,301.665,7,201,29.326,1.149,0.439,11,90,8.762,0.551,38.324
4319,sim-10-4-0.01-0.2-4-0.8-0.3-2-20.rsml,20881.791,40,5824,146.137,2.528,0.335,812,14624,18.518,0.618,32.286
4320,sim-10-2.5-0.01-0.4-6-0.8-0.4-3-20.rsml,22502.219,40,4654,116.864,1.882,0.218,495,17550,36.015,0.892,30.572
4321,sim-10-1-0.025-0.2-4-0.8-0.2-4-10.rsml,92.935,6,90,15.489,0.598,0,0,0,0,0,0
4322,sim-10-4-0.01-0.4-4-0.8-0.4-1-20.rsml,41970.008,40,5997,150.444,1.57,0.296,1104,35355,32.565,0.689,31.412
4323,sim-16-2.5-0.04-0.4-4-1.2-0.3-5-10.rsml,919.038,17,575,34.492,0.85,0.402,40,315,8.317,0.418,50.068
4324,sim-10-2.5-0.04-0.2-4-1-0.2-3-10.rsml,178.864,12,172,14.905,0.595,0,0,0,0,0,0
4325,sim-16-4-0.01-0.3-4-0.8-0.4-2-20.rsml,73295.906,40,9361,234.532,1.761,0.276,1724,63002,37.073,0.596,31.414
4326,sim-16-2.5-0.04-0.4-6-1-0.4-2-10.rsml,1485.123,17,868,51.781,1.186,0.227,46,581,13.149,0.556,38.736
4327,sim-10-4-0.04-0.2-6-1-0.2-3-10.rsml,359.886,24,348,14.995,0.588,0,0,0,0,0,0
4328,sim-10-2.5-0.01-0.4-6-1.2-0.3-1-20.rsml,13007.733,40,3611,90.809,2.035,0.219,357,9181,26.262,0.981,53.369
4329,sim-10-4-0.01-0.4-6-0.8-0.3-4-10.rsml,676.804,24,588,24.978,0.959,0.355,12,72,6.444,0.461,33.609
4330,sim-10-2.5-0.04-0.3-6-1-0.2-3-20.rsml,6005.347,40,2544,63.971,1.937,0.225,203,3346,16.978,0.768,40.319
4331,sim-16-4-0.025-0.4-4-1-0.3-5-10.rsml,1644.716,28,949,34.446,0.858,0.432,66,648,10.306,0.423,40.308
4332,sim-10-2.5-0.025-0.2-6-1-0.4-1-20.rsml,15771.487,40,5327,133.668,2.998,0.191,468,10193,22.275,0.764,37.753
4333,sim-10-2.5-0.025-0.3-6-0.8-0.2-4-10.rsml,218.48,15,211,14.565,0.605,0,0,0,0,0,0
4334,sim-16-4-0.04-0.3-6-0.8-0.4-1-10.rsml,2153.717,28,1459,52.668,1.22,0.272,61,649,11.132,0.456,29.294
4335,sim-10-2.5-0.025-0.4-6-1-0.3-5-20.rsml,15791.192,40,3798,95.413,2.219,0.218,387,11772,30.942,1.066,38.319
4336,sim-16-4-0.01-0.3-4-1.2-0.2-3-10.rsml,633.836,24,554,23.511,0.598,0.498,11,63,6.325,0.268,53.248
4337,sim-16-1-0.04-0.2-4-1-0.3-4-10.rsml,296.147,7,239,34.657,0.851,0.326,7,49,7.65,0.269,42.293
4338,sim-10-2.5-0.04-0.4-6-1.2-0.3-3-20.rsml,14610.197,40,3741,94.064,2.066,0.214,368,10661,29.477,0.998,41.73
4339,sim-10-1-0.025-0.4-4-0.8-0.3-5-20.rsml,9747.012,16,1608,100.917,2.601,0.321,244,8003,33.329,1.243,29.359
4340,sim-10-2.5-0.01-0.3-4-0.8-0.4-1-20.rsml,23703.275,40,4627,116.174,2.415,0.32,671,18693,28.4,0.879,32.387
4341,sim-16-1-0.04-0.2-4-1.2-0.4-3-20.rsml,21677.768,17,3441,202.933,2.959,0.293,551,17938,33.081,0.747,45.716
