 ;image;tot_root_length;n_primary;tot_prim_length;mean_prim_length;mean_prim_diameter;mean_lat_density;n_laterals;tot_lat_length;mean_lat_length;mean_lat_diameter;mean_lat_angle
1712;sim-0.15-0.3-30-0.3-4-0.5-0.6-20-2.rsml;3077.471;5;658;131.837;0.559;0.312;98;2369;24.676;0.176;13.545
1713;sim-0.15-0.3-30-0.3-4-0.5-0.6-20-3.rsml;3072.508;5;655;131.532;0.559;0.315;98;2364;24.641;0.176;14.504
1714;sim-0.15-0.3-30-0.3-4-0.5-0.6-20-4.rsml;3094.782;5;656;131.902;0.559;0.312;98;2383;24.85;0.178;14.032
1715;sim-0.15-0.3-30-0.3-4-0.5-0.6-20-5.rsml;3080.853;5;656;131.718;0.559;0.316;98;2370;24.717;0.177;15.07
1716;sim-0.15-0.3-30-0.3-4-0.5-0.8-20-1.rsml;5933.401;5;899;180.301;0.745;0.281;163;4952;30.871;0.228;14.056
1717;sim-0.15-0.3-30-0.3-4-0.5-0.8-20-2.rsml;5941.851;5;898;180.176;0.745;0.282;163;4967;30.926;0.229;13.817
1718;sim-0.15-0.3-30-0.3-4-0.5-0.8-20-3.rsml;5912.521;5;900;180.252;0.745;0.281;163;4934;30.744;0.228;14.711
1719;sim-0.15-0.3-30-0.3-4-0.5-0.8-20-4.rsml;5945.062;5;898;180.191;0.745;0.282;163;4956;30.945;0.229;13.796
1720;sim-0.15-0.3-30-0.3-4-0.5-0.8-20-5.rsml;5951.937;5;900;180.412;0.745;0.281;163;4965;30.981;0.228;14.223
1721;sim-0.15-0.3-30-0.3-4-0.5-1-20-1.rsml;9475.979;5;1136;227.75;0.931;0.279;205;8239;40.669;0.28;13.095
1722;sim-0.15-0.3-30-0.3-4-0.5-1-20-2.rsml;9301.891;5;1138;227.93;0.931;0.279;205;8062;39.816;0.277;12.538
1723;sim-0.15-0.3-30-0.3-4-0.5-1-20-3.rsml;9390.204;5;1136;227.703;0.931;0.279;205;8152;40.252;0.278;12.942
1724;sim-0.15-0.3-30-0.3-4-0.5-1-20-4.rsml;9457.917;5;1135;227.672;0.931;0.279;205;8214;40.583;0.28;13.118
1725;sim-0.15-0.3-30-0.3-4-0.5-1-20-5.rsml;9371.785;5;1137;227.888;0.931;0.279;205;8133;40.158;0.278;13.222
1726;sim-0.15-0.3-30-0.3-4-1-0.6-20-1.rsml;2910.443;5;656;131.771;0.559;0.315;98;2209;22.975;0.178;32.068
1727;sim-0.15-0.3-30-0.3-4-1-0.6-20-2.rsml;2857.199;5;657;131.817;0.559;0.31;98;2144;22.43;0.176;31.988
1728;sim-0.15-0.3-30-0.3-4-1-0.6-20-3.rsml;2901.339;5;656;131.577;0.559;0.313;98;2194;22.892;0.178;32.11
1729;sim-0.15-0.3-30-0.3-4-1-0.6-20-4.rsml;2872.873;5;657;131.848;0.559;0.312;98;2164;22.588;0.177;32.066
1730;sim-0.15-0.3-30-0.3-4-1-0.6-20-5.rsml;2884.141;5;654;131.39;0.559;0.314;98;2180;22.726;0.177;32.615
1731;sim-0.15-0.3-30-0.3-4-1-0.8-20-1.rsml;5669.65;5;897;179.997;0.745;0.282;163;4692;29.262;0.227;30.717
1732;sim-0.15-0.3-30-0.3-4-1-0.8-20-2.rsml;5611.721;5;899;180.244;0.745;0.282;163;4628;28.899;0.228;29.843
1733;sim-0.15-0.3-30-0.3-4-1-0.8-20-3.rsml;5671.067;5;899;180.213;0.745;0.281;163;4690;29.264;0.228;30.556
1734;sim-0.15-0.3-30-0.3-4-1-0.8-20-4.rsml;5652.26;5;900;180.354;0.745;0.281;163;4673;29.144;0.228;30.111
1735;sim-0.15-0.3-30-0.3-4-1-0.8-20-5.rsml;5610.241;5;900;180.331;0.745;0.281;163;4620;28.887;0.227;30.003
1736;sim-0.15-0.3-30-0.3-4-1-1-20-1.rsml;9121.408;5;1137;227.807;0.931;0.279;205;7881;38.938;0.278;28.711
1737;sim-0.15-0.3-30-0.3-4-1-1-20-2.rsml;9008.774;5;1137;227.819;0.931;0.279;205;7772;38.389;0.277;26.401
1738;sim-0.15-0.3-30-0.3-4-1-1-20-3.rsml;9176.278;5;1136;227.713;0.931;0.279;205;7938;39.208;0.28;27.147
1739;sim-0.15-0.3-30-0.3-4-1-1-20-4.rsml;9112.738;5;1137;227.708;0.931;0.279;205;7869;38.899;0.279;27.937
1740;sim-0.15-0.3-30-0.3-4-1-1-20-5.rsml;9068.177;5;1138;227.887;0.931;0.279;205;7823;38.677;0.279;27.634
1741;sim-0.15-0.3-30-1-2-0.5-0.6-20-1.rsml;25700.219;15;2531;169.163;0.559;0.542;860;22719;26.933;0.178;15.408
1742;sim-0.15-0.3-30-1-2-0.5-0.6-20-2.rsml;25534.367;15;2527;169.041;0.559;0.544;860;22577;26.743;0.177;14.646
1743;sim-0.15-0.3-30-1-2-0.5-0.6-20-3.rsml;25636.85;15;2529;169.194;0.559;0.542;860;22670;26.859;0.178;14.644
1744;sim-0.15-0.3-30-1-2-0.5-0.6-20-4.rsml;25661.764;15;2530;169.22;0.559;0.543;861;22701;26.857;0.178;14.968
1745;sim-0.15-0.3-30-1-2-0.5-0.6-20-5.rsml;25622.025;15;2533;169.261;0.559;0.543;860;22671;26.841;0.177;14.77
1746;sim-0.15-0.3-30-1-2-0.5-0.8-20-1.rsml;49991.098;15;3454;230.668;0.745;0.541;1349;45843;34.493;0.228;14.075
1747;sim-0.15-0.3-30-1-2-0.5-0.8-20-2.rsml;49989.996;15;3457;230.826;0.745;0.54;1349;45840;34.49;0.229;13.444
1748;sim-0.15-0.3-30-1-2-0.5-0.8-20-3.rsml;49944.77;15;3456;230.829;0.745;0.541;1349;45813;34.457;0.229;13.837
1749;sim-0.15-0.3-30-1-2-0.5-0.8-20-4.rsml;50012;15;3457;230.825;0.745;0.541;1349;45869;34.507;0.229;13.682
1750;sim-0.15-0.3-30-1-2-0.5-0.8-20-5.rsml;50066.926;15;3455;230.858;0.745;0.542;1349;45916;34.547;0.229;13.53
1751;sim-0.15-0.3-30-1-2-0.5-1-20-1.rsml;81182.812;15;4379;292.349;0.931;0.54;1709;75907;44.937;0.28;12.657
1752;sim-0.15-0.3-30-1-2-0.5-1-20-2.rsml;81035.562;15;4379;292.319;0.931;0.54;1709;75765;44.851;0.279;12.578
1753;sim-0.15-0.3-30-1-2-0.5-1-20-3.rsml;81231.617;15;4378;292.387;0.931;0.54;1709;75989;44.965;0.28;12.901
1754;sim-0.15-0.3-30-1-2-0.5-1-20-4.rsml;81140.18;15;4376;292.303;0.931;0.54;1709;75875;44.913;0.28;12.719
1755;sim-0.15-0.3-30-1-2-0.5-1-20-5.rsml;81249.445;15;4379;292.335;0.931;0.54;1709;76002;44.976;0.28;12.769
1756;sim-0.15-0.3-30-1-2-1-0.6-20-1.rsml;23798.393;15;2527;169.199;0.559;0.543;860;20826;24.721;0.177;31.749
1757;sim-0.15-0.3-30-1-2-1-0.6-20-2.rsml;24022.914;15;2529;169.159;0.559;0.539;862;21046;24.925;0.177;33.375
1758;sim-0.15-0.3-30-1-2-1-0.6-20-3.rsml;23958.074;15;2532;169.22;0.559;0.542;861;20990;24.878;0.178;32.204
1759;sim-0.15-0.3-30-1-2-1-0.6-20-4.rsml;23787.5;15;2534;169.307;0.559;0.543;860;20797;24.707;0.177;31.552
1760;sim-0.15-0.3-30-1-2-1-0.6-20-5.rsml;23842.016;15;2528;168.976;0.559;0.544;860;20885;24.776;0.177;31.816
1761;sim-0.15-0.3-30-1-2-1-0.8-20-1.rsml;47464.5;15;3457;230.854;0.745;0.541;1349;43312;32.618;0.228;29.822
1762;sim-0.15-0.3-30-1-2-1-0.8-20-2.rsml;47676.086;15;3452;230.742;0.745;0.542;1349;43557;32.776;0.229;29.975
1763;sim-0.15-0.3-30-1-2-1-0.8-20-3.rsml;47478.23;15;3456;230.841;0.745;0.54;1349;43332;32.628;0.228;29.919
1764;sim-0.15-0.3-30-1-2-1-0.8-20-4.rsml;47753.336;15;3455;230.811;0.745;0.541;1349;43625;32.833;0.229;30.113
1765;sim-0.15-0.3-30-1-2-1-0.8-20-5.rsml;47734.715;15;3452;230.69;0.745;0.542;1349;43601;32.82;0.229;29.606
1766;sim-0.15-0.3-30-1-2-1-1-20-1.rsml;78209.398;15;4378;292.336;0.931;0.54;1709;72951;43.197;0.279;27.577
1767;sim-0.15-0.3-30-1-2-1-1-20-2.rsml;78342.359;15;4373;292.248;0.931;0.54;1709;73090;43.276;0.28;27.56
1768;sim-0.15-0.3-30-1-2-1-1-20-3.rsml;78417.977;15;4379;292.32;0.931;0.54;1709;73171;43.32;0.28;27.33
1769;sim-0.15-0.3-30-1-2-1-1-20-4.rsml;78408.914;15;4379;292.35;0.931;0.54;1709;73157;43.314;0.28;27.395
1770;sim-0.15-0.3-30-1-2-1-1-20-5.rsml;78504.547;15;4376;292.233;0.931;0.54;1709;73255;43.371;0.28;28.155
1771;sim-0.15-0.3-30-1-4-0.5-0.6-20-1.rsml;13992.864;15;2533;169.167;0.559;0.295;429;11237;26.702;0.178;15.791
1772;sim-0.15-0.3-30-1-4-0.5-0.6-20-2.rsml;13978.208;15;2531;169.205;0.559;0.294;429;11225;26.667;0.178;15.268
1773;sim-0.15-0.3-30-1-4-0.5-0.6-20-3.rsml;13970.06;15;2531;169.233;0.559;0.294;429;11210;26.647;0.178;15.314
1774;sim-0.15-0.3-30-1-4-0.5-0.6-20-4.rsml;13994.434;15;2528;169.105;0.559;0.294;429;11234;26.708;0.178;15.555
1775;sim-0.15-0.3-30-1-4-0.5-0.6-20-5.rsml;14068.829;15;2529;169.146;0.559;0.295;429;11314;26.88;0.179;15.224
1776;sim-0.15-0.3-30-1-4-0.5-0.8-20-1.rsml;26599.342;15;3455;230.801;0.745;0.285;676;22794;34.227;0.229;14.402
1777;sim-0.15-0.3-30-1-4-0.5-0.8-20-2.rsml;26764.471;15;3455;230.813;0.745;0.285;676;22961;34.471;0.23;14.36
1778;sim-0.15-0.3-30-1-4-0.5-0.8-20-3.rsml;26698.285;15;3456;230.824;0.745;0.285;676;22889;34.373;0.23;13.66
1779;sim-0.15-0.3-30-1-4-0.5-0.8-20-4.rsml;26677.189;15;3454;230.728;0.745;0.286;676;22866;34.344;0.23;14.099
1780;sim-0.15-0.3-30-1-4-0.5-0.8-20-5.rsml;26752.373;15;3451;230.742;0.745;0.285;676;22954;34.454;0.23;14.3
1781;sim-0.15-0.3-30-1-4-0.5-1-20-1.rsml;42628.988;15;4377;292.293;0.931;0.281;856;37819;44.678;0.281;12.781
1782;sim-0.15-0.3-30-1-4-0.5-1-20-2.rsml;42583.562;15;4379;292.387;0.931;0.28;856;37776;44.624;0.28;12.851
1783;sim-0.15-0.3-30-1-4-0.5-1-20-3.rsml;42696.355;15;4377;292.296;0.931;0.281;856;37863;44.757;0.281;13.134
1784;sim-0.15-0.3-30-1-4-0.5-1-20-4.rsml;42615.516;15;4377;292.298;0.931;0.28;856;37777;44.662;0.28;12.739
1785;sim-0.15-0.3-30-1-4-0.5-1-20-5.rsml;42704.066;15;4380;292.373;0.931;0.28;856;37878;44.765;0.281;13.251
1786;sim-0.15-0.3-30-1-4-1-0.6-20-1.rsml;13076.471;15;2531;169.293;0.559;0.294;429;10320;24.562;0.178;32.557
1787;sim-0.15-0.3-30-1-4-1-0.6-20-2.rsml;13169.569;15;2532;169.412;0.559;0.294;429;10404;24.775;0.178;33.31
1788;sim-0.15-0.3-30-1-4-1-0.6-20-3.rsml;13221.248;15;2532;169.274;0.559;0.294;429;10472;24.9;0.179;33.132
1789;sim-0.15-0.3-30-1-4-1-0.6-20-4.rsml;13151.787;15;2528;169.002;0.559;0.292;431;10397;24.633;0.178;32.776
1790;sim-0.15-0.3-30-1-4-1-0.6-20-5.rsml;13241.298;15;2535;169.385;0.559;0.293;429;10472;24.943;0.178;33.223
1791;sim-0.15-0.3-30-1-4-1-0.8-20-1.rsml;25398.689;15;3456;230.816;0.745;0.285;676;21587;32.45;0.229;28.99
1792;sim-0.15-0.3-30-1-4-1-0.8-20-2.rsml;25507.498;15;3456;230.83;0.745;0.285;676;21694;32.611;0.23;29.216
1793;sim-0.15-0.3-30-1-4-1-0.8-20-3.rsml;25486.842;15;3454;230.79;0.745;0.285;676;21680;32.581;0.229;29.648
1794;sim-0.15-0.3-30-1-4-1-0.8-20-4.rsml;25476.15;15;3454;230.788;0.745;0.286;676;21671;32.566;0.229;29.861
1795;sim-0.15-0.3-30-1-4-1-0.8-20-5.rsml;25564.537;15;3455;230.821;0.745;0.285;676;21746;32.696;0.23;29.399
1796;sim-0.15-0.3-30-1-4-1-1-20-1.rsml;41291.434;15;4376;292.237;0.931;0.281;856;36471;43.117;0.28;27.983
1797;sim-0.15-0.3-30-1-4-1-1-20-2.rsml;41264.504;15;4376;292.304;0.931;0.28;856;36437;43.084;0.281;27.6
1798;sim-0.15-0.3-30-1-4-1-1-20-3.rsml;41233.812;15;4375;292.27;0.931;0.28;856;36419;43.049;0.281;26.584
1799;sim-0.15-0.3-30-1-4-1-1-20-4.rsml;41177.797;15;4377;292.28;0.931;0.28;856;36371;42.983;0.281;27.243
1800;sim-0.15-0.3-30-1-4-1-1-20-5.rsml;41208.008;15;4379;292.363;0.931;0.28;856;36383;43.017;0.28;26.769
1801;sim-0.15-0.4-10-0.3-2-0.5-0.6-20-1.rsml;745.719;5;209;42.392;0.559;0.524;47;511;11.357;0.223;15.882
1802;sim-0.15-0.4-10-0.3-2-0.5-0.6-20-2.rsml;757.37;5;210;42.449;0.559;0.515;50;521;10.902;0.223;13.319
1803;sim-0.15-0.4-10-0.3-2-0.5-0.6-20-3.rsml;772.299;5;209;42.397;0.559;0.528;49;541;11.435;0.226;17.241
1804;sim-0.15-0.4-10-0.3-2-0.5-0.6-20-4.rsml;771.745;5;211;42.603;0.559;0.521;50;535;11.175;0.224;15.477
1805;sim-0.15-0.4-10-0.3-2-0.5-0.6-20-5.rsml;782.069;5;210;42.583;0.559;0.543;50;548;11.383;0.226;15.512
1806;sim-0.15-0.4-10-0.3-2-0.5-0.8-20-1.rsml;1569.068;5;290;58.511;0.745;0.542;87;1228;14.673;0.292;11.699
1807;sim-0.15-0.4-10-0.3-2-0.5-0.8-20-2.rsml;1556.419;5;289;58.407;0.745;0.541;87;1217;14.533;0.293;14.164
1808;sim-0.15-0.4-10-0.3-2-0.5-0.8-20-3.rsml;1553.4;5;289;58.302;0.745;0.555;87;1216;14.504;0.294;13.982
1809;sim-0.15-0.4-10-0.3-2-0.5-0.8-20-4.rsml;1545.031;5;289;58.382;0.745;0.548;87;1211;14.404;0.29;13.341
1810;sim-0.15-0.4-10-0.3-2-0.5-0.8-20-5.rsml;1561.225;5;289;58.431;0.745;0.54;87;1222;14.587;0.292;14.282
1811;sim-0.15-0.4-10-0.3-2-0.5-1-20-1.rsml;2476.695;5;370;74.353;0.931;0.539;113;2050;18.628;0.362;11.692
1812;sim-0.15-0.4-10-0.3-2-0.5-1-20-2.rsml;2469.078;5;368;74.244;0.931;0.546;113;2043;18.565;0.359;12.72
1813;sim-0.15-0.4-10-0.3-2-0.5-1-20-3.rsml;2460.38;5;368;74.227;0.931;0.544;113;2029;18.489;0.36;12.045
1814;sim-0.15-0.4-10-0.3-2-0.5-1-20-4.rsml;2478.366;5;370;74.428;0.931;0.541;113;2051;18.639;0.363;12.064
1815;sim-0.15-0.4-10-0.3-2-0.5-1-20-5.rsml;2456.036;5;368;74.29;0.931;0.544;113;2024;18.448;0.359;13.174
1816;sim-0.15-0.4-10-0.3-2-1-0.6-20-1.rsml;718.985;5;212;42.701;0.559;0.526;50;481;10.11;0.225;30.405
1817;sim-0.15-0.4-10-0.3-2-1-0.6-20-2.rsml;726.285;5;210;42.524;0.559;0.532;48;490;10.701;0.226;35.989
1818;sim-0.15-0.4-10-0.3-2-1-0.6-20-3.rsml;710.274;5;211;42.609;0.559;0.531;49;474;10.148;0.225;32.534
1819;sim-0.15-0.4-10-0.3-2-1-0.6-20-4.rsml;698.436;5;211;42.434;0.559;0.536;46;461;10.571;0.222;34.557
1820;sim-0.15-0.4-10-0.3-2-1-0.6-20-5.rsml;719.887;5;208;42.373;0.559;0.536;51;485;9.961;0.226;30.265
1821;sim-0.15-0.4-10-0.3-2-1-0.8-20-1.rsml;1451.74;5;290;58.332;0.745;0.55;87;1116;13.334;0.292;29.241
1822;sim-0.15-0.4-10-0.3-2-1-0.8-20-2.rsml;1444.5;5;288;58.113;0.745;0.559;87;1114;13.264;0.292;30.174
1823;sim-0.15-0.4-10-0.3-2-1-0.8-20-3.rsml;1448.554;5;290;58.347;0.745;0.545;87;1113;13.297;0.292;31.074
1824;sim-0.15-0.4-10-0.3-2-1-0.8-20-4.rsml;1471.526;5;289;58.186;0.745;0.549;87;1143;13.57;0.292;31.207
1825;sim-0.15-0.4-10-0.3-2-1-0.8-20-5.rsml;1463.035;5;290;58.476;0.745;0.541;87;1127;13.456;0.292;29.856
1826;sim-0.15-0.4-10-0.3-2-1-1-20-1.rsml;2341.667;5;369;74.258;0.931;0.541;113;1914;17.437;0.36;27.371
1827;sim-0.15-0.4-10-0.3-2-1-1-20-2.rsml;2300.11;5;369;74.268;0.931;0.544;113;1874;17.069;0.359;25.229
1828;sim-0.15-0.4-10-0.3-2-1-1-20-3.rsml;2371.72;5;369;74.293;0.931;0.541;113;1944;17.701;0.359;27.416
1829;sim-0.15-0.4-10-0.3-2-1-1-20-4.rsml;2381.545;5;368;74.27;0.931;0.544;113;1952;17.789;0.362;27.81
1830;sim-0.15-0.4-10-0.3-2-1-1-20-5.rsml;2357.445;5;369;74.309;0.931;0.542;113;1927;17.574;0.361;27.865
1831;sim-0.15-0.4-10-0.3-4-0.5-0.6-20-1.rsml;479.591;5;210;42.548;0.559;0.336;23;255;11.602;0.225;13.918
1832;sim-0.15-0.4-10-0.3-4-0.5-0.6-20-2.rsml;471.254;5;209;42.219;0.559;0.331;23;249;11.311;0.223;17.111
1833;sim-0.15-0.4-10-0.3-4-0.5-0.6-20-3.rsml;488.218;5;210;42.551;0.559;0.338;24;265;11.478;0.227;16.487
1834;sim-0.15-0.4-10-0.3-4-0.5-0.6-20-4.rsml;488.387;5;210;42.306;0.559;0.326;25;264;11.074;0.226;15.76
1835;sim-0.15-0.4-10-0.3-4-0.5-0.6-20-5.rsml;470.37;5;210;42.358;0.559;0.343;23;249;11.243;0.226;17.238
1836;sim-0.15-0.4-10-0.3-4-0.5-0.8-20-1.rsml;901.142;5;290;58.34;0.745;0.294;42;589;14.51;0.293;13.197
1837;sim-0.15-0.4-10-0.3-4-0.5-0.8-20-2.rsml;916.862;5;290;58.358;0.745;0.294;42;603;14.883;0.293;14.662
1838;sim-0.15-0.4-10-0.3-4-0.5-0.8-20-3.rsml;903.823;5;290;58.44;0.745;0.294;42;589;14.562;0.29;12.409
1839;sim-0.15-0.4-10-0.3-4-0.5-0.8-20-4.rsml;898.509;5;290;58.47;0.745;0.294;42;584;14.432;0.292;11.71
1840;sim-0.15-0.4-10-0.3-4-0.5-0.8-20-5.rsml;893.989;5;290;58.379;0.745;0.295;42;581;14.336;0.293;15.172
1841;sim-0.15-0.4-10-0.3-4-0.5-1-20-1.rsml;1405.326;5;368;74.216;0.931;0.287;56;1003;18.469;0.362;13.134
1842;sim-0.15-0.4-10-0.3-4-0.5-1-20-2.rsml;1400.814;5;368;74.311;0.931;0.287;56;997;18.38;0.359;11.392
1843;sim-0.15-0.4-10-0.3-4-0.5-1-20-3.rsml;1409.514;5;369;74.286;0.931;0.287;56;1011;18.537;0.363;12.036
1844;sim-0.15-0.4-10-0.3-4-0.5-1-20-4.rsml;1401.952;5;368;74.095;0.931;0.288;56;1003;18.419;0.361;11.332
1845;sim-0.15-0.4-10-0.3-4-0.5-1-20-5.rsml;1406.229;5;368;74.155;0.931;0.288;56;1003;18.49;0.358;13.472
1846;sim-0.15-0.4-10-0.3-4-1-0.6-20-1.rsml;451.691;5;210;42.526;0.559;0.34;24;227;9.961;0.221;35.639
1847;sim-0.15-0.4-10-0.3-4-1-0.6-20-2.rsml;456.901;5;210;42.512;0.559;0.342;24;233;10.181;0.227;35.524
1848;sim-0.15-0.4-10-0.3-4-1-0.6-20-3.rsml;442.635;5;210;42.451;0.559;0.339;23;221;10.017;0.223;36.087
1849;sim-0.15-0.4-10-0.3-4-1-0.6-20-4.rsml;459.94;5;209;42.507;0.559;0.324;23;237;10.757;0.225;37.578
1850;sim-0.15-0.4-10-0.3-4-1-0.6-20-5.rsml;443.133;5;209;42.343;0.559;0.341;22;221;10.519;0.224;32.196
1851;sim-0.15-0.4-10-0.3-4-1-0.8-20-1.rsml;845.86;5;289;58.397;0.745;0.296;42;534;13.188;0.289;31.424
1852;sim-0.15-0.4-10-0.3-4-1-0.8-20-2.rsml;847.23;5;289;58.232;0.745;0.295;42;534;13.24;0.291;29.334
1853;sim-0.15-0.4-10-0.3-4-1-0.8-20-3.rsml;871.37;5;290;58.541;0.745;0.294;42;555;13.778;0.293;33.774
1854;sim-0.15-0.4-10-0.3-4-1-0.8-20-4.rsml;853.423;5;290;58.449;0.745;0.294;42;538;13.361;0.292;29.977
1855;sim-0.15-0.4-10-0.3-4-1-0.8-20-5.rsml;862.436;5;290;58.425;0.745;0.294;42;549;13.579;0.294;30.301
1856;sim-0.15-0.4-10-0.3-4-1-1-20-1.rsml;1329.869;5;369;74.276;0.931;0.287;56;932;17.116;0.358;25.982
1857;sim-0.15-0.4-10-0.3-4-1-1-20-2.rsml;1332.366;5;370;74.32;0.931;0.287;56;932;17.156;0.36;28.339
1858;sim-0.15-0.4-10-0.3-4-1-1-20-3.rsml;1317.023;5;368;74.202;0.931;0.287;56;914;16.893;0.361;25.991
1859;sim-0.15-0.4-10-0.3-4-1-1-20-4.rsml;1338.154;5;368;74.378;0.931;0.287;56;940;17.255;0.36;25.799
1860;sim-0.15-0.4-10-0.3-4-1-1-20-5.rsml;1310.954;5;368;74.28;0.931;0.287;56;908;16.778;0.358;26.073
1861;sim-0.15-0.4-10-1-2-0.5-0.6-20-1.rsml;3507.026;15;808;54.404;0.559;0.539;215;2589;12.516;0.225;14.761
1862;sim-0.15-0.4-10-1-2-0.5-0.6-20-2.rsml;3470.184;15;807;54.38;0.559;0.539;212;2558;12.521;0.225;15.764
1863;sim-0.15-0.4-10-1-2-0.5-0.6-20-3.rsml;3488.007;15;811;54.567;0.559;0.541;212;2565;12.592;0.226;16.728
1864;sim-0.15-0.4-10-1-2-0.5-0.6-20-4.rsml;3476.516;15;812;54.58;0.559;0.519;208;2559;12.778;0.227;16.125
1865;sim-0.15-0.4-10-1-2-0.5-0.6-20-5.rsml;3535.464;15;814;54.621;0.559;0.539;223;2606;12.18;0.226;14.867
1866;sim-0.15-0.4-10-1-2-0.5-0.8-20-1.rsml;7123.125;15;1122;75.267;0.745;0.546;378;5808;15.857;0.293;13.812
1867;sim-0.15-0.4-10-1-2-0.5-0.8-20-2.rsml;7132.8;15;1124;75.461;0.745;0.546;378;5819;15.875;0.293;14.038
1868;sim-0.15-0.4-10-1-2-0.5-0.8-20-3.rsml;7144.296;15;1124;75.485;0.745;0.543;378;5833;15.905;0.293;14.481
1869;sim-0.15-0.4-10-1-2-0.5-0.8-20-4.rsml;7107.77;15;1122;75.423;0.745;0.543;378;5769;15.811;0.293;13.992
1870;sim-0.15-0.4-10-1-2-0.5-0.8-20-5.rsml;7124.396;15;1123;75.402;0.745;0.547;378;5814;15.855;0.294;13.554
1871;sim-0.15-0.4-10-1-2-0.5-1-20-1.rsml;11296.541;15;1428;95.734;0.931;0.542;483;9618;20.415;0.362;13.115
1872;sim-0.15-0.4-10-1-2-0.5-1-20-2.rsml;11249.171;15;1427;95.593;0.931;0.546;483;9579;20.321;0.361;13.022
1873;sim-0.15-0.4-10-1-2-0.5-1-20-3.rsml;11258.419;15;1428;95.704;0.931;0.544;483;9581;20.337;0.361;12.435
1874;sim-0.15-0.4-10-1-2-0.5-1-20-4.rsml;11261.091;15;1428;95.689;0.931;0.543;483;9594;20.343;0.361;12.892
1875;sim-0.15-0.4-10-1-2-0.5-1-20-5.rsml;11264.581;15;1427;95.657;0.931;0.544;483;9579;20.351;0.362;12.999
1876;sim-0.15-0.4-10-1-2-1-0.6-20-1.rsml;3225.105;15;810;54.588;0.559;0.519;215;2293;11.192;0.226;32.418
1877;sim-0.15-0.4-10-1-2-1-0.6-20-2.rsml;3325.319;15;810;54.624;0.559;0.519;220;2395;11.391;0.227;34.148
1878;sim-0.15-0.4-10-1-2-1-0.6-20-3.rsml;3205.19;15;809;54.348;0.559;0.546;211;2290;11.327;0.226;33.156
1879;sim-0.15-0.4-10-1-2-1-0.6-20-4.rsml;3193.404;15;809;54.464;0.559;0.534;212;2272;11.21;0.226;31.543
1880;sim-0.15-0.4-10-1-2-1-0.6-20-5.rsml;3221.961;15;809;54.529;0.559;0.543;214;2305;11.234;0.226;32.7
1881;sim-0.15-0.4-10-1-2-1-0.8-20-1.rsml;6616.211;15;1122;75.343;0.745;0.548;378;5300;14.513;0.292;29.444
1882;sim-0.15-0.4-10-1-2-1-0.8-20-2.rsml;6696.245;15;1124;75.368;0.745;0.544;378;5378;14.724;0.292;31.345
1883;sim-0.15-0.4-10-1-2-1-0.8-20-3.rsml;6726.762;15;1124;75.322;0.745;0.546;378;5421;14.807;0.293;31.432
1884;sim-0.15-0.4-10-1-2-1-0.8-20-4.rsml;6670.772;15;1125;75.395;0.745;0.545;378;5353;14.656;0.292;31.295
1885;sim-0.15-0.4-10-1-2-1-0.8-20-5.rsml;6653.287;15;1121;75.346;0.745;0.548;378;5335;14.611;0.292;30.086
1886;sim-0.15-0.4-10-1-2-1-1-20-1.rsml;10716.036;15;1425;95.581;0.931;0.545;483;9038;19.218;0.362;26.113
1887;sim-0.15-0.4-10-1-2-1-1-20-2.rsml;10737.02;15;1429;95.651;0.931;0.544;483;9056;19.259;0.361;27.791
1888;sim-0.15-0.4-10-1-2-1-1-20-3.rsml;10786.283;15;1428;95.593;0.931;0.546;483;9100;19.363;0.362;27.715
1889;sim-0.15-0.4-10-1-2-1-1-20-4.rsml;10844.128;15;1428;95.665;0.931;0.545;483;9170;19.481;0.362;26.943
1890;sim-0.15-0.4-10-1-2-1-1-20-5.rsml;10737.285;15;1427;95.665;0.931;0.543;483;9057;19.259;0.362;26.726
1891;sim-0.15-0.4-10-1-4-0.5-0.6-20-1.rsml;2107.518;15;810;54.414;0.559;0.332;105;1245;12.298;0.226;15.642
1892;sim-0.15-0.4-10-1-4-0.5-0.6-20-2.rsml;2137.911;15;814;54.69;0.559;0.355;109;1266;12.088;0.227;15.947
1893;sim-0.15-0.4-10-1-4-0.5-0.6-20-3.rsml;2132.956;15;809;54.46;0.559;0.355;108;1260;12.186;0.227;16.2
1894;sim-0.15-0.4-10-1-4-0.5-0.6-20-4.rsml;2071.869;15;808;54.434;0.559;0.361;104;1202;12.071;0.227;16.471
1895;sim-0.15-0.4-10-1-4-0.5-0.6-20-5.rsml;2138.84;15;809;54.356;0.559;0.347;107;1276;12.369;0.227;16.12
1896;sim-0.15-0.4-10-1-4-0.5-0.8-20-1.rsml;4066.782;15;1124;75.39;0.745;0.309;187;2844;15.7;0.294;14.169
1897;sim-0.15-0.4-10-1-4-0.5-0.8-20-2.rsml;4060.956;15;1125;75.465;0.745;0.309;187;2838;15.663;0.294;14.537
1898;sim-0.15-0.4-10-1-4-0.5-0.8-20-3.rsml;4050.384;15;1124;75.432;0.745;0.309;187;2828;15.609;0.293;14.355
1899;sim-0.15-0.4-10-1-4-0.5-0.8-20-4.rsml;4064.015;15;1126;75.499;0.745;0.308;187;2834;15.677;0.294;14.054
