;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
1896;sim-0.15-0.4-10-1-4-0.5-0.8-20 ;1;Test;29843;112;745;0.15033557;0.6578707;0.40747082;0.8732977;0.8218811;0.52163506;0.15619765;53767.855;63383.93;47848.215;4.1871715;8.262626;11.440818;42;9.45625;26;15.298913;33;9.902174;19;3.3783784;8;73.03226;150;1;0.001342282;52;8;18;34;62;29;98;92;51;5;2636;101;738;0.13685636;0.56913793;0.3943768;0.06603275;0.08038877;0.05323277;0.015519143;4504.9507;6287.129;4445.5444;23.770151;186.8181;372.50772;815;4.372093;11;5.5628414;18;3.3089888;8;1.5528455;5;27.64516;78;533;0.7222222;58;13;15;28;57;1;69;57;48;1;1395;111;574;0.19337979;0.4951048;0.46586677;0.009130983;0.02021592;0.041550897;0.02112089;882.8829;954.95496;1882.8829;31.691341;146.69696;292.41238;771;2.655914;8;3.8357143;9;3.075188;8;1.3225807;2;12.401869;34;588;1.0243902;44;9;31;31;41;1;94;60;38;2;24;2
1901;sim-0.15-0.4-10-1-4-0.5-1-20 ;1;Test;44578;129;938;0.13752665;0.61702365;0.41979778;0.98228055;0.9103483;0.5301821;0.13473344;71077.516;86953.49;76162.79;4.085521;8.223392;12.465686;49;8.451456;42;12.613734;30;9.948052;25;3.1153846;10;71.220184;162;1;0.001066098;44;10;25;33;38;35;100;77;60;6;2909;101;929;0.10871905;0.6019778;0.4244966;0.05932914;0.062441416;0.048161846;0.017199712;4841.584;5712.871;5386.1387;12.843307;234.44615;467.78842;773;3.3705356;21;4.3656387;14;3.185022;12;1.7966101;4;31.64045;105;527;0.56727666;50;23;15;37;29;1;67;68;43;1;1566;128;719;0.17802504;0.46239424;0.47006804;0.001325088;0.010164997;0.026657825;0.019550722;898.4375;718.75;789.0625;38.79043;182.82231;365.64462;963;2.413534;8;3.261628;9;2.3947368;6;1.8175676;5;13.172414;33;699;0.9721836;28;14;19;26;57;59;112;91;75;1;37;2
1906;sim-0.15-0.4-10-1-4-1-0.6-20 ;1;Test;16007;193;551;0.35027224;0.51690644;0.39857808;0.6052236;0.42196053;0.17377326;0.04045623;19461.14;25911.918;18165.803;3.2699058;9.375913;26.259258;51;17.27928;40;19.095589;32;9.156716;17;3.0217392;7;34.10929;222;1;0.001814882;85;34;56;79;112;18;113;70;39;3;1874;132;547;0.24131627;0.69548607;0.37816927;0.07947206;0.07673523;0.03224717;0.006867964;4015.1516;3825.7576;2765.1516;16.854458;140.91841;281.83682;482;5.032258;15;4.451128;10;3.1908398;8;1.4479166;4;18.852633;96;326;0.5959781;76;22;43;66;99;7;76;68;33;1;1443;192;378;0.50793654;0.46912718;0.40489665;0.03794643;0.047226388;0.029935094;0.009974655;1541.6666;1656.25;1328.125;39.593338;106.437775;211.98349;741;5.5915494;11;5.967742;12;3.4772727;11;1.890625;6;7.462766;24;788;2.084656;70;5;23;97;88;48;179;126;1;1;11;1
1911;sim-0.15-0.4-10-1-4-1-0.8-20 ;1;Test;34519;210;746;0.28150135;0.5271488;0.3904161;0.8228886;0.60416484;0.27046153;0.06255598;39942.855;47400;35242.855;4.6345954;8.05551;13.304429;57;18.5125;38;23.481081;44;12.530055;29;3.1290324;10;51.723618;191;1;0.001340483;84;11;39;71;105;42;198;126;65;4;2981;166;740;0.22432433;0.6135495;0.3778115;0.09617272;0.06670366;0.027663428;0.006906842;4927.711;4927.711;4216.8677;11.1313095;97.54642;191.40038;771;5.7456646;19;5.5300546;14;3.3575418;12;1.4350649;4;21.080883;133;590;0.7972973;80;40;51;56;90;5;90;65;62;1;2534;209;572;0.3653846;0.4868846;0.41196233;0.019492522;0.043473333;0.03676295;0.012695145;1751.1962;2377.9905;2023.9235;42.743286;152.50574;304.6654;1179;5.0948277;12;7.2340426;16;4.402878;10;1.7040817;6;11.733009;39;1373;2.4003496;95;2;24;74;0;45;200;168;74;209;18;2
1916;sim-0.15-0.4-10-1-4-1-1-20 ;1;Test;51135;194;939;0.20660277;0.554063;0.39536887;0.9437383;0.70581424;0.37090328;0.0985209;58613.402;70623.71;50530.93;9.861044;8.996999;12.539382;72;15.213593;44;22.592276;41;11.212121;26;2.642553;11;65.595505;265;1;0.001064963;72;21;31;71;91;49;153;120;49;5;3222;168;932;0.18025751;0.5482065;0.35672534;0.056667533;0.057400502;0.024626438;0.006735965;4226.1904;5648.8096;3386.9048;33.3672;236.75514;473.51028;1005;4.716814;21;5.8008657;22;2.7034883;12;1.5442177;6;20.625;102;909;0.9753219;81;24;20;72;80;1;124;88;1;1;2952;192;714;0.26890758;0.4672203;0.46213883;0.00680071;0.02877555;0.036871143;0.02141709;1640.625;1963.5416;2114.5833;41.58057;185.32404;369.68228;1424;3.7692308;12;5.7683616;13;4.4914284;11;2.6283784;6;15.703911;58;1519;2.127451;57;35;11;39;70;80;129;172;96;3;40;2
1921;sim-0.15-0.4-20-0.3-2-0.5-0.6-20 ;1;Test;21505;202;905;0.22320442;0.503589;0.36681986;0.4262817;0.3707886;0.13346627;0.01863225;28500;33094.06;22143.564;8.303704;19.422382;21.628181;77;18.475;35;24.959822;38;10.910714;23;1.5555556;6;68.07821;208;1;0.001104972;61;24;16;39;35;45;140;113;77;3;2355;127;903;0.1406423;0.5833442;0.35461769;0.049157303;0.050046936;0.028618699;0.007222092;4527.559;4637.7954;3307.0867;17.157055;228.25424;231.16972;855;3.9953704;9;3.7142856;9;2.0913706;5;1.0724638;2;21.638096;98;669;0.7408638;53;10;29;39;21;20;92;63;60;1;4277;201;672;0.29910713;0.42275122;0.44904587;0.06313131;0.07388075;0.04995171;0.013791327;3199.005;5562.189;4582.0894;30.296711;175.5705;350.8518;2239;5.8630137;18;10.126506;17;6.5903616;13;2.898734;7;20.738693;94;1784;2.6547618;56;32;7;42;36;59;158;136;41;3;9;1
1926;sim-0.15-0.4-20-0.3-2-0.5-0.8-20 ;1;Test;44583;150;1239;0.12106538;0.62494814;0.38545406;0.7490285;0.6602376;0.30897632;0.071079664;66600;86400;62880;5.732386;12.185982;14.325024;63;12.123675;26;19.83117;32;12.503268;25;2.3709676;10;107.96183;319;1;8.07E-04;69;31;11;30;54;32;104;86;41;4;3848;125;1234;0.101296596;0.6082661;0.35561612;0.08663239;0.06960608;0.029081296;0.006242938;7808;9368;6112;22.280602;310.65253;311.22205;1283;4.2809362;12;5.013029;16;2.5539033;8;1.0430107;3;34.100918;166;895;0.7252836;65;32;47;0;48;16;80;34;125;1;4117;149;998;0.1492986;0.48680705;0.50006264;0.029978586;0.03385737;0.049666967;0.023032403;2442.9531;3805.3691;4724.832;32.14621;252.8715;504.6048;2046;3.5625;9;5.504065;12;5.1152263;11;2.793249;8;26.993196;75;1501;1.504008;96;42;14;9;44;15;89;108;88;19;17;2
1931;sim-0.15-0.4-20-0.3-2-0.5-1-20 ;1;Test;74540;130;1570;0.08280255;0.6529379;0.37939095;0.899559;0.88065445;0.5576699;0.117059164;121730.766;142446.16;112546.16;4.461259;8.29376;12.138402;59;12.876713;33;15.938619;30;11.758355;28;2.3954082;11;156.4762;303;1;6.37E-04;46;8;4;19;38;43;111;122;60;6;6112;121;1563;0.07741523;0.5077317;0.36162472;0.07067212;0.07819151;0.051189166;0.010541934;10512.396;12694.215;10454.546;20.294582;392.227;784.37555;2017;5.224868;17;6.6382427;18;3.1187844;10;1.309417;3;53.50893;144;1298;0.83045423;68;13;9;53;0;1;85;72;1;121;3409;129;1282;0.100624025;0.4658883;0.48243487;0.012966743;0.010570305;0.029579235;0.025555877;2627.907;992.24805;2558.1396;28.291101;322.6918;644.28723;1441;2.844203;9;3.0580206;9;3.3496733;8;2.372;8;25.929134;85;1019;0.7948518;40;106;38;26;58;54;12;74;62;1;22;2
1936;sim-0.15-0.4-20-0.3-2-1-0.6-20 ;1;Test;21519;250;908;0.2753304;0.5707339;0.35985693;0.41683725;0.26337102;0.10590147;0.022502702;23728;25384;15568;7.615281;19.96629;35.61018;82;21.08911;38;25.537777;41;9.9377775;19;1.3955555;5;53.134453;219;1;0.001101322;90;25;83;123;137;75;192;145;41;3;1885;213;903;0.2358804;0.6180085;0.34241095;0.054211844;0.028063381;0.008743332;0.001805192;2840.3755;2713.615;1807.5117;8.479885;232.36179;233.66031;566;3.4884794;9;2.9906104;8;1.7624309;5;1;1;12.627586;104;578;0.6400886;110;54;90;103;117;16;103;2;1;1;4747;249;670;0.37164178;0.52776814;0.4205162;0.06469456;0.063754424;0.039429408;0.015271242;3240.9639;4662.6504;3538.1526;36.788074;179.42407;357.5612;2411;7.269231;18;11.343373;20;6.5670733;16;2.8980892;8;18.658537;68;2365;3.5298507;93;15;23;79;156;47;187;215;130;4;10;1
1941;sim-0.15-0.4-20-0.3-2-1-0.8-20 ;1;Test;54808;265;1238;0.21405493;0.61375946;0.36872163;0.59507775;0.46363467;0.21991213;0.032306258;49381.133;63003.773;40400;13.4128475;12.063781;16.664341;99;23.829786;46;32.66234;49;14.372549;30;2.4304206;13;89.64227;268;1;8.08E-04;100;6;46;101;146;52;232;179;83;5;3513;225;1232;0.18262987;0.6580011;0.35144845;0.060797103;0.034218766;0.014206718;0.002718199;4262.222;4977.778;2782.2222;18.844992;313.22995;626.2787;1293;4.28223;15;4.580858;15;2.042471;7;1.117647;4;19.136364;173;1187;0.96347404;112;58;99;130;0;12;150;90;9;225;8448;264;1001;0.26373628;0.53357434;0.42308295;0.05713408;0.072683826;0.04771893;0.0165516;5598.485;7098.485;6344.697;35.46199;259.53226;518.0975;4047;8.682609;20;13.0161295;23;8.379032;19;3.2016807;8;30.961832;94;3594;3.5904095;92;44;29;71;118;68;174;212;152;33;14;2
1946;sim-0.15-0.4-20-0.3-2-1-1-20 ;1;Test;92787;213;1570;0.13566878;0.589391;0.36773467;0.7827234;0.62031347;0.40008774;0.10684931;89342.73;107309.86;71384.98;7.3773117;9.382255;14.363688;100;23.257534;42;30.263428;53;16.508997;34;2.7780612;11;146.09424;317;1;6.37E-04;81;11;3;70;94;57;196;188;87;5;6977;200;1563;0.12795906;0.52399206;0.33541536;0.07108449;0.056035418;0.02924167;0.008034773;7765;9825;5000;14.250691;394.18396;264.00607;2568;6.340369;17;8.095361;21;2.7994351;10;1.1116279;3;36.026455;157;1978;1.2655151;82;25;66;96;0;23;146;93;19;200;8220;210;1281;0.16393442;0.49705654;0.45653468;0.02945354;0.038035225;0.042258613;0.031815022;5095.2383;4214.2856;5142.857;33.12367;325.34598;649.5429;3752;6.765306;18;7.616352;15;7.899371;15;3.5529802;10;39.019417;87;3246;2.533958;106;11;3;41;119;34;193;192;129;5;20;2
1951;sim-0.15-0.4-20-0.3-4-0.5-0.6-20 ;1;Test;14728;138;909;0.15181518;0.67507964;0.37819993;0.4202806;0.28746942;0.17502981;0.02593734;27804.348;26442.03;18442.03;3.8381424;30.01595;37.762806;46;11.477612;18;13;20;7.3377776;14;1.3893806;5;59.73554;241;1;0.00110011;51;36;37;67;75;36;90;81;30;3;1617;95;905;0.10497238;0.807125;0.36812836;0.049627215;0.035212368;0.022659035;0.012266537;3894.7368;3084.2104;2073.6843;5.408362;115.25063;455.53595;463;2.368421;6;1.9065421;5;1.497561;3;1;1;22.233334;140;314;0.34696132;30;12;5;48;43;16;44;49;15;1;2380;137;659;0.20789075;0.5771791;0.46423918;0.05256213;0.048924852;0.043594025;0.014787879;2686.1313;3642.3357;3007.2993;23.871334;168.67128;337.13647;1308;3.929134;9;5.404908;12;3.745223;8;2.14;7;17.140741;72;978;1.4840667;86;21;71;51;68;11;83;49;24;1;9;1
1956;sim-0.15-0.4-20-0.3-4-0.5-0.8-20 ;1;Test;33593;167;1239;0.13478611;0.6132411;0.37715432;0.5337627;0.46903116;0.19021824;0.043411624;48293.414;61778.44;38724.55;4.9100523;16.926487;25.612022;50;12.996454;25;17.068182;30;8.496732;19;1.8419355;6;82.67347;221;1;8.07E-04;63;13;32;76;90;35;149;79;41;4;2525;135;1232;0.109577924;0.6131969;0.35432318;0.04494655;0.052746717;0.014173879;0.003704759;5214.815;6400;2696.2964;10.58729;309.87094;619.7419;780;3.0506756;7;3.3586206;9;1.6108787;3;1.11875;2;24.058823;123;550;0.44642857;55;42;44;59;73;18;44;39;21;1;4090;165;989;0.16683519;0.4864785;0.4475267;0.040365852;0.04743904;0.03912989;0.014220225;3375.7576;5284.8486;4121.212;30.440569;251.53131;501.91034;1977;3.995349;10;6.3469386;12;4.571429;11;1.9859155;5;24.623457;83;1472;1.4883721;46;48;27;57;80;49;110;109;59;2;11;2
1961;sim-0.15-0.4-20-0.3-4-0.5-1-20 ;1;Test;56394;159;1569;0.10133843;0.71942574;0.3842036;0.73947877;0.6216194;0.27611166;0.06476547;78861.63;106509.44;78050.31;3.4020607;19.266975;27.500748;46;10.871233;24;14.889744;26;8.71282;18;2.2199488;9;104.42538;314;1;6.37E-04;70;5;39;62;68;33;152;95;38;6;4221;115;1561;0.07367072;0.8015935;0.36859787;0.056707386;0.063373685;0.03236479;0.006540493;8365.218;10182.608;5617.391;11.396942;392.07397;783.1507;1227;3.185286;9;3.28084;13;2;8;1.25;4;42.949368;159;808;0.5176169;40;26;52;37;36;20;65;36;1;1;3974;157;1264;0.12420886;0.52389574;0.4689057;0.024456521;0.024583448;0.03455435;0.0125988;2535.0317;3420.382;5375.7964;23.74647;318.52158;636.91833;1703;3.4664032;8;4.1634617;10;3.775641;10;1.9039146;7;25.006453;82;1197;0.94699365;62;8;40;39;52;59;149;80;66;2;16;2
1966;sim-0.15-0.4-20-0.3-4-1-0.6-20 ;1;Test;14911;240;907;0.2646086;0.5356354;0.35702977;0.23982069;0.16866192;0.095174916;0.017216451;17475;16166.667;11841.667;5.7076335;50.28813;60.00503;53;14.185;23;15.097777;22;6.0807176;11;1.0660793;2;35.053333;154;1;0.001102536;90;43;52;114;108;87;184;139;5;3;1312;166;895;0.18547486;0.7118122;0.34924036;0.024472687;0.021081576;0.007642515;0.005946267;2198.7952;1475.9036;1042.1687;12.753936;227.90349;455.62375;393;2.229665;6;1.9390863;4;1.475;4;1;1;10.777778;77;310;0.3463687;85;37;21;0;74;21;105;68;166;1;2722;239;647;0.36939722;0.4756855;0.4285557;0.030612245;0.034878645;0.025885558;0.01097678;1878.6611;2548.1172;1748.954;38.399033;172.75417;173.8722;1289;4.714286;9;6.36875;14;4.33121;9;2.0218978;5;11.236287;35;1520;2.3493044;69;24;47;68;98;86;190;152;69;3;9;1
1971;sim-0.15-0.4-20-0.3-4-1-0.8-20 ;1;Test;36440;237;1239;0.19128329;0.5682543;0.37160403;0.5091021;0.31572273;0.15475464;0.037312023;39046.414;43350.21;28755.273;5.013962;15.084548;25.564407;65;15.003546;29;21.006493;31;8.346405;17;2.0258064;7;64.48148;284;1;8.07E-04;109;2;49;86;111;29;194;181;39;5;2382;158;1233;0.12814274;0.7113823;0.35828322;0.06399177;0.027106432;0.013099983;0.003168251;4886.076;3208.8608;3069.6204;6.7318897;311.57825;622.037;631;3.2881355;9;2.2937062;6;1.7976191;4;1.1226994;2;18.57377;137;523;0.4241687;99;27;87;0;0;17;85;25;158;158;4942;236;985;0.23959391;0.48881176;0.42793298;0.03567369;0.046238724;0.034536563;0.011558224;3161.0168;4953.3896;3800.8474;33.165783;253.9488;254.16963;2451;4.813397;15;8.848361;19;5.090535;14;1.8994975;5;20.568377;63;2332;2.3675127;97;10;18;50;148;48;181;211;154;3;11;2
1976;sim-0.15-0.4-20-0.3-4-1-1-20 ;1;Test;61908;220;1570;0.14012739;0.5876074;0.37375274;0.6702372;0.41107637;0.25189734;0.057738025;63654.547;73345.45;51445.453;5.175261;17.880695;26.826925;72;16.09863;35;22.104858;35;10.503856;22;2.0918367;9;100.06154;345;1;6.37E-04;89;21;11;83;97;49;166;173;76;5;3686;166;1563;0.106206015;0.64102364;0.36835474;0.05259489;0.037930492;0.013899494;0.005651971;4632.5303;6542.1685;4246.988;13.876774;393.2493;786.3924;1132;3.1298342;16;3.7265625;15;1.8854489;7;1.0781893;4;25.10219;173;816;0.5220729;77;47;120;78;78;10;109;1;13;1;6742;219;1269;0.17257683;0.46527323;0.4298485;0.030417698;0.041119542;0.041375987;0.016173871;4607.306;5159.8174;4885.8447;25.531815;322.72125;323.80972;2945;5.616725;14;8.136508;17;5.688889;12;2.2087913;6;30.317972;86;2574;2.0283687;76;0;24;64;93;75;186;149;118;1;22;2
1981;sim-0.15-0.4-20-1-2-0.5-0.6-20 ;1;Test;68097;264;1099;0.24021839;0.5373123;0.36632833;0.87950623;0.7143993;0.27361748;0.044512503;67439.39;82712.125;54143.938;8.247099;5.794048;8.722634;126;33.13821;58;44.384617;65;26.221403;47;4.298182;15;117.79508;321;1;9.10E-04;86;2;53;78;127;66;259;158;98;3;8854;197;1083;0.18190213;0.61786866;0.35103342;0.12797898;0.121522926;0.05062832;0.011221005;10984.771;13913.706;8390.863;22.429655;275.57394;550.96735;3049;11.044944;25;13.6505575;26;5.1030536;14;1.8663595;6;48.578033;148;2237;2.0655587;87;38;68;58;108;28;137;122;94;1;7466;262;868;0.30184332;0.4916139;0.46929243;0.029265255;0.048617758;0.05877213;0.022038285;4022.901;3763.359;5488.55;37.02565;226.8149;227.37701;4008;8.101522;17;10.190698;19;9.869767;19;5.478469;14;27.353846;78;3420;3.940092;84;12;33;59;140;77;244;165;151;2;15;1
1986;sim-0.15-0.4-20-1-2-0.5-0.8-20 ;1;Test;107902;216;1487;0.1452589;0.5632413;0.37446985;0.9959473;0.9346898;0.4947151;0.056437276;118699.07;140157.4;113425.93;7.7653522;6.2918515;8.606473;96;18.53779;81;22.951351;55;18.532608;37;4.0053763;14;120.61658;278;1;6.72E-04;61;20;34;74;88;68;184;123;52;4;7835;174;1456;0.119505495;0.5641173;0.38705826;0.04542567;0.06607835;0.057138294;0.010411124;7373.563;9752.874;10212.644;22.333187;366.6497;733.18005;2347;6.3857565;23;9.138122;31;4.9164267;13;1.6397059;10;50.56954;140;1588;1.0906594;46;14;18;82;68;54;125;114;10;1;5461;214;1252;0.17092651;0.51456165;0.48847732;0.006021376;0.012986683;0.043816265;0.016810954;2439.2524;1182.243;3112.1494;36.351902;317.624;635.07874;2712;4.3054547;10;4.7935486;11;5.0555553;12;3.475862;10;25;105;1886;1.5063897;48;24;30;51;0;94;174;114;84;214;59;2
1991;sim-0.15-0.4-20-1-2-0.5-1-20 ;1;Test;153917;195;1900;0.10263158;0.584525;0.39189932;0.999836;0.98474216;0.68688107;0.10827582;168784.61;187871.8;171343.6;4.897462;11.353849;10.863574;92;12.841164;57;15.699789;67;14.966173;36;4.399577;18;129.24855;302;1;5.26E-04;53;21;38;53;82;69;170;113;75;5;9164;180;1891;0.09518773;0.50129795;0.42326006;0.03418395;0.036008373;0.058898818;0.011339573;6944.4443;6733.3335;12316.667;19.011831;475.13577;476.55;2481;5.148069;34;6.4734607;38;6.1385927;25;1.7219387;9;52.18497;188;1573;0.83183503;63;25;48;65;83;31;130;77;32;1;3834;180;1571;0.114576705;0.5181722;0.5238967;1.44E-04;8.88E-04;0.016264375;0.020909943;1138.8889;205.55556;366.66666;34.53751;395.56793;791.13586;1817;2.5049505;7;2.609065;8;2.6571429;7;2.6540542;8;22.273293;92;1264;0.8045831;47;145;8;30;58;59;1;19;118;1;81;2
1996;sim-0.15-0.4-20-1-2-1-0.6-20 ;1;Test;71872;343;1100;0.31181818;0.5672691;0.3490072;0.80274343;0.5449977;0.22893927;0.032199875;58559.766;63317.785;41425.656;16.812449;4.7497034;8.566453;172;48.68273;99;61.457874;86;24.029305;58;3.3186812;11;113.39009;318;1;9.09E-04;134;33;76;128;178;98;263;196;48;3;8002;276;1097;0.25159526;0.6477122;0.33013168;0.120815724;0.074100636;0.028878631;0.005466922;8489.131;8608.695;5608.696;25.224684;143.17635;566.0786;2651;11.110294;28;10.661765;22;4.715909;13;1.5464481;4;31.897873;200;2817;2.5679126;158;33;78;102;0;26;198;119;41;276;12265;342;863;0.396292;0.5042908;0.41274005;0.06020548;0.09125887;0.0756456;0.015583978;5938.5967;7637.427;7710.5264;41.56259;232.49086;464.61273;6007;14.113861;35;21.341122;31;13.93868;27;4.1083746;13;33.27353;99;5810;6.732329;131;10;50;94;141;97;294;247;153;61;25;1
2001;sim-0.15-0.4-20-1-2-1-0.8-20 ;1;Test;150648;299;1486;0.2012113;0.5760625;0.3689293;0.9634647;0.8500838;0.5024431;0.095907986;118454.85;127622.07;97558.53;12.419318;4.4000382;6.406038;158;35.645348;68;53.12162;77;31.82337;54;4.894879;18;164.21582;434;1;6.73E-04;94;10;27;80;140;106;286;248;132;4;13177;270;1479;0.18255578;0.5631711;0.3468653;0.085894845;0.08850583;0.047625333;0.008745;11870.37;12400;9962.963;28.84343;190.33444;752.2134;4699;12.752044;33;14.336957;30;6.0628414;19;1.6720779;6;50.54365;188;3706;2.505747;108;37;46;124;128;47;217;170;24;1;12849;297;1254;0.23684211;0.50626284;0.46676204;0.01480921;0.03893312;0.06514084;0.029728267;4481.4814;4515.1514;6872.0537;38.97124;322.83276;644.461;6124;7.5102043;17;14.060898;25;12.164516;24;5.10299;16;40.59661;91;5488;4.3763957;89;20;35;57;107;115;266;236;193;60;36;2
2006;sim-0.15-0.4-20-1-2-1-1-20 ;1;Test;217332;271;1900;0.14263158;0.5836553;0.37004748;0.99598044;0.9610685;0.68670976;0.12330191;168926.2;185295.2;155051.66;10.2631645;3.8942702;6.0498443;124;26.848215;62;31.7315;59;28.424948;65;4.078224;20;171.41129;317;1;5.26E-04;87;18;29;60;135;113;242;224;132;6;16158;255;1893;0.13470681;0.53778565;0.36682513;0.044806175;0.06793478;0.0631979;0.010672058;11380.393;11486.274;13815.687;33.856823;478.30115;955.6113;5054;11.094017;43;13.764331;54;7.610638;22;1.5236686;7;65.3967;181;3484;1.8404648;111;27;46;119;128;30;201;158;21;1;8654;270;1586;0.1702396;0.51179457;0.50306135;0.003537068;0.007887162;0.025972305;0.028375842;3100;648.14813;2337.037;39.550747;402.7816;804.4091;4229;5.397333;18;4.041885;11;6.9360614;20;5.05615;19;30.623135;114;3376;2.1286254;117;34;37;38;102;83;8;215;180;59;63;2
2011;sim-0.15-0.4-20-1-4-0.5-0.6-20 ;1;Test;46817;232;1099;0.211101;0.52714556;0.36751685;0.7768384;0.55895036;0.19474155;0.038300693;56693.965;63827.586;40474.137;6.610148;9.495726;16.166073;104;24.290323;51;31.879122;47;15.616236;29;3.32;9;96.22115;254;1;9.10E-04;69;17;31;66;86;59;192;133;69;3;5474;181;1095;0.16529681;0.5470239;0.34714657;0.11106624;0.08502867;0.027352748;0.006099829;8856.354;9690.607;5016.5747;17.108591;277.83447;555.5043;1848;7.5584908;18;7.790441;17;3.0037737;10;1.6425121;4;32.453987;125;1287;1.1753424;80;52;63;73;79;19;95;71;21;1;5408;232;863;0.26882967;0.45933148;0.4460179;0.040447153;0.047846403;0.05326069;0.012553054;3409.4827;4452.5864;4581.8965;36.914352;223.65152;447.30304;2962;5.8342247;14;9.719626;16;6.8537736;16;2.838384;7;22.708696;70;2369;2.7450752;71;2;34;75;0;1;185;164;79;232;14;1
2016;sim-0.15-0.4-20-1-4-0.5-0.8-20 ;1;Test;90356;190;1486;0.12786002;0.58683264;0.38695472;0.95868945;0.84654576;0.45204264;0.08780346;112094.734;128715.79;91378.945;4.8689556;5.860429;12.265106;97;18.33913;40;24.716217;41;18.038044;37;4.6927223;14;141.6923;336;1;6.73E-04;61;21;25;49;63;54;141;153;78;5;7260;158;1476;0.10704607;0.5766276;0.37556523;0.07618801;0.07779142;0.04581304;0.011098582;10322.785;12354.431;8265.823;22.167473;371.16168;742.21625;2156;6.5314283;22;7.8719344;24;3.6876712;14;1.7263844;4;46.980133;188;1459;0.98848236;78;31;22;53;61;14;86;130;56;1;6077;188;1245;0.15100402;0.48423555;0.5022591;0.005117974;0.019042375;0.052434523;0.02427415;2702.1277;2510.6382;4372.3403;29.890907;315.5202;630.0516;2953;4.5475287;13;5.2297735;11;6.475728;15;3.7046263;11;31.661291;99;2056;1.6514056;41;2;44;30;59;89;148;140;98;2;33;2
2021;sim-0.15-0.4-20-1-4-0.5-1-20 ;1;Test;138757;203;1900;0.10684211;0.65378404;0.38911384;0.9860331;0.9022963;0.5323152;0.10742358;156364.53;172423.64;150399.02;3.6596863;6.5695977;14.731797;83;15.669642;56;19.11628;46;15.966173;34;4.1860466;16;140.31868;338;1;5.26E-04;77;9;41;75;79;76;186;145;87;6;9676;159;1892;0.08403806;0.732343;0.3914931;0.051694002;0.06173172;0.051076718;0.015429084;10459.119;10666.667;12830.188;17.573965;474.68832;949.37665;2546;5.854305;34;6.255319;28;4.672377;17;1.7544757;6;68.82645;167;1614;0.85306555;51;25;30;55;46;56;126;116;68;1;5205;202;1572;0.12849873;0.5484155;0.50159365;0.001205966;0.008302761;0.029798198;0.019495895;1757.4258;1500;1831.6832;27.73148;396.29535;792.46265;2413;2.7981927;7;4.379487;10;3.46114;9;3.1320224;9;26.071428;115;1642;1.0445293;141;14;8;55;78;17;179;172;137;1;57;2
2026;sim-0.15-0.4-20-1-4-1-0.6-20 ;1;Test;53160;306;1099;0.27843493;0.54371476;0.35685253;0.70673394;0.44987157;0.16642158;0.03525619;48941.176;53617.65;32983.66;5.29541;8.917777;17.571913;120;36.237904;63;41.65934;60;16.94096;33;3.5163636;9;90.954704;292;1;9.10E-04;103;20;63;106;178;86;251;209;108;3;5968;273;1096;0.24908759;0.5519106;0.33832157;0.11087161;0.059805032;0.015529219;0.004160792;7271.0625;7230.769;3923.077;14.021637;282.5544;564.8655;1747;8.75;22;7.9889708;17;3.1304348;10;1.6666666;4;27.936274;127;1514;1.3813869;141;67;100;113;173;26;129;89;80;1;7944;305;856;0.3563084;0.46710664;0.39885435;0.047027025;0.06906407;0.047322404;0.013289606;5029.5083;5737.705;5000;38.747486;227.4313;227.96962;4024;11.28866;25;13.665094;24;8.872642;20;2.8457446;10;24.976898;67;4011;4.6857476;92;5;33;81;203;105;300;241;132;2;15;1
